T,sigma,H,Best Beta,Average Error
2.6,0.5,94,0.6270999999999861,0.0022993993968230307
2.6,0.5,95,0.6404999999999846,0.002258377056133236
2.6,0.5,96,0.6526999999999943,0.003470201700824375
2.6,0.5,97,0.6688999999999925,0.0022141516433463538
2.6,0.5,98,0.6878999999999904,0.0014555463525350722
2.6,0.5,99,0.7073999999999883,0.0034267318457023477
2.6,0.55,90,0.6000999999999891,0.0017352478994068251
2.6,0.55,91,0.6045999999999886,0.0001833518239041777
2.6,0.55,92,0.6137999999999876,0.0030543225553430068
2.6,0.55,93,0.6232999999999865,0.002658048457796679
2.6,0.55,94,0.6346999999999853,0.0019372326781917698
2.6,0.55,95,0.645999999999984,0.0023808192148853623
2.6,0.55,96,0.6583999999999937,0.0007134300714564808
2.6,0.55,97,0.6720999999999921,0.000671065228816772
2.6,0.55,98,0.6902999999999901,0.002129554100379794
2.6,0.55,99,0.7102999999999879,0.00435586576065463
2.6,0.6,90,0.6035999999999887,0.00042718209746995503
2.6,0.6,91,0.6118999999999878,0.0007688556997836452
2.6,0.6,92,0.619199999999987,0.0026649089143000507
2.6,0.6,93,0.6297999999999858,0.0010398731669795614
2.6,0.6,94,0.6405999999999846,0.002197584452154807
2.6,0.6,95,0.6506999999999945,0.003996640824491018
2.6,0.6,96,0.6626999999999932,0.0032864183583735623
2.6,0.6,97,0.6775999999999915,0.004073947496747227
2.6,0.6,98,0.6943999999999897,0.004511568601909308
2.6,0.6,99,0.7116999999999878,0.0031198127443109085
2.7,0.2,90,0.5884999999999904,0.00033722936570704107
2.7,0.2,91,0.5887999999999903,0.0004381947179582986
2.7,0.2,92,0.5864999999999906,0.00030250460375098897
2.7,0.2,93,0.5857999999999907,0.0003533122248788687
2.7,0.2,94,0.5897999999999902,8.471317076817172e-06
2.7,0.2,95,0.5924999999999899,0.0009114446603222107
2.7,0.2,96,0.600899999999989,0.00024276068796423125
2.7,0.2,97,0.6174999999999872,0.0017546630804868258
2.7,0.2,98,0.6425999999999844,0.0018277971375275047
2.7,0.2,99,0.6811999999999911,0.0001062302228947642
2.7,0.25,90,0.5879999999999904,0.0005745817802464189
2.7,0.25,91,0.5885999999999904,0.00018088509209688702
2.7,0.25,92,0.5898999999999902,0.000538772506049184
2.7,0.25,93,0.5908999999999901,0.0006640021633273087
2.7,0.25,94,0.59229999999999,0.0010746618039250005
2.7,0.25,95,0.6013999999999889,0.0022166706833231576
2.7,0.25,96,0.6123999999999877,0.00018157364308040873
2.7,0.25,97,0.6302999999999858,0.0017196655069021745
2.7,0.25,98,0.655699999999994,3.3722506749447675e-05
2.7,0.25,99,0.6890999999999903,0.0031167766111766374
2.7,0.3,90,0.5885999999999904,0.001295073458999807
2.7,0.3,91,0.5893999999999903,0.0016594811278166813
2.7,0.3,92,0.5891999999999903,0.0018858726647888186
2.7,0.3,93,0.5935999999999898,0.0009644572293551062
2.7,0.3,94,0.6001999999999891,0.0006134500604588135
2.7,0.3,95,0.6090999999999881,0.001869144111225988
2.7,0.3,96,0.6230999999999866,0.003002407800813886
2.7,0.3,97,0.6409999999999846,0.0009963331707882805
2.7,0.3,98,0.6657999999999928,0.004293129746854989
2.7,0.3,99,0.6951999999999896,0.0009407391019061541
2.7,0.35,90,0.5901999999999902,0.0003683607198851108
2.7,0.35,91,0.5880999999999904,0.0010299540819545337
2.7,0.35,92,0.5934999999999898,0.0021054284495232926
2.7,0.35,93,0.5983999999999893,0.0016684253577659183
2.7,0.35,94,0.6067999999999883,0.0012080372526451116
2.7,0.35,95,0.6171999999999872,0.0024128825762354806
2.7,0.35,96,0.6319999999999856,0.00022654567761790532
