S0,K,r,m,T,H,sigma,trading_days,price_mc
100,100,0.1,50,4.8,94,0.2,250,23.604
100,100,0.1,50,4.8,94,0.25,250,21.843
100,100,0.1,50,4.8,94,0.3,250,20.932
100,100,0.1,50,4.8,94,0.35,250,20.571
100,100,0.1,50,4.8,94,0.39999999999999997,250,20.551
100,100,0.1,50,4.8,94,0.44999999999999996,250,20.746
100,100,0.1,50,4.8,94,0.49999999999999994,250,21.079
100,100,0.1,50,4.8,94,0.5499999999999999,250,21.512
100,100,0.1,50,4.8,94,0.5999999999999999,250,21.986
100,100,0.1,50,4.9,94,0.2,250,23.901
100,100,0.1,50,4.9,94,0.25,250,22.093
100,100,0.1,50,4.9,94,0.3,250,21.155
100,100,0.1,50,4.9,94,0.35,250,20.781
100,100,0.1,50,4.9,94,0.39999999999999997,250,20.757
100,100,0.1,50,4.9,94,0.44999999999999996,250,20.952
100,100,0.1,50,4.9,94,0.49999999999999994,250,21.276
100,100,0.1,50,4.9,94,0.5499999999999999,250,21.706
100,100,0.1,50,4.9,94,0.5999999999999999,250,22.166
100,100,0.1,50,5.0,94,0.2,250,24.191
100,100,0.1,50,5.0,94,0.25,250,22.344
100,100,0.1,50,5.0,94,0.3,250,21.377
100,100,0.1,50,5.0,94,0.35,250,20.991
100,100,0.1,50,5.0,94,0.39999999999999997,250,20.959
100,100,0.1,50,5.0,94,0.44999999999999996,250,21.144
100,100,0.1,50,5.0,94,0.49999999999999994,250,21.46
100,100,0.1,50,5.0,94,0.5499999999999999,250,21.903
100,100,0.1,50,5.0,94,0.5999999999999999,250,22.367
100,100,0.1,50,0.2,95,0.2,250,4.15
100,100,0.1,50,0.2,95,0.25,250,4.568
100,100,0.1,50,0.2,95,0.3,250,4.913
100,100,0.1,50,0.2,95,0.35,250,5.208
100,100,0.1,50,0.2,95,0.39999999999999997,250,5.473
100,100,0.1,50,0.2,95,0.44999999999999996,250,5.711
100,100,0.1,50,0.2,95,0.49999999999999994,250,5.941
100,100,0.1,50,0.2,95,0.5499999999999999,250,6.155
100,100,0.1,50,0.2,95,0.5999999999999999,250,6.358
100,100,0.1,50,0.3,95,0.2,250,5.031
100,100,0.1,50,0.3,95,0.25,250,5.402
100,100,0.1,50,0.3,95,0.3,250,5.709
100,100,0.1,50,0.3,95,0.35,250,5.982
100,100,0.1,50,0.3,95,0.39999999999999997,250,6.238
100,100,0.1,50,0.3,95,0.44999999999999996,250,6.48
100,100,0.1,50,0.3,95,0.49999999999999994,250,6.707
100,100,0.1,50,0.3,95,0.5499999999999999,250,6.937
100,100,0.1,50,0.3,95,0.5999999999999999,250,7.159
100,100,0.1,50,0.4,95,0.2,250,5.764
100,100,0.1,50,0.4,95,0.25,250,6.079
100,100,0.1,50,0.4,95,0.3,250,6.357
100,100,0.1,50,0.4,95,0.35,250,6.614
100,100,0.1,50,0.4,95,0.39999999999999997,250,6.862
100,100,0.1,50,0.4,95,0.44999999999999996,250,7.1
100,100,0.1,50,0.4,95,0.49999999999999994,250,7.344
100,100,0.1,50,0.4,95,0.5499999999999999,250,7.584
100,100,0.1,50,0.4,95,0.5999999999999999,250,7.836
100,100,0.1,50,0.5,95,0.2,250,6.409
100,100,0.1,50,0.5,95,0.25,250,6.672
100,100,0.1,50,0.5,95,0.3,250,6.916
100,100,0.1,50,0.5,95,0.35,250,7.158
100,100,0.1,50,0.5,95,0.39999999999999997,250,7.393
100,100,0.1,50,0.5,95,0.44999999999999996,250,7.645
100,100,0.1,50,0.5,95,0.49999999999999994,250,7.894
100,100,0.1,50,0.5,95,0.5499999999999999,250,8.161
100,100,0.1,50,0.5,95,0.5999999999999999,250,8.438
100,100,0.1,50,0.6,95,0.2,250,6.992
100,100,0.1,50,0.6,95,0.25,250,7.205
100,100,0.1,50,0.6,95,0.3,250,7.42
100,100,0.1,50,0.6,95,0.35,250,7.647
100,100,0.1,50,0.6,95,0.39999999999999997,250,7.882
100,100,0.1,50,0.6,95,0.44999999999999996,250,8.14
100,100,0.1,50,0.6,95,0.49999999999999994,250,8.41
100,100,0.1,50,0.6,95,0.5499999999999999,250,8.694
100,100,0.1,50,0.6,95,0.5999999999999999,250,8.973
100,100,0.1,50,0.7,95,0.2,250,7.537
100,100,0.1,50,0.7,95,0.25,250,7.698
100,100,0.1,50,0.7,95,0.3,250,7.885
100,100,0.1,50,0.7,95,0.35,250,8.097
100,100,0.1,50,0.7,95,0.39999999999999997,250,8.334
100,100,0.1,50,0.7,95,0.44999999999999996,250,8.599
100,100,0.1,50,0.7,95,0.49999999999999994,250,8.88
100,100,0.1,50,0.7,95,0.5499999999999999,250,9.171
100,100,0.1,50,0.7,95,0.5999999999999999,250,9.475
100,100,0.1,50,0.8,95,0.2,250,8.045
100,100,0.1,50,0.8,95,0.25,250,8.157
100,100,0.1,50,0.8,95,0.3,250,8.324
100,100,0.1,50,0.8,95,0.35,250,8.518
100,100,0.1,50,0.8,95,0.39999999999999997,250,8.758
100,100,0.1,50,0.8,95,0.44999999999999996,250,9.032
100,100,0.1,50,0.8,95,0.49999999999999994,250,9.328
100,100,0.1,50,0.8,95,0.5499999999999999,250,9.628
100,100,0.1,50,0.8,95,0.5999999999999999,250,9.948
100,100,0.1,50,0.9,95,0.2,250,8.535
100,100,0.1,50,0.9,95,0.25,250,8.596
100,100,0.1,50,0.9,95,0.3,250,8.733
100,100,0.1,50,0.9,95,0.35,250,8.923
100,100,0.1,50,0.9,95,0.39999999999999997,250,9.164
100,100,0.1,50,0.9,95,0.44999999999999996,250,9.441
100,100,0.1,50,0.9,95,0.49999999999999994,250,9.741
100,100,0.1,50,0.9,95,0.5499999999999999,250,10.059
100,100,0.1,50,0.9,95,0.5999999999999999,250,10.397
100,100,0.1,50,1.0,95,0.2,250,9.004
100,100,0.1,50,1.0,95,0.25,250,9.015
100,100,0.1,50,1.0,95,0.3,250,9.124
100,100,0.1,50,1.0,95,0.35,250,9.303
100,100,0.1,50,1.0,95,0.39999999999999997,250,9.554
100,100,0.1,50,1.0,95,0.44999999999999996,250,9.835
100,100,0.1,50,1.0,95,0.49999999999999994,250,10.136
100,100,0.1,50,1.0,95,0.5499999999999999,250,10.476
100,100,0.1,50,1.0,95,0.5999999999999999,250,10.821
100,100,0.1,50,1.1,95,0.2,250,9.454
100,100,0.1,50,1.1,95,0.25,250,9.419
100,100,0.1,50,1.1,95,0.3,250,9.498
100,100,0.1,50,1.1,95,0.35,250,9.672
100,100,0.1,50,1.1,95,0.39999999999999997,250,9.922
100,100,0.1,50,1.1,95,0.44999999999999996,250,10.201
100,100,0.1,50,1.1,95,0.49999999999999994,250,10.522
100,100,0.1,50,1.1,95,0.5499999999999999,250,10.868
100,100,0.1,50,1.1,95,0.5999999999999999,250,11.238
100,100,0.1,50,1.2,95,0.2,250,9.889
100,100,0.1,50,1.2,95,0.25,250,9.81
100,100,0.1,50,1.2,95,0.3,250,9.866
100,100,0.1,50,1.2,95,0.35,250,10.036
100,100,0.1,50,1.2,95,0.39999999999999997,250,10.274
100,100,0.1,50,1.2,95,0.44999999999999996,250,10.563
100,100,0.1,50,1.2,95,0.49999999999999994,250,10.893
100,100,0.1,50,1.2,95,0.5499999999999999,250,11.247
100,100,0.1,50,1.2,95,0.5999999999999999,250,11.635
100,100,0.1,50,1.3,95,0.2,250,10.316
100,100,0.1,50,1.3,95,0.25,250,10.186
100,100,0.1,50,1.3,95,0.3,250,10.226
100,100,0.1,50,1.3,95,0.35,250,10.385
100,100,0.1,50,1.3,95,0.39999999999999997,250,10.628
100,100,0.1,50,1.3,95,0.44999999999999996,250,10.912
100,100,0.1,50,1.3,95,0.49999999999999994,250,11.25
100,100,0.1,50,1.3,95,0.5499999999999999,250,11.612
100,100,0.1,50,1.3,95,0.5999999999999999,250,12.004
100,100,0.1,50,1.4,95,0.2,250,10.733
100,100,0.1,50,1.4,95,0.25,250,10.553
100,100,0.1,50,1.4,95,0.3,250,10.569
100,100,0.1,50,1.4,95,0.35,250,10.724
100,100,0.1,50,1.4,95,0.39999999999999997,250,10.963
100,100,0.1,50,1.4,95,0.44999999999999996,250,11.254
100,100,0.1,50,1.4,95,0.49999999999999994,250,11.6
100,100,0.1,50,1.4,95,0.5499999999999999,250,11.972
100,100,0.1,50,1.4,95,0.5999999999999999,250,12.377
100,100,0.1,50,1.5,95,0.2,250,11.136
100,100,0.1,50,1.5,95,0.25,250,10.91
100,100,0.1,50,1.5,95,0.3,250,10.904
100,100,0.1,50,1.5,95,0.35,250,11.05
100,100,0.1,50,1.5,95,0.39999999999999997,250,11.285
100,100,0.1,50,1.5,95,0.44999999999999996,250,11.583
100,100,0.1,50,1.5,95,0.49999999999999994,250,11.93
100,100,0.1,50,1.5,95,0.5499999999999999,250,12.321
100,100,0.1,50,1.5,95,0.5999999999999999,250,12.741
100,100,0.1,50,1.6,95,0.2,250,11.534
100,100,0.1,50,1.6,95,0.25,250,11.259
100,100,0.1,50,1.6,95,0.3,250,11.238
100,100,0.1,50,1.6,95,0.35,250,11.371
100,100,0.1,50,1.6,95,0.39999999999999997,250,11.608
100,100,0.1,50,1.6,95,0.44999999999999996,250,11.908
100,100,0.1,50,1.6,95,0.49999999999999994,250,12.259
100,100,0.1,50,1.6,95,0.5499999999999999,250,12.654
100,100,0.1,50,1.6,95,0.5999999999999999,250,13.091
100,100,0.1,50,1.7,95,0.2,250,11.924
100,100,0.1,50,1.7,95,0.25,250,11.6
100,100,0.1,50,1.7,95,0.3,250,11.561
100,100,0.1,50,1.7,95,0.35,250,11.682
100,100,0.1,50,1.7,95,0.39999999999999997,250,11.913
100,100,0.1,50,1.7,95,0.44999999999999996,250,12.22
100,100,0.1,50,1.7,95,0.49999999999999994,250,12.574
100,100,0.1,50,1.7,95,0.5499999999999999,250,12.982
100,100,0.1,50,1.7,95,0.5999999999999999,250,13.427
100,100,0.1,50,1.8,95,0.2,250,12.304
100,100,0.1,50,1.8,95,0.25,250,11.938
100,100,0.1,50,1.8,95,0.3,250,11.879
100,100,0.1,50,1.8,95,0.35,250,11.99
100,100,0.1,50,1.8,95,0.39999999999999997,250,12.215
100,100,0.1,50,1.8,95,0.44999999999999996,250,12.526
100,100,0.1,50,1.8,95,0.49999999999999994,250,12.894
100,100,0.1,50,1.8,95,0.5499999999999999,250,13.306
100,100,0.1,50,1.8,95,0.5999999999999999,250,13.74
100,100,0.1,50,1.9,95,0.2,250,12.68
100,100,0.1,50,1.9,95,0.25,250,12.273
100,100,0.1,50,1.9,95,0.3,250,12.189
100,100,0.1,50,1.9,95,0.35,250,12.29
100,100,0.1,50,1.9,95,0.39999999999999997,250,12.516
100,100,0.1,50,1.9,95,0.44999999999999996,250,12.823
100,100,0.1,50,1.9,95,0.49999999999999994,250,13.194
100,100,0.1,50,1.9,95,0.5499999999999999,250,13.618
100,100,0.1,50,1.9,95,0.5999999999999999,250,14.056
100,100,0.1,50,2.0,95,0.2,250,13.046
100,100,0.1,50,2.0,95,0.25,250,12.602
100,100,0.1,50,2.0,95,0.3,250,12.491
100,100,0.1,50,2.0,95,0.35,250,12.578
100,100,0.1,50,2.0,95,0.39999999999999997,250,12.809
100,100,0.1,50,2.0,95,0.44999999999999996,250,13.11
100,100,0.1,50,2.0,95,0.49999999999999994,250,13.493
100,100,0.1,50,2.0,95,0.5499999999999999,250,13.93
100,100,0.1,50,2.0,95,0.5999999999999999,250,14.367
100,100,0.1,50,2.1,95,0.2,250,13.413
100,100,0.1,50,2.1,95,0.25,250,12.924
100,100,0.1,50,2.1,95,0.3,250,12.788
100,100,0.1,50,2.1,95,0.35,250,12.87
100,100,0.1,50,2.1,95,0.39999999999999997,250,13.088
100,100,0.1,50,2.1,95,0.44999999999999996,250,13.401
100,100,0.1,50,2.1,95,0.49999999999999994,250,13.783
100,100,0.1,50,2.1,95,0.5499999999999999,250,14.227
100,100,0.1,50,2.1,95,0.5999999999999999,250,14.663
100,100,0.1,50,2.2,95,0.2,250,13.772
100,100,0.1,50,2.2,95,0.25,250,13.241
100,100,0.1,50,2.2,95,0.3,250,13.082
100,100,0.1,50,2.2,95,0.35,250,13.162
100,100,0.1,50,2.2,95,0.39999999999999997,250,13.371
100,100,0.1,50,2.2,95,0.44999999999999996,250,13.686
100,100,0.1,50,2.2,95,0.49999999999999994,250,14.068
100,100,0.1,50,2.2,95,0.5499999999999999,250,14.517
100,100,0.1,50,2.2,95,0.5999999999999999,250,14.959
100,100,0.1,50,2.3,95,0.2,250,14.128
100,100,0.1,50,2.3,95,0.25,250,13.552
100,100,0.1,50,2.3,95,0.3,250,13.37
100,100,0.1,50,2.3,95,0.35,250,13.439
100,100,0.1,50,2.3,95,0.39999999999999997,250,13.653
100,100,0.1,50,2.3,95,0.44999999999999996,250,13.968
100,100,0.1,50,2.3,95,0.49999999999999994,250,14.356
100,100,0.1,50,2.3,95,0.5499999999999999,250,14.805
100,100,0.1,50,2.3,95,0.5999999999999999,250,15.253
100,100,0.1,50,2.4,95,0.2,250,14.479
100,100,0.1,50,2.4,95,0.25,250,13.863
100,100,0.1,50,2.4,95,0.3,250,13.661
100,100,0.1,50,2.4,95,0.35,250,13.712
100,100,0.1,50,2.4,95,0.39999999999999997,250,13.924
100,100,0.1,50,2.4,95,0.44999999999999996,250,14.241
100,100,0.1,50,2.4,95,0.49999999999999994,250,14.641
100,100,0.1,50,2.4,95,0.5499999999999999,250,15.075
100,100,0.1,50,2.4,95,0.5999999999999999,250,15.543
100,100,0.1,50,2.5,95,0.2,250,14.824
100,100,0.1,50,2.5,95,0.25,250,14.17
100,100,0.1,50,2.5,95,0.3,250,13.949
100,100,0.1,50,2.5,95,0.35,250,13.985
100,100,0.1,50,2.5,95,0.39999999999999997,250,14.193
100,100,0.1,50,2.5,95,0.44999999999999996,250,14.506
100,100,0.1,50,2.5,95,0.49999999999999994,250,14.912
100,100,0.1,50,2.5,95,0.5499999999999999,250,15.352
100,100,0.1,50,2.5,95,0.5999999999999999,250,15.832
100,100,0.1,50,2.6,95,0.2,250,15.165
100,100,0.1,50,2.6,95,0.25,250,14.473
100,100,0.1,50,2.6,95,0.3,250,14.224
100,100,0.1,50,2.6,95,0.35,250,14.249
100,100,0.1,50,2.6,95,0.39999999999999997,250,14.456
100,100,0.1,50,2.6,95,0.44999999999999996,250,14.765
100,100,0.1,50,2.6,95,0.49999999999999994,250,15.173
100,100,0.1,50,2.6,95,0.5499999999999999,250,15.61
100,100,0.1,50,2.6,95,0.5999999999999999,250,16.083
100,100,0.1,50,2.7,95,0.2,250,15.505
100,100,0.1,50,2.7,95,0.25,250,14.772
100,100,0.1,50,2.7,95,0.3,250,14.501
100,100,0.1,50,2.7,95,0.35,250,14.515
100,100,0.1,50,2.7,95,0.39999999999999997,250,14.712
100,100,0.1,50,2.7,95,0.44999999999999996,250,15.025
100,100,0.1,50,2.7,95,0.49999999999999994,250,15.432
100,100,0.1,50,2.7,95,0.5499999999999999,250,15.876
100,100,0.1,50,2.7,95,0.5999999999999999,250,16.353
100,100,0.1,50,2.8,95,0.2,250,15.839
100,100,0.1,50,2.8,95,0.25,250,15.065
100,100,0.1,50,2.8,95,0.3,250,14.768
100,100,0.1,50,2.8,95,0.35,250,14.774
100,100,0.1,50,2.8,95,0.39999999999999997,250,14.967
100,100,0.1,50,2.8,95,0.44999999999999996,250,15.279
100,100,0.1,50,2.8,95,0.49999999999999994,250,15.691
100,100,0.1,50,2.8,95,0.5499999999999999,250,16.124
100,100,0.1,50,2.8,95,0.5999999999999999,250,16.617
100,100,0.1,50,2.9,95,0.2,250,16.17
100,100,0.1,50,2.9,95,0.25,250,15.359
100,100,0.1,50,2.9,95,0.3,250,15.033
100,100,0.1,50,2.9,95,0.35,250,15.027
100,100,0.1,50,2.9,95,0.39999999999999997,250,15.222
100,100,0.1,50,2.9,95,0.44999999999999996,250,15.531
100,100,0.1,50,2.9,95,0.49999999999999994,250,15.937
100,100,0.1,50,2.9,95,0.5499999999999999,250,16.387
100,100,0.1,50,2.9,95,0.5999999999999999,250,16.874
100,100,0.1,50,3.0,95,0.2,250,16.498
100,100,0.1,50,3.0,95,0.25,250,15.641
100,100,0.1,50,3.0,95,0.3,250,15.304
100,100,0.1,50,3.0,95,0.35,250,15.278
100,100,0.1,50,3.0,95,0.39999999999999997,250,15.471
100,100,0.1,50,3.0,95,0.44999999999999996,250,15.782
100,100,0.1,50,3.0,95,0.49999999999999994,250,16.186
100,100,0.1,50,3.0,95,0.5499999999999999,250,16.636
100,100,0.1,50,3.0,95,0.5999999999999999,250,17.134
100,100,0.1,50,3.1,95,0.2,250,16.825
100,100,0.1,50,3.1,95,0.25,250,15.927
100,100,0.1,50,3.1,95,0.3,250,15.567
100,100,0.1,50,3.1,95,0.35,250,15.531
100,100,0.1,50,3.1,95,0.39999999999999997,250,15.719
100,100,0.1,50,3.1,95,0.44999999999999996,250,16.028
100,100,0.1,50,3.1,95,0.49999999999999994,250,16.427
100,100,0.1,50,3.1,95,0.5499999999999999,250,16.88
100,100,0.1,50,3.1,95,0.5999999999999999,250,17.377
100,100,0.1,50,3.2,95,0.2,250,17.147
100,100,0.1,50,3.2,95,0.25,250,16.212
100,100,0.1,50,3.2,95,0.3,250,15.83
100,100,0.1,50,3.2,95,0.35,250,15.778
100,100,0.1,50,3.2,95,0.39999999999999997,250,15.959
100,100,0.1,50,3.2,95,0.44999999999999996,250,16.275
100,100,0.1,50,3.2,95,0.49999999999999994,250,16.672
100,100,0.1,50,3.2,95,0.5499999999999999,250,17.123
100,100,0.1,50,3.2,95,0.5999999999999999,250,17.614
100,100,0.1,50,3.3,95,0.2,250,17.468
100,100,0.1,50,3.3,95,0.25,250,16.494
100,100,0.1,50,3.3,95,0.3,250,16.083
100,100,0.1,50,3.3,95,0.35,250,16.024
100,100,0.1,50,3.3,95,0.39999999999999997,250,16.2
100,100,0.1,50,3.3,95,0.44999999999999996,250,16.508
100,100,0.1,50,3.3,95,0.49999999999999994,250,16.907
100,100,0.1,50,3.3,95,0.5499999999999999,250,17.361
100,100,0.1,50,3.3,95,0.5999999999999999,250,17.86
100,100,0.1,50,3.4,95,0.2,250,17.781
100,100,0.1,50,3.4,95,0.25,250,16.772
100,100,0.1,50,3.4,95,0.3,250,16.333
100,100,0.1,50,3.4,95,0.35,250,16.266
100,100,0.1,50,3.4,95,0.39999999999999997,250,16.434
100,100,0.1,50,3.4,95,0.44999999999999996,250,16.744
100,100,0.1,50,3.4,95,0.49999999999999994,250,17.145
100,100,0.1,50,3.4,95,0.5499999999999999,250,17.601
100,100,0.1,50,3.4,95,0.5999999999999999,250,18.104
100,100,0.1,50,3.5,95,0.2,250,18.097
100,100,0.1,50,3.5,95,0.25,250,17.043
100,100,0.1,50,3.5,95,0.3,250,16.586
100,100,0.1,50,3.5,95,0.35,250,16.503
100,100,0.1,50,3.5,95,0.39999999999999997,250,16.664
100,100,0.1,50,3.5,95,0.44999999999999996,250,16.977
100,100,0.1,50,3.5,95,0.49999999999999994,250,17.376
100,100,0.1,50,3.5,95,0.5499999999999999,250,17.834
100,100,0.1,50,3.5,95,0.5999999999999999,250,18.321
100,100,0.1,50,3.6,95,0.2,250,18.407
100,100,0.1,50,3.6,95,0.25,250,17.315
100,100,0.1,50,3.6,95,0.3,250,16.839
100,100,0.1,50,3.6,95,0.35,250,16.74
100,100,0.1,50,3.6,95,0.39999999999999997,250,16.896
100,100,0.1,50,3.6,95,0.44999999999999996,250,17.205
100,100,0.1,50,3.6,95,0.49999999999999994,250,17.6
100,100,0.1,50,3.6,95,0.5499999999999999,250,18.06
100,100,0.1,50,3.6,95,0.5999999999999999,250,18.552
100,100,0.1,50,3.7,95,0.2,250,18.719
100,100,0.1,50,3.7,95,0.25,250,17.581
100,100,0.1,50,3.7,95,0.3,250,17.082
100,100,0.1,50,3.7,95,0.35,250,16.972
100,100,0.1,50,3.7,95,0.39999999999999997,250,17.127
100,100,0.1,50,3.7,95,0.44999999999999996,250,17.437
100,100,0.1,50,3.7,95,0.49999999999999994,250,17.821
100,100,0.1,50,3.7,95,0.5499999999999999,250,18.29
100,100,0.1,50,3.7,95,0.5999999999999999,250,18.789
100,100,0.1,50,3.8,95,0.2,250,19.027
100,100,0.1,50,3.8,95,0.25,250,17.848
100,100,0.1,50,3.8,95,0.3,250,17.322
100,100,0.1,50,3.8,95,0.35,250,17.202
100,100,0.1,50,3.8,95,0.39999999999999997,250,17.351
100,100,0.1,50,3.8,95,0.44999999999999996,250,17.659
100,100,0.1,50,3.8,95,0.49999999999999994,250,18.043
100,100,0.1,50,3.8,95,0.5499999999999999,250,18.514
100,100,0.1,50,3.8,95,0.5999999999999999,250,19.021
100,100,0.1,50,3.9,95,0.2,250,19.334
100,100,0.1,50,3.9,95,0.25,250,18.114
100,100,0.1,50,3.9,95,0.3,250,17.567
100,100,0.1,50,3.9,95,0.35,250,17.434
100,100,0.1,50,3.9,95,0.39999999999999997,250,17.573
100,100,0.1,50,3.9,95,0.44999999999999996,250,17.876
100,100,0.1,50,3.9,95,0.49999999999999994,250,18.267
100,100,0.1,50,3.9,95,0.5499999999999999,250,18.729
100,100,0.1,50,3.9,95,0.5999999999999999,250,19.236
100,100,0.1,50,4.0,95,0.2,250,19.633
100,100,0.1,50,4.0,95,0.25,250,18.375
100,100,0.1,50,4.0,95,0.3,250,17.805
100,100,0.1,50,4.0,95,0.35,250,17.66
100,100,0.1,50,4.0,95,0.39999999999999997,250,17.793
100,100,0.1,50,4.0,95,0.44999999999999996,250,18.091
100,100,0.1,50,4.0,95,0.49999999999999994,250,18.477
100,100,0.1,50,4.0,95,0.5499999999999999,250,18.945
100,100,0.1,50,4.0,95,0.5999999999999999,250,19.457
100,100,0.1,50,4.1,95,0.2,250,19.934
100,100,0.1,50,4.1,95,0.25,250,18.637
100,100,0.1,50,4.1,95,0.3,250,18.042
100,100,0.1,50,4.1,95,0.35,250,17.892
100,100,0.1,50,4.1,95,0.39999999999999997,250,18.011
100,100,0.1,50,4.1,95,0.44999999999999996,250,18.311
100,100,0.1,50,4.1,95,0.49999999999999994,250,18.694
100,100,0.1,50,4.1,95,0.5499999999999999,250,19.16
100,100,0.1,50,4.1,95,0.5999999999999999,250,19.675
100,100,0.1,50,4.2,95,0.2,250,20.235
100,100,0.1,50,4.2,95,0.25,250,18.892
100,100,0.1,50,4.2,95,0.3,250,18.279
100,100,0.1,50,4.2,95,0.35,250,18.112
100,100,0.1,50,4.2,95,0.39999999999999997,250,18.236
100,100,0.1,50,4.2,95,0.44999999999999996,250,18.514
100,100,0.1,50,4.2,95,0.49999999999999994,250,18.914
100,100,0.1,50,4.2,95,0.5499999999999999,250,19.374
100,100,0.1,50,4.2,95,0.5999999999999999,250,19.884
100,100,0.1,50,4.3,95,0.2,250,20.533
100,100,0.1,50,4.3,95,0.25,250,19.147
100,100,0.1,50,4.3,95,0.3,250,18.513
100,100,0.1,50,4.3,95,0.35,250,18.332
100,100,0.1,50,4.3,95,0.39999999999999997,250,18.449
100,100,0.1,50,4.3,95,0.44999999999999996,250,18.723
100,100,0.1,50,4.3,95,0.49999999999999994,250,19.123
100,100,0.1,50,4.3,95,0.5499999999999999,250,19.575
100,100,0.1,50,4.3,95,0.5999999999999999,250,20.095
100,100,0.1,50,4.4,95,0.2,250,20.826
100,100,0.1,50,4.4,95,0.25,250,19.402
100,100,0.1,50,4.4,95,0.3,250,18.735
100,100,0.1,50,4.4,95,0.35,250,18.552
100,100,0.1,50,4.4,95,0.39999999999999997,250,18.659
100,100,0.1,50,4.4,95,0.44999999999999996,250,18.931
100,100,0.1,50,4.4,95,0.49999999999999994,250,19.328
100,100,0.1,50,4.4,95,0.5499999999999999,250,19.778
100,100,0.1,50,4.4,95,0.5999999999999999,250,20.312
100,100,0.1,50,4.5,95,0.2,250,21.121
100,100,0.1,50,4.5,95,0.25,250,19.65
100,100,0.1,50,4.5,95,0.3,250,18.966
100,100,0.1,50,4.5,95,0.35,250,18.767
100,100,0.1,50,4.5,95,0.39999999999999997,250,18.868
100,100,0.1,50,4.5,95,0.44999999999999996,250,19.134
100,100,0.1,50,4.5,95,0.49999999999999994,250,19.529
100,100,0.1,50,4.5,95,0.5499999999999999,250,19.981
100,100,0.1,50,4.5,95,0.5999999999999999,250,20.515
100,100,0.1,50,4.6,95,0.2,250,21.411
100,100,0.1,50,4.6,95,0.25,250,19.901
100,100,0.1,50,4.6,95,0.3,250,19.193
100,100,0.1,50,4.6,95,0.35,250,18.978
100,100,0.1,50,4.6,95,0.39999999999999997,250,19.08
100,100,0.1,50,4.6,95,0.44999999999999996,250,19.337
100,100,0.1,50,4.6,95,0.49999999999999994,250,19.716
100,100,0.1,50,4.6,95,0.5499999999999999,250,20.182
100,100,0.1,50,4.6,95,0.5999999999999999,250,20.717
100,100,0.1,50,4.7,95,0.2,250,21.697
100,100,0.1,50,4.7,95,0.25,250,20.145
100,100,0.1,50,4.7,95,0.3,250,19.419
100,100,0.1,50,4.7,95,0.35,250,19.192
100,100,0.1,50,4.7,95,0.39999999999999997,250,19.277
100,100,0.1,50,4.7,95,0.44999999999999996,250,19.535
100,100,0.1,50,4.7,95,0.49999999999999994,250,19.914
100,100,0.1,50,4.7,95,0.5499999999999999,250,20.389
100,100,0.1,50,4.7,95,0.5999999999999999,250,20.922
100,100,0.1,50,4.8,95,0.2,250,21.984
100,100,0.1,50,4.8,95,0.25,250,20.389
100,100,0.1,50,4.8,95,0.3,250,19.641
100,100,0.1,50,4.8,95,0.35,250,19.402
100,100,0.1,50,4.8,95,0.39999999999999997,250,19.476
100,100,0.1,50,4.8,95,0.44999999999999996,250,19.742
100,100,0.1,50,4.8,95,0.49999999999999994,250,20.115
100,100,0.1,50,4.8,95,0.5499999999999999,250,20.583
100,100,0.1,50,4.8,95,0.5999999999999999,250,21.118
100,100,0.1,50,4.9,95,0.2,250,22.27
100,100,0.1,50,4.9,95,0.25,250,20.634
100,100,0.1,50,4.9,95,0.3,250,19.862
100,100,0.1,50,4.9,95,0.35,250,19.612
100,100,0.1,50,4.9,95,0.39999999999999997,250,19.684
100,100,0.1,50,4.9,95,0.44999999999999996,250,19.941
100,100,0.1,50,4.9,95,0.49999999999999994,250,20.314
100,100,0.1,50,4.9,95,0.5499999999999999,250,20.781
100,100,0.1,50,4.9,95,0.5999999999999999,250,21.3
100,100,0.1,50,5.0,95,0.2,250,22.549
100,100,0.1,50,5.0,95,0.25,250,20.877
100,100,0.1,50,5.0,95,0.3,250,20.081
100,100,0.1,50,5.0,95,0.35,250,19.816
100,100,0.1,50,5.0,95,0.39999999999999997,250,19.887
100,100,0.1,50,5.0,95,0.44999999999999996,250,20.135
100,100,0.1,50,5.0,95,0.49999999999999994,250,20.505
100,100,0.1,50,5.0,95,0.5499999999999999,250,20.97
100,100,0.1,50,5.0,95,0.5999999999999999,250,21.49
100,100,0.1,50,0.2,96,0.2,250,3.852
100,100,0.1,50,0.2,96,0.25,250,4.169
100,100,0.1,50,0.2,96,0.3,250,4.434
100,100,0.1,50,0.2,96,0.35,250,4.67
100,100,0.1,50,0.2,96,0.39999999999999997,250,4.889
100,100,0.1,50,0.2,96,0.44999999999999996,250,5.094
100,100,0.1,50,0.2,96,0.49999999999999994,250,5.286
100,100,0.1,50,0.2,96,0.5499999999999999,250,5.483
100,100,0.1,50,0.2,96,0.5999999999999999,250,5.672
100,100,0.1,50,0.3,96,0.2,250,4.611
100,100,0.1,50,0.3,96,0.25,250,4.882
100,100,0.1,50,0.3,96,0.3,250,5.119
100,100,0.1,50,0.3,96,0.35,250,5.344
100,100,0.1,50,0.3,96,0.39999999999999997,250,5.559
100,100,0.1,50,0.3,96,0.44999999999999996,250,5.775
100,100,0.1,50,0.3,96,0.49999999999999994,250,5.992
100,100,0.1,50,0.3,96,0.5499999999999999,250,6.216
