H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
171.0,4.4,200.0,200.0,50.0,0.25,61.130186,0.0134,53.556724,61.168354,0.579001,0.156654,0.062438,0.074162
171.0,4.4,200.0,200.0,50.0,0.3,59.091654,0.01593,49.473825,59.126815,0.580001,0.156654,0.059502,0.088994
171.0,4.4,200.0,200.0,50.0,0.35,57.783327,0.01869,46.329702,57.809861,0.581001,0.156654,0.04592,0.103827
171.0,4.4,200.0,200.0,50.0,0.4,57.014084,0.02178,43.875787,57.035276,0.581889,0.156654,0.03717,0.118659
171.0,4.4,200.0,200.0,50.0,0.45,56.673614,0.02538,41.9262,56.661625,0.583001,0.156654,0.021155,0.133492
171.0,4.4,200.0,200.0,50.0,0.5,56.654925,0.02952,40.349825,56.586606,0.585001,0.156654,0.120587,0.148324
171.0,4.4,200.0,200.0,50.0,0.55,56.891364,0.03442,39.05463,56.737028,0.588001,0.156654,0.271281,0.163156
171.0,5.0,200.0,200.0,50.0,0.2,69.067407,0.01189,62.865981,69.066993,0.582889,0.156654,0.0006,0.063246
171.0,5.0,200.0,200.0,50.0,0.25,65.24707,0.01456,56.519426,65.274439,0.580001,0.156654,0.041947,0.079057
171.0,5.0,200.0,200.0,50.0,0.3,62.584373,0.01735,51.705379,62.640421,0.579001,0.156654,0.089556,0.094868
171.0,5.0,200.0,200.0,50.0,0.35,60.886515,0.02044,48.054537,60.913863,0.581001,0.156654,0.044917,0.11068
171.0,5.0,200.0,200.0,50.0,0.4,59.894282,0.02398,45.23843,59.85215,0.584889,0.156654,0.070343,0.126491
171.0,5.0,200.0,200.0,50.0,0.45,59.3311,0.02809,43.02204,59.274659,0.58489,0.156654,0.095128,0.142302
171.0,5.0,200.0,200.0,50.0,0.5,59.262757,0.03316,41.243856,59.053905,0.590001,0.156654,0.352416,0.158114
171.0,5.0,200.0,200.0,50.0,0.55,59.375841,0.03908,39.792533,59.100206,0.59199,0.156654,0.464221,0.173925
172.0,0.2,200.0,200.0,50.0,0.2,9.216592,0.00159,9.217487,9.21838,0.0,0.150823,0.019397,0.012649
172.0,0.2,200.0,200.0,50.0,0.25,10.933914,0.00197,10.922781,10.933748,0.594001,0.150823,0.001517,0.015811
172.0,0.2,200.0,200.0,50.0,0.3,12.61164,0.00236,12.565296,12.612984,0.562001,0.150823,0.010657,0.018974
172.0,0.2,200.0,200.0,50.0,0.35,14.207101,0.00276,14.087615,14.212141,0.553889,0.150823,0.035479,0.022136
172.0,0.2,200.0,200.0,50.0,0.4,15.701634,0.00317,15.459037,15.703949,0.575989,0.150823,0.014746,0.025298
172.0,0.2,200.0,200.0,50.0,0.45,17.077997,0.00359,16.67372,17.079143,0.580889,0.150823,0.006713,0.02846
172.0,0.2,200.0,200.0,50.0,0.5,18.342272,0.00401,17.740557,18.340509,0.584889,0.150823,0.009609,0.031623
172.0,0.2,200.0,200.0,50.0,0.55,19.492684,0.00444,18.674859,19.496991,0.579001,0.150823,0.022097,0.034785
172.0,0.8,200.0,200.0,50.0,0.2,22.193013,0.00364,21.903475,22.19347,0.581001,0.150823,0.002059,0.025298
172.0,0.8,200.0,200.0,50.0,0.25,24.362129,0.0045,23.649353,24.359488,0.585001,0.150823,0.010841,0.031623
172.0,0.8,200.0,200.0,50.0,0.3,26.149668,0.00538,24.902136,26.152892,0.580889,0.150823,0.012329,0.037947
172.0,0.8,200.0,200.0,50.0,0.35,27.6577,0.00627,25.79594,27.655245,0.583001,0.150823,0.008875,0.044272
172.0,0.8,200.0,200.0,50.0,0.4,28.951604,0.00718,26.441541,28.945654,0.584001,0.150823,0.02055,0.050596
172.0,0.8,200.0,200.0,50.0,0.45,30.086731,0.0081,26.916117,30.083548,0.583001,0.150823,0.01058,0.056921
172.0,0.8,200.0,200.0,50.0,0.5,31.105882,0.00903,27.271294,31.110725,0.581889,0.150823,0.015568,0.063246
172.0,0.8,200.0,200.0,50.0,0.55,32.058153,0.01,27.541569,32.056202,0.582889,0.150823,0.006085,0.06957
172.0,1.4,200.0,200.0,50.0,0.2,31.564351,0.0052,30.605453,31.57539,0.574889,0.150823,0.034974,0.033466
172.0,1.4,200.0,200.0,50.0,0.25,33.057308,0.0064,31.215719,33.051699,0.584889,0.150823,0.016966,0.041833
172.0,1.4,200.0,200.0,50.0,0.3,34.219782,0.00761,31.440138,34.215884,0.583889,0.150823,0.011392,0.0502
172.0,1.4,200.0,200.0,50.0,0.35,35.21165,0.00884,31.46599,35.199292,0.584889,0.150823,0.035095,0.058566
172.0,1.4,200.0,200.0,50.0,0.4,36.067955,0.0101,31.393694,36.080482,0.580889,0.150823,0.034732,0.066933
172.0,1.4,200.0,200.0,50.0,0.45,36.88644,0.0114,31.275164,36.903602,0.580889,0.150823,0.046528,0.075299
172.0,1.4,200.0,200.0,50.0,0.5,37.68758,0.01278,31.137255,37.693389,0.582001,0.150823,0.015414,0.083666
172.0,1.4,200.0,200.0,50.0,0.55,38.430247,0.01423,30.993911,38.463863,0.579889,0.150823,0.087471,0.092033
172.0,2.0,200.0,200.0,50.0,0.2,39.374742,0.00655,37.57295,39.378407,0.581001,0.150823,0.009308,0.04
172.0,2.0,200.0,200.0,50.0,0.25,39.955226,0.00803,36.917209,39.966472,0.580001,0.150823,0.028147,0.05
172.0,2.0,200.0,200.0,50.0,0.3,40.438336,0.00953,36.147807,40.44374,0.581889,0.150823,0.013364,0.06
172.0,2.0,200.0,200.0,50.0,0.35,40.903686,0.01105,35.406248,40.914431,0.581001,0.150823,0.026269,0.07
172.0,2.0,200.0,200.0,50.0,0.4,41.396956,0.01265,34.73646,41.417141,0.580889,0.150823,0.048758,0.08
172.0,2.0,200.0,200.0,50.0,0.45,41.949964,0.01434,34.145521,41.962447,0.581889,0.150823,0.029757,0.09
172.0,2.0,200.0,200.0,50.0,0.5,42.51975,0.01616,33.627853,42.549957,0.580001,0.150823,0.071043,0.1
172.0,2.0,200.0,200.0,50.0,0.55,43.144243,0.01815,33.174381,43.175413,0.580889,0.150823,0.072246,0.11
172.0,2.6,200.0,200.0,50.0,0.2,46.227704,0.00777,43.519437,46.230449,0.581901,0.150823,0.005938,0.045607
172.0,2.6,200.0,200.0,50.0,0.25,45.883651,0.00951,41.607112,45.887771,0.581989,0.150823,0.008979,0.057009
172.0,2.6,200.0,200.0,50.0,0.3,45.689096,0.01126,39.910095,45.686293,0.582901,0.150823,0.006136,0.068411
172.0,2.6,200.0,200.0,50.0,0.35,45.643151,0.01307,38.481703,45.669235,0.580001,0.150823,0.057148,0.079812
172.0,2.6,200.0,200.0,50.0,0.4,45.78202,0.01501,37.293361,45.821005,0.579889,0.150823,0.085154,0.091214
172.0,2.6,200.0,200.0,50.0,0.45,46.064621,0.01711,36.302084,46.113213,0.579001,0.150823,0.105488,0.102616
172.0,2.6,200.0,200.0,50.0,0.5,46.504083,0.01942,35.468758,46.518616,0.581889,0.150823,0.031251,0.114018
172.0,2.6,200.0,200.0,50.0,0.55,47.04266,0.02201,34.761675,47.014434,0.584001,0.150823,0.060001,0.125419
172.0,3.2,200.0,200.0,50.0,0.2,52.40643,0.0089,48.762885,52.413912,0.581001,0.150823,0.014277,0.050596
172.0,3.2,200.0,200.0,50.0,0.25,51.14931,0.01088,45.634912,51.142548,0.583001,0.150823,0.013219,0.063246
172.0,3.2,200.0,200.0,50.0,0.3,50.271797,0.01288,43.072278,50.283553,0.581889,0.150823,0.023385,0.075895
172.0,3.2,200.0,200.0,50.0,0.35,49.757097,0.01498,41.019659,49.80329,0.579001,0.150823,0.092836,0.088544
172.0,3.2,200.0,200.0,50.0,0.4,49.628779,0.01728,39.369576,49.626232,0.582889,0.150823,0.005133,0.101193
172.0,3.2,200.0,200.0,50.0,0.45,49.705084,0.01983,38.027707,49.683388,0.583889,0.150823,0.04365,0.113842
172.0,3.2,200.0,200.0,50.0,0.5,49.918703,0.02265,36.92181,49.920549,0.582889,0.150823,0.003698,0.126491
172.0,3.2,200.0,200.0,50.0,0.55,50.370547,0.02594,35.998415,50.296811,0.585989,0.150823,0.146387,0.13914
172.0,3.8,200.0,200.0,50.0,0.2,58.053486,0.00995,53.474703,58.081846,0.578001,0.150823,0.048851,0.055136
172.0,3.8,200.0,200.0,50.0,0.25,55.888016,0.01215,49.180902,55.901239,0.581001,0.150823,0.02366,0.06892
172.0,3.8,200.0,200.0,50.0,0.3,54.382228,0.0144,45.808112,54.409408,0.580001,0.150823,0.04998,0.082704
172.0,3.8,200.0,200.0,50.0,0.35,53.477974,0.01681,43.182228,53.488641,0.581901,0.150823,0.019947,0.096488
172.0,3.8,200.0,200.0,50.0,0.4,52.952981,0.01945,41.114571,53.001443,0.579901,0.150823,0.091519,0.110272
172.0,3.8,200.0,200.0,50.0,0.45,52.828432,0.02248,39.459733,52.838094,0.582001,0.150823,0.01829,0.124056
172.0,3.8,200.0,200.0,50.0,0.5,52.982765,0.02598,38.113264,52.917886,0.585001,0.150823,0.122453,0.13784
172.0,3.8,200.0,200.0,50.0,0.55,53.282722,0.02996,37.00089,53.18237,0.586889,0.150823,0.188339,0.151625
172.0,4.4,200.0,200.0,50.0,0.2,63.298595,0.01094,57.759694,63.3281,0.578989,0.150823,0.046612,0.05933
172.0,4.4,200.0,200.0,50.0,0.25,60.232091,0.01336,52.352196,60.265791,0.579889,0.150823,0.05595,0.074162
172.0,4.4,200.0,200.0,50.0,0.3,58.126872,0.01586,48.219159,58.166723,0.579901,0.150823,0.068559,0.088994
172.0,4.4,200.0,200.0,50.0,0.35,56.796677,0.01859,45.063141,56.826578,0.580901,0.150823,0.052646,0.103827
172.0,4.4,200.0,200.0,50.0,0.4,56.039101,0.02165,42.614071,56.04576,0.582001,0.150823,0.011884,0.118659
172.0,4.4,200.0,200.0,50.0,0.45,55.759835,0.02525,40.676428,55.674431,0.586001,0.150823,0.153164,0.133492
172.0,4.4,200.0,200.0,50.0,0.5,55.752476,0.0294,39.114661,55.606101,0.588001,0.150823,0.262544,0.148324
172.0,4.4,200.0,200.0,50.0,0.55,56.000469,0.03435,37.834662,55.765418,0.591001,0.150823,0.41973,0.163156
172.0,5.0,200.0,200.0,50.0,0.2,68.193661,0.01188,61.68795,68.215585,0.580001,0.150823,0.03215,0.063246
172.0,5.0,200.0,200.0,50.0,0.25,64.27453,0.01453,55.21884,64.303234,0.580001,0.150823,0.044659,0.079057
172.0,5.0,200.0,200.0,50.0,0.3,61.571126,0.01728,50.370983,61.622591,0.579889,0.150823,0.083586,0.094868
172.0,5.0,200.0,200.0,50.0,0.35,59.871298,0.02032,46.722376,59.882946,0.582001,0.150823,0.019455,0.11068
172.0,5.0,200.0,200.0,50.0,0.4,58.851939,0.02383,43.922552,58.823561,0.583889,0.150823,0.048219,0.126491
172.0,5.0,200.0,200.0,50.0,0.45,58.350031,0.02799,41.727238,58.255484,0.586001,0.150823,0.162034,0.142302
172.0,5.0,200.0,200.0,50.0,0.5,58.249841,0.03287,39.970969,58.047288,0.589989,0.150823,0.347731,0.158114
172.0,5.0,200.0,200.0,50.0,0.55,58.471305,0.03893,38.54074,58.107379,0.594889,0.150823,0.622402,0.173925
