S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj,best_beta
100,100,0.1,50,2.2,97,0.45,250,11.831,4.313,11.043,0.6889
100,100,0.1,50,2.2,97,0.5,250,12.282,4.141,11.375,0.6889
100,100,0.1,50,2.2,97,0.55,250,12.767,4.005,11.742,0.6889
100,100,0.1,50,2.2,97,0.6,250,13.266,3.893,12.133,0.6889
100,100,0.1,50,2.3,97,0.2,250,11.42,6.893,11.221,0.611
100,100,0.1,50,2.3,97,0.25,250,11.094,5.911,10.786,0.611
100,100,0.1,50,2.3,97,0.3,250,11.127,5.293,10.69,0.611
100,100,0.1,50,2.3,97,0.35,250,11.352,4.873,10.784,0.611
100,100,0.1,50,2.3,97,0.4,250,11.689,4.571,10.993,0.6889
100,100,0.1,50,2.3,97,0.45,250,12.098,4.343,11.276,0.6889
100,100,0.1,50,2.3,97,0.5,250,12.559,4.167,11.61,0.6889
100,100,0.1,50,2.3,97,0.55,250,13.044,4.026,11.98,0.6889
100,100,0.1,50,2.3,97,0.6,250,13.555,3.911,12.376,0.6889
100,100,0.1,50,2.4,97,0.2,250,11.728,7.011,11.513,0.611
100,100,0.1,50,2.4,97,0.25,250,11.373,5.992,11.045,0.611
100,100,0.1,50,2.4,97,0.3,250,11.394,5.353,10.931,0.611
100,100,0.1,50,2.4,97,0.35,250,11.615,4.919,11.016,0.611
100,100,0.1,50,2.4,97,0.4,250,11.95,4.607,11.222,0.6889
100,100,0.1,50,2.4,97,0.45,250,12.356,4.373,11.504,0.6889
100,100,0.1,50,2.4,97,0.5,250,12.831,4.191,11.84,0.6889
100,100,0.1,50,2.4,97,0.55,250,13.315,4.046,12.213,0.6889
100,100,0.1,50,2.4,97,0.6,250,13.836,3.929,12.614,0.6889
100,100,0.1,50,2.5,97,0.2,250,12.033,7.127,11.803,0.611
100,100,0.1,50,2.5,97,0.25,250,11.652,6.071,11.3,0.611
100,100,0.1,50,2.5,97,0.3,250,11.658,5.411,11.17,0.611
100,100,0.1,50,2.5,97,0.35,250,11.878,4.963,11.245,0.611
100,100,0.1,50,2.5,97,0.4,250,12.208,4.642,11.447,0.6889
100,100,0.1,50,2.5,97,0.45,250,12.613,4.401,11.729,0.6889
100,100,0.1,50,2.5,97,0.5,250,13.09,4.215,12.066,0.6889
100,100,0.1,50,2.5,97,0.55,250,13.579,4.066,12.443,0.6889
100,100,0.1,50,2.5,97,0.6,250,14.123,3.945,12.847,0.6889
100,100,0.1,50,2.6,97,0.2,250,12.335,7.24,12.089,0.611
100,100,0.1,50,2.6,97,0.25,250,11.929,6.148,11.553,0.611
100,100,0.1,50,2.6,97,0.3,250,11.919,5.467,11.404,0.611
100,100,0.1,50,2.6,97,0.35,250,12.134,5.007,11.471,0.6889
100,100,0.1,50,2.6,97,0.4,250,12.461,4.676,11.668,0.6889
100,100,0.1,50,2.6,97,0.45,250,12.874,4.429,11.95,0.6889
100,100,0.1,50,2.6,97,0.5,250,13.351,4.237,12.289,0.6889
100,100,0.1,50,2.6,97,0.55,250,13.843,4.085,12.667,0.6889
100,100,0.1,50,2.6,97,0.6,250,14.4,3.961,13.076,0.6889
100,100,0.1,50,2.7,97,0.2,250,12.635,7.351,12.373,0.611
100,100,0.1,50,2.7,97,0.25,250,12.204,6.224,11.803,0.611
100,100,0.1,50,2.7,97,0.3,250,12.178,5.522,11.636,0.611
100,100,0.1,50,2.7,97,0.35,250,12.386,5.049,11.694,0.6889
100,100,0.1,50,2.7,97,0.4,250,12.709,4.709,11.887,0.6889
100,100,0.1,50,2.7,97,0.45,250,13.127,4.456,12.167,0.6889
100,100,0.1,50,2.7,97,0.5,250,13.609,4.259,12.507,0.6889
100,100,0.1,50,2.7,97,0.55,250,14.104,4.103,12.888,0.6889
100,100,0.1,50,2.7,97,0.6,250,14.669,3.977,13.3,0.6889
100,100,0.1,50,2.8,97,0.2,250,12.933,7.461,12.654,0.611
100,100,0.1,50,2.8,97,0.25,250,12.471,6.298,12.05,0.611
100,100,0.1,50,2.8,97,0.3,250,12.433,5.576,11.866,0.611
100,100,0.1,50,2.8,97,0.35,250,12.635,5.09,11.913,0.6889
100,100,0.1,50,2.8,97,0.4,250,12.956,4.742,12.102,0.6889
100,100,0.1,50,2.8,97,0.45,250,13.37,4.482,12.381,0.6889
100,100,0.1,50,2.8,97,0.5,250,13.856,4.281,12.722,0.6889
100,100,0.1,50,2.8,97,0.55,250,14.358,4.121,13.106,0.6889
100,100,0.1,50,2.8,97,0.6,250,14.924,3.992,13.521,0.6889
100,100,0.1,50,2.9,97,0.2,250,13.232,7.568,12.933,0.611
100,100,0.1,50,2.9,97,0.25,250,12.738,6.371,12.295,0.611
100,100,0.1,50,2.9,97,0.3,250,12.688,5.629,12.092,0.611
100,100,0.1,50,2.9,97,0.35,250,12.883,5.13,12.13,0.6889
100,100,0.1,50,2.9,97,0.4,250,13.201,4.773,12.314,0.6889
100,100,0.1,50,2.9,97,0.45,250,13.623,4.507,12.592,0.6889
100,100,0.1,50,2.9,97,0.5,250,14.104,4.301,12.933,0.6889
100,100,0.1,50,2.9,97,0.55,250,14.613,4.138,13.319,0.6889
100,100,0.1,50,2.9,97,0.6,250,15.182,4.006,13.738,0.6889
100,100,0.1,50,3.0,97,0.2,250,13.524,7.673,13.209,0.611
100,100,0.1,50,3.0,97,0.25,250,13.0,6.442,12.537,0.611
100,100,0.1,50,3.0,97,0.3,250,12.94,5.68,12.316,0.611
100,100,0.1,50,3.0,97,0.35,250,13.126,5.168,12.344,0.6889
100,100,0.1,50,3.0,97,0.4,250,13.443,4.803,12.523,0.6889
100,100,0.1,50,3.0,97,0.45,250,13.87,4.531,12.799,0.6889
100,100,0.1,50,3.0,97,0.5,250,14.346,4.321,13.141,0.6889
100,100,0.1,50,3.0,97,0.55,250,14.859,4.155,13.529,0.6889
100,100,0.1,50,3.0,97,0.6,250,15.44,4.02,13.951,0.6889
100,100,0.1,50,3.1,97,0.2,250,13.818,7.777,13.483,0.611
100,100,0.1,50,3.1,97,0.25,250,13.259,6.512,12.777,0.611
100,100,0.1,50,3.1,97,0.3,250,13.193,5.731,12.537,0.611
100,100,0.1,50,3.1,97,0.35,250,13.362,5.206,12.556,0.6889
100,100,0.1,50,3.1,97,0.4,250,13.677,4.833,12.73,0.6889
100,100,0.1,50,3.1,97,0.45,250,14.107,4.555,13.004,0.6889
100,100,0.1,50,3.1,97,0.5,250,14.583,4.341,13.346,0.6889
100,100,0.1,50,3.1,97,0.55,250,15.108,4.171,13.736,0.6889
100,100,0.1,50,3.1,97,0.6,250,15.693,4.034,14.16,0.6889
100,100,0.1,50,3.2,97,0.2,250,14.106,7.879,13.755,0.611
100,100,0.1,50,3.2,97,0.25,250,13.522,6.58,13.014,0.611
100,100,0.1,50,3.2,97,0.3,250,13.437,5.78,12.756,0.611
100,100,0.1,50,3.2,97,0.35,250,13.601,5.244,12.764,0.6889
100,100,0.1,50,3.2,97,0.4,250,13.917,4.862,12.933,0.6889
100,100,0.1,50,3.2,97,0.45,250,14.343,4.578,13.206,0.6889
100,100,0.1,50,3.2,97,0.5,250,14.813,4.36,13.548,0.6889
100,100,0.1,50,3.2,97,0.55,250,15.355,4.187,13.939,0.6889
100,100,0.1,50,3.2,97,0.6,250,15.943,4.047,14.367,0.6889
100,100,0.1,50,3.3,97,0.2,250,14.396,7.979,14.024,0.611
100,100,0.1,50,3.3,97,0.25,250,13.782,6.648,13.249,0.611
100,100,0.1,50,3.3,97,0.3,250,13.678,5.828,12.973,0.611
100,100,0.1,50,3.3,97,0.35,250,13.838,5.28,12.971,0.6889
100,100,0.1,50,3.3,97,0.4,250,14.146,4.89,13.135,0.6889
100,100,0.1,50,3.3,97,0.45,250,14.57,4.601,13.405,0.6889
100,100,0.1,50,3.3,97,0.5,250,15.049,4.378,13.747,0.6889
100,100,0.1,50,3.3,97,0.55,250,15.592,4.202,14.14,0.6889
100,100,0.1,50,3.3,97,0.6,250,16.192,4.059,14.57,0.6889
100,100,0.1,50,3.4,97,0.2,250,14.684,8.078,14.292,0.611
100,100,0.1,50,3.4,97,0.25,250,14.038,6.713,13.483,0.611
100,100,0.1,50,3.4,97,0.3,250,13.918,5.875,13.187,0.611
100,100,0.1,50,3.4,97,0.35,250,14.07,5.315,13.175,0.6889
100,100,0.1,50,3.4,97,0.4,250,14.369,4.918,13.333,0.6889
100,100,0.1,50,3.4,97,0.45,250,14.796,4.623,13.601,0.6889
100,100,0.1,50,3.4,97,0.5,250,15.278,4.396,13.943,0.6889
100,100,0.1,50,3.4,97,0.55,250,15.832,4.216,14.338,0.6889
100,100,0.1,50,3.4,97,0.6,250,16.432,4.072,14.77,0.6889
100,100,0.1,50,3.5,97,0.2,250,14.97,8.175,14.557,0.611
100,100,0.1,50,3.5,97,0.25,250,14.291,6.778,13.714,0.611
100,100,0.1,50,3.5,97,0.3,250,14.152,5.921,13.399,0.611
100,100,0.1,50,3.5,97,0.35,250,14.3,5.35,13.376,0.6889
100,100,0.1,50,3.5,97,0.4,250,14.593,4.945,13.529,0.6889
100,100,0.1,50,3.5,97,0.45,250,15.023,4.644,13.795,0.6889
100,100,0.1,50,3.5,97,0.5,250,15.504,4.413,14.137,0.6889
100,100,0.1,50,3.5,97,0.55,250,16.066,4.231,14.532,0.6889
100,100,0.1,50,3.5,97,0.6,250,16.667,4.083,14.966,0.6889
100,100,0.1,50,3.6,97,0.2,250,15.252,8.271,14.821,0.611
100,100,0.1,50,3.6,97,0.25,250,14.543,6.842,13.943,0.611
100,100,0.1,50,3.6,97,0.3,250,14.391,5.967,13.609,0.6889
100,100,0.1,50,3.6,97,0.35,250,14.524,5.384,13.576,0.6889
100,100,0.1,50,3.6,97,0.4,250,14.818,4.971,13.723,0.6889
100,100,0.1,50,3.6,97,0.45,250,15.246,4.665,13.986,0.6889
100,100,0.1,50,3.6,97,0.5,250,15.733,4.43,14.328,0.6889
100,100,0.1,50,3.6,97,0.55,250,16.29,4.244,14.724,0.6889
100,100,0.1,50,3.6,97,0.6,250,16.898,4.095,15.161,0.6889
100,100,0.1,50,3.7,97,0.2,250,15.532,8.365,15.082,0.611
100,100,0.1,50,3.7,97,0.25,250,14.791,6.904,14.17,0.611
100,100,0.1,50,3.7,97,0.3,250,14.628,6.011,13.817,0.6889
100,100,0.1,50,3.7,97,0.35,250,14.75,5.417,13.773,0.6889
100,100,0.1,50,3.7,97,0.4,250,15.041,4.996,13.915,0.6889
100,100,0.1,50,3.7,97,0.45,250,15.471,4.685,14.175,0.6889
100,100,0.1,50,3.7,97,0.5,250,15.959,4.446,14.516,0.6889
100,100,0.1,50,3.7,97,0.55,250,16.516,4.258,14.914,0.6889
100,100,0.1,50,3.7,97,0.6,250,17.126,4.106,15.352,0.6889
100,100,0.1,50,3.8,97,0.2,250,15.813,8.458,15.342,0.611
100,100,0.1,50,3.8,97,0.25,250,15.039,6.966,14.395,0.611
100,100,0.1,50,3.8,97,0.3,250,14.862,6.055,14.023,0.6889
100,100,0.1,50,3.8,97,0.35,250,14.974,5.449,13.968,0.6889
100,100,0.1,50,3.8,97,0.4,250,15.258,5.022,14.104,0.6889
100,100,0.1,50,3.8,97,0.45,250,15.688,4.705,14.362,0.6889
100,100,0.1,50,3.8,97,0.5,250,16.182,4.462,14.702,0.6889
100,100,0.1,50,3.8,97,0.55,250,16.74,4.271,15.1,0.6889
100,100,0.1,50,3.8,97,0.6,250,17.353,4.117,15.541,0.6889
100,100,0.1,50,3.9,97,0.2,250,16.088,8.549,15.599,0.611
100,100,0.1,50,3.9,97,0.25,250,15.282,7.026,14.618,0.611
100,100,0.1,50,3.9,97,0.3,250,15.095,6.097,14.227,0.6889
100,100,0.1,50,3.9,97,0.35,250,15.196,5.481,14.162,0.6889
100,100,0.1,50,3.9,97,0.4,250,15.47,5.046,14.291,0.6889
100,100,0.1,50,3.9,97,0.45,250,15.904,4.724,14.546,0.6889
100,100,0.1,50,3.9,97,0.5,250,16.385,4.478,14.886,0.6889
100,100,0.1,50,3.9,97,0.55,250,16.966,4.284,15.285,0.6889
100,100,0.1,50,3.9,97,0.6,250,17.587,4.127,15.727,0.6889
100,100,0.1,50,4.0,97,0.2,250,16.362,8.639,15.855,0.611
100,100,0.1,50,4.0,97,0.25,250,15.528,7.085,14.839,0.611
100,100,0.1,50,4.0,97,0.3,250,15.322,6.139,14.429,0.6889
100,100,0.1,50,4.0,97,0.35,250,15.419,5.512,14.353,0.6889
100,100,0.1,50,4.0,97,0.4,250,15.687,5.07,14.477,0.6889
100,100,0.1,50,4.0,97,0.45,250,16.121,4.743,14.729,0.6889
100,100,0.1,50,4.0,97,0.5,250,16.599,4.493,15.067,0.6889
100,100,0.1,50,4.0,97,0.55,250,17.192,4.296,15.467,0.6889
100,100,0.1,50,4.0,97,0.6,250,17.796,4.138,15.91,0.6889
100,100,0.1,50,4.1,97,0.2,250,16.636,8.728,16.109,0.611
100,100,0.1,50,4.1,97,0.25,250,15.772,7.144,15.059,0.611
100,100,0.1,50,4.1,97,0.3,250,15.549,6.181,14.63,0.6889
100,100,0.1,50,4.1,97,0.35,250,15.638,5.543,14.542,0.6889
100,100,0.1,50,4.1,97,0.4,250,15.901,5.093,14.66,0.6889
100,100,0.1,50,4.1,97,0.45,250,16.33,4.762,14.909,0.6889
100,100,0.1,50,4.1,97,0.5,250,16.819,4.508,15.247,0.6889
100,100,0.1,50,4.1,97,0.55,250,17.402,4.308,15.646,0.6889
100,100,0.1,50,4.1,97,0.6,250,18.014,4.148,16.091,0.689
100,100,0.1,50,4.2,97,0.2,250,16.909,8.816,16.361,0.611
100,100,0.1,50,4.2,97,0.25,250,16.014,7.201,15.277,0.611
100,100,0.1,50,4.2,97,0.3,250,15.775,6.221,14.828,0.6889
100,100,0.1,50,4.2,97,0.35,250,15.855,5.573,14.73,0.6889
100,100,0.1,50,4.2,97,0.4,250,16.113,5.116,14.841,0.6889
100,100,0.1,50,4.2,97,0.45,250,16.541,4.78,15.087,0.6889
100,100,0.1,50,4.2,97,0.5,250,17.036,4.522,15.424,0.6889
100,100,0.1,50,4.2,97,0.55,250,17.613,4.32,15.824,0.6889
100,100,0.1,50,4.2,97,0.6,250,18.219,4.157,16.27,0.689
100,100,0.1,50,4.3,97,0.2,250,17.181,8.902,16.612,0.611
100,100,0.1,50,4.3,97,0.25,250,16.252,7.258,15.493,0.611
100,100,0.1,50,4.3,97,0.3,250,15.998,6.261,15.025,0.6889
100,100,0.1,50,4.3,97,0.35,250,16.069,5.602,14.915,0.6889
100,100,0.1,50,4.3,97,0.4,250,16.325,5.139,15.02,0.6889
100,100,0.1,50,4.3,97,0.45,250,16.748,4.797,15.263,0.6889
100,100,0.1,50,4.3,97,0.5,250,17.241,4.536,15.599,0.6889
100,100,0.1,50,4.3,97,0.55,250,17.819,4.331,15.999,0.6889
100,100,0.1,50,4.3,97,0.6,250,18.416,4.167,16.447,0.6889
100,100,0.1,50,4.4,97,0.2,250,17.449,8.987,16.861,0.611
100,100,0.1,50,4.4,97,0.25,250,16.488,7.313,15.707,0.611
100,100,0.1,50,4.4,97,0.3,250,16.221,6.3,15.22,0.6889
100,100,0.1,50,4.4,97,0.35,250,16.282,5.631,15.099,0.6889
100,100,0.1,50,4.4,97,0.4,250,16.532,5.161,15.198,0.6889
100,100,0.1,50,4.4,97,0.45,250,16.95,4.814,15.437,0.6889
100,100,0.1,50,4.4,97,0.5,250,17.451,4.55,15.771,0.6889
100,100,0.1,50,4.4,97,0.55,250,18.03,4.342,16.172,0.6889
100,100,0.1,50,4.4,97,0.6,250,18.626,4.176,16.621,0.689
100,100,0.1,50,4.5,97,0.2,250,17.719,9.071,17.108,0.611
100,100,0.1,50,4.5,97,0.25,250,16.725,7.368,15.92,0.611
100,100,0.1,50,4.5,97,0.3,250,16.435,6.338,15.413,0.6889
100,100,0.1,50,4.5,97,0.35,250,16.488,5.659,15.281,0.6889
100,100,0.1,50,4.5,97,0.4,250,16.738,5.182,15.373,0.6889
100,100,0.1,50,4.5,97,0.45,250,17.15,4.831,15.609,0.6889
100,100,0.1,50,4.5,97,0.5,250,17.654,4.564,15.942,0.6889
100,100,0.1,50,4.5,97,0.55,250,18.225,4.353,16.343,0.6889
100,100,0.1,50,4.5,97,0.6,250,18.838,4.185,16.793,0.69
100,100,0.1,50,4.6,97,0.2,250,17.986,9.154,17.353,0.611
100,100,0.1,50,4.6,97,0.25,250,16.959,7.422,16.131,0.611
100,100,0.1,50,4.6,97,0.3,250,16.652,6.376,15.605,0.6889
100,100,0.1,50,4.6,97,0.35,250,16.696,5.687,15.461,0.6889
100,100,0.1,50,4.6,97,0.4,250,16.945,5.203,15.547,0.6889
100,100,0.1,50,4.6,97,0.45,250,17.345,4.848,15.78,0.6889
100,100,0.1,50,4.6,97,0.5,250,17.862,4.577,16.112,0.6889
100,100,0.1,50,4.6,97,0.55,250,18.425,4.364,16.512,0.6889
100,100,0.1,50,4.6,97,0.6,250,19.04,4.193,16.964,0.69
100,100,0.1,50,4.7,97,0.2,250,18.247,9.236,17.597,0.611
100,100,0.1,50,4.7,97,0.25,250,17.194,7.475,16.34,0.611
100,100,0.1,50,4.7,97,0.3,250,16.867,6.413,15.795,0.6889
100,100,0.1,50,4.7,97,0.35,250,16.9,5.714,15.64,0.6889
100,100,0.1,50,4.7,97,0.4,250,17.141,5.224,15.719,0.6889
100,100,0.1,50,4.7,97,0.45,250,17.545,4.864,15.949,0.6889
100,100,0.1,50,4.7,97,0.5,250,18.058,4.589,16.279,0.6889
100,100,0.1,50,4.7,97,0.55,250,18.631,4.374,16.68,0.6889
100,100,0.1,50,4.7,97,0.6,250,19.241,4.202,17.132,0.6909
100,100,0.1,50,4.8,97,0.2,250,18.508,9.317,17.839,0.611
100,100,0.1,50,4.8,97,0.25,250,17.425,7.528,16.548,0.611
100,100,0.1,50,4.8,97,0.3,250,17.082,6.45,15.983,0.6889
100,100,0.1,50,4.8,97,0.35,250,17.107,5.741,15.817,0.6889
100,100,0.1,50,4.8,97,0.4,250,17.338,5.244,15.89,0.6889
100,100,0.1,50,4.8,97,0.45,250,17.741,4.88,16.116,0.6889
100,100,0.1,50,4.8,97,0.5,250,18.25,4.602,16.444,0.6889
100,100,0.1,50,4.8,97,0.55,250,18.825,4.384,16.845,0.6889
100,100,0.1,50,4.8,97,0.6,250,19.438,4.21,17.298,0.691
100,100,0.1,50,4.9,97,0.2,250,18.771,9.396,18.079,0.611
100,100,0.1,50,4.9,97,0.25,250,17.654,7.579,16.755,0.611
100,100,0.1,50,4.9,97,0.3,250,17.292,6.486,16.17,0.6889
100,100,0.1,50,4.9,97,0.35,250,17.309,5.767,15.993,0.6889
100,100,0.1,50,4.9,97,0.4,250,17.53,5.264,16.059,0.6889
100,100,0.1,50,4.9,97,0.45,250,17.937,4.895,16.281,0.6889
100,100,0.1,50,4.9,97,0.5,250,18.446,4.614,16.608,0.6889
100,100,0.1,50,4.9,97,0.55,250,19.023,4.394,17.008,0.6889
100,100,0.1,50,4.9,97,0.6,250,19.628,4.218,17.462,0.691
100,100,0.1,50,5.0,97,0.2,250,19.033,9.475,18.318,0.611
100,100,0.1,50,5.0,97,0.25,250,17.881,7.63,16.96,0.611
100,100,0.1,50,5.0,97,0.3,250,17.501,6.521,16.356,0.6889
100,100,0.1,50,5.0,97,0.35,250,17.508,5.793,16.167,0.6889
100,100,0.1,50,5.0,97,0.4,250,17.724,5.284,16.226,0.6889
100,100,0.1,50,5.0,97,0.45,250,18.134,4.91,16.444,0.6889
100,100,0.1,50,5.0,97,0.5,250,18.638,4.626,16.77,0.6889
100,100,0.1,50,5.0,97,0.55,250,19.217,4.404,17.17,0.689
100,100,0.1,50,5.0,97,0.6,250,19.821,4.226,17.624,0.691
100,100,0.1,50,0.2,98,0.2,250,2.82,2.248,2.814,0.5899
100,100,0.1,50,0.2,98,0.25,250,2.973,2.215,2.966,0.5889
100,100,0.1,50,0.2,98,0.3,250,3.133,2.189,3.121,0.5909
100,100,0.1,50,0.2,98,0.35,250,3.306,2.167,3.278,0.5989
100,100,0.1,50,0.2,98,0.4,250,3.482,2.15,3.438,0.601
100,100,0.1,50,0.2,98,0.45,250,3.66,2.136,3.599,0.609
100,100,0.1,50,0.2,98,0.5,250,3.848,2.124,3.761,0.611
100,100,0.1,50,0.2,98,0.55,250,4.037,2.115,3.925,0.611
100,100,0.1,50,0.2,98,0.6,250,4.231,2.106,4.089,0.611
100,100,0.1,50,0.3,98,0.2,250,3.319,2.498,3.31,0.59
100,100,0.1,50,0.3,98,0.25,250,3.466,2.409,3.45,0.591
100,100,0.1,50,0.3,98,0.3,250,3.642,2.346,3.609,0.5999
100,100,0.1,50,0.3,98,0.35,250,3.838,2.299,3.78,0.6089
100,100,0.1,50,0.3,98,0.4,250,4.043,2.263,3.959,0.611
100,100,0.1,50,0.3,98,0.45,250,4.262,2.235,4.143,0.611
100,100,0.1,50,0.3,98,0.5,250,4.486,2.211,4.332,0.611
100,100,0.1,50,0.3,98,0.55,250,4.717,2.192,4.524,0.611
100,100,0.1,50,0.3,98,0.6,250,4.952,2.176,4.718,0.611
100,100,0.1,50,0.4,98,0.2,250,3.754,2.699,3.742,0.59
100,100,0.1,50,0.4,98,0.25,250,3.901,2.563,3.869,0.5989
100,100,0.1,50,0.4,98,0.3,250,4.09,2.47,4.03,0.6089
100,100,0.1,50,0.4,98,0.35,250,4.306,2.402,4.212,0.611
100,100,0.1,50,0.4,98,0.4,250,4.541,2.35,4.407,0.611
100,100,0.1,50,0.4,98,0.45,250,4.789,2.31,4.612,0.611
100,100,0.1,50,0.4,98,0.5,250,5.048,2.278,4.822,0.611
100,100,0.1,50,0.4,98,0.55,250,5.308,2.251,5.038,0.611
100,100,0.1,50,0.4,98,0.6,250,5.575,2.229,5.257,0.6889
100,100,0.1,50,0.5,98,0.2,250,4.162,2.874,4.137,0.5989
100,100,0.1,50,0.5,98,0.25,250,4.302,2.695,4.251,0.601
100,100,0.1,50,0.5,98,0.3,250,4.501,2.574,4.413,0.611
100,100,0.1,50,0.5,98,0.35,250,4.737,2.488,4.603,0.611
100,100,0.1,50,0.5,98,0.4,250,4.991,2.423,4.812,0.611
100,100,0.1,50,0.5,98,0.45,250,5.267,2.372,5.033,0.611
100,100,0.1,50,0.5,98,0.5,250,5.552,2.332,5.262,0.611
100,100,0.1,50,0.5,98,0.55,250,5.838,2.299,5.498,0.6889
100,100,0.1,50,0.5,98,0.6,250,6.137,2.272,5.738,0.6889
100,100,0.1,50,0.6,98,0.2,250,4.546,3.03,4.508,0.599
100,100,0.1,50,0.6,98,0.25,250,4.679,2.812,4.607,0.6089
100,100,0.1,50,0.6,98,0.3,250,4.884,2.666,4.768,0.611
100,100,0.1,50,0.6,98,0.35,250,5.138,2.563,4.965,0.611
100,100,0.1,50,0.6,98,0.4,250,5.413,2.486,5.185,0.611
100,100,0.1,50,0.6,98,0.45,250,5.712,2.426,5.42,0.611
100,100,0.1,50,0.6,98,0.5,250,6.016,2.379,5.666,0.6889
100,100,0.1,50,0.6,98,0.55,250,6.33,2.34,5.92,0.6889
100,100,0.1,50,0.6,98,0.6,250,6.653,2.308,6.179,0.6889
100,100,0.1,50,0.7,98,0.2,250,4.913,3.174,4.862,0.601
100,100,0.1,50,0.7,98,0.25,250,5.038,2.918,4.945,0.611
100,100,0.1,50,0.7,98,0.3,250,5.252,2.749,5.103,0.611
100,100,0.1,50,0.7,98,0.35,250,5.516,2.63,5.306,0.611
100,100,0.1,50,0.7,98,0.4,250,5.812,2.542,5.536,0.611
100,100,0.1,50,0.7,98,0.45,250,6.125,2.474,5.783,0.611
100,100,0.1,50,0.7,98,0.5,250,6.45,2.42,6.043,0.6889
100,100,0.1,50,0.7,98,0.55,250,6.79,2.377,6.313,0.6889
100,100,0.1,50,0.7,98,0.6,250,7.131,2.34,6.589,0.6889
100,100,0.1,50,0.8,98,0.2,250,5.268,3.308,5.202,0.6089
100,100,0.1,50,0.8,98,0.25,250,5.388,3.016,5.268,0.611
100,100,0.1,50,0.8,98,0.3,250,5.605,2.826,5.423,0.611
100,100,0.1,50,0.8,98,0.35,250,5.879,2.692,5.629,0.611
100,100,0.1,50,0.8,98,0.4,250,6.193,2.593,5.867,0.611
100,100,0.1,50,0.8,98,0.45,250,6.519,2.518,6.126,0.6889
100,100,0.1,50,0.8,98,0.5,250,6.864,2.458,6.399,0.6889
100,100,0.1,50,0.8,98,0.55,250,7.223,2.409,6.683,0.6889
100,100,0.1,50,0.8,98,0.6,250,7.585,2.369,6.974,0.6889
100,100,0.1,50,0.9,98,0.2,250,5.616,3.434,5.531,0.609
100,100,0.1,50,0.9,98,0.25,250,5.725,3.108,5.579,0.611
100,100,0.1,50,0.9,98,0.3,250,5.946,2.897,5.73,0.611
100,100,0.1,50,0.9,98,0.35,250,6.231,2.749,5.939,0.611
100,100,0.1,50,0.9,98,0.4,250,6.551,2.64,6.184,0.611
100,100,0.1,50,0.9,98,0.45,250,6.898,2.557,6.453,0.6889
100,100,0.1,50,0.9,98,0.5,250,7.261,2.492,6.738,0.6889
100,100,0.1,50,0.9,98,0.55,250,7.635,2.439,7.034,0.6889
100,100,0.1,50,0.9,98,0.6,250,8.016,2.395,7.339,0.6889
100,100,0.1,50,1.0,98,0.2,250,5.952,3.554,5.851,0.611
100,100,0.1,50,1.0,98,0.25,250,6.05,3.195,5.881,0.611
100,100,0.1,50,1.0,98,0.3,250,6.275,2.963,6.026,0.611
100,100,0.1,50,1.0,98,0.35,250,6.568,2.802,6.237,0.611
100,100,0.1,50,1.0,98,0.4,250,6.9,2.684,6.488,0.6889
100,100,0.1,50,1.0,98,0.45,250,7.258,2.594,6.766,0.6889
100,100,0.1,50,1.0,98,0.5,250,7.64,2.523,7.061,0.6889
100,100,0.1,50,1.0,98,0.55,250,8.029,2.466,7.37,0.6889
100,100,0.1,50,1.0,98,0.6,250,8.422,2.419,7.687,0.6889
100,100,0.1,50,1.1,98,0.2,250,6.284,3.669,6.164,0.611
100,100,0.1,50,1.1,98,0.25,250,6.369,3.277,6.174,0.611
100,100,0.1,50,1.1,98,0.3,250,6.595,3.026,6.314,0.611
100,100,0.1,50,1.1,98,0.35,250,6.899,2.852,6.526,0.611
100,100,0.1,50,1.1,98,0.4,250,7.236,2.725,6.782,0.6889
100,100,0.1,50,1.1,98,0.45,250,7.605,2.629,7.067,0.6889
100,100,0.1,50,1.1,98,0.5,250,8.005,2.553,7.372,0.6889
100,100,0.1,50,1.1,98,0.55,250,8.407,2.491,7.691,0.6889
100,100,0.1,50,1.1,98,0.6,250,8.818,2.441,8.021,0.6889
100,100,0.1,50,1.2,98,0.2,250,6.609,3.778,6.471,0.611
100,100,0.1,50,1.2,98,0.25,250,6.681,3.355,6.461,0.611
100,100,0.1,50,1.2,98,0.3,250,6.91,3.086,6.593,0.611
100,100,0.1,50,1.2,98,0.35,250,7.215,2.899,6.805,0.6889
100,100,0.1,50,1.2,98,0.4,250,7.561,2.764,7.066,0.6889
100,100,0.1,50,1.2,98,0.45,250,7.946,2.661,7.358,0.6889
100,100,0.1,50,1.2,98,0.5,250,8.354,2.58,7.672,0.6889
100,100,0.1,50,1.2,98,0.55,250,8.769,2.515,8.001,0.6889
100,100,0.1,50,1.2,98,0.6,250,9.203,2.462,8.342,0.6889
100,100,0.1,50,1.3,98,0.2,250,6.928,3.884,6.772,0.611
100,100,0.1,50,1.3,98,0.25,250,6.993,3.43,6.741,0.611
100,100,0.1,50,1.3,98,0.3,250,7.216,3.142,6.866,0.611
100,100,0.1,50,1.3,98,0.35,250,7.524,2.944,7.077,0.6889
100,100,0.1,50,1.3,98,0.4,250,7.878,2.8,7.342,0.6889
100,100,0.1,50,1.3,98,0.45,250,8.278,2.691,7.64,0.6889
