H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
856.0,2.5,1000.0,1000.0,25.0,0.6,263.427051,0.09716,174.050183,261.290485,0.599001,0.155485,0.811066,0.189737
856.0,4.5,1000.0,1000.0,25.0,0.2,332.715961,0.04297,296.555402,332.993625,0.576989,0.155485,0.083454,0.084853
856.0,4.5,1000.0,1000.0,25.0,0.4,311.069823,0.08784,219.313423,309.967083,0.591001,0.155485,0.354499,0.169706
856.0,4.5,1000.0,1000.0,25.0,0.6,326.776158,0.168,189.218656,320.433035,0.616001,0.155485,1.941122,0.254558
857.0,0.5,1000.0,1000.0,25.0,0.2,82.3557,0.01056,81.933401,82.357128,0.579889,0.154317,0.001734,0.028284
857.0,0.5,1000.0,1000.0,25.0,0.4,122.212891,0.02105,113.693128,122.268091,0.577989,0.154317,0.045167,0.056569
857.0,0.5,1000.0,1000.0,25.0,0.6,148.691615,0.03247,127.100797,148.781156,0.579889,0.154317,0.060219,0.084853
857.0,2.5,1000.0,1000.0,25.0,0.2,231.130762,0.02929,214.872632,231.151792,0.581889,0.154317,0.009099,0.063246
857.0,2.5,1000.0,1000.0,25.0,0.4,242.202745,0.05781,187.599949,242.207521,0.582889,0.154317,0.001972,0.126491
857.0,2.5,1000.0,1000.0,25.0,0.6,262.500798,0.097,172.980847,260.504284,0.598001,0.154317,0.760574,0.189737
857.0,4.5,1000.0,1000.0,25.0,0.2,332.03508,0.04297,295.478824,332.313333,0.577001,0.154317,0.083802,0.084853
857.0,4.5,1000.0,1000.0,25.0,0.4,310.482102,0.08782,218.045683,309.072722,0.593001,0.154317,0.453933,0.169706
857.0,4.5,1000.0,1000.0,25.0,0.6,325.713152,0.16763,188.010208,319.559326,0.615001,0.154317,1.889339,0.254558
858.0,0.5,1000.0,1000.0,25.0,0.2,82.33766,0.01056,81.892207,82.335214,0.587001,0.153151,0.00297,0.028284
858.0,0.5,1000.0,1000.0,25.0,0.4,122.011639,0.02105,113.321924,122.021693,0.581889,0.153151,0.00824,0.056569
858.0,0.5,1000.0,1000.0,25.0,0.6,148.270647,0.03245,126.496934,148.351593,0.580001,0.153151,0.054593,0.084853
858.0,2.5,1000.0,1000.0,25.0,0.2,230.684526,0.0293,214.228789,230.742942,0.579989,0.153151,0.025323,0.063246
858.0,2.5,1000.0,1000.0,25.0,0.4,241.389454,0.05773,186.580832,241.481859,0.581001,0.153151,0.038281,0.126491
858.0,2.5,1000.0,1000.0,25.0,0.6,261.855567,0.09706,171.909461,259.716315,0.599001,0.153151,0.816959,0.189737
858.0,4.5,1000.0,1000.0,25.0,0.2,331.440217,0.04298,294.392134,331.626217,0.578901,0.153151,0.056119,0.084853
858.0,4.5,1000.0,1000.0,25.0,0.4,309.588073,0.08777,216.774404,308.175568,0.593001,0.153151,0.456253,0.169706
858.0,4.5,1000.0,1000.0,25.0,0.6,325.053576,0.16852,186.800209,318.684315,0.616001,0.153151,1.959449,0.254558
859.0,0.5,1000.0,1000.0,25.0,0.2,82.302442,0.01056,81.849259,82.312291,0.565001,0.151986,0.011967,0.028284
859.0,0.5,1000.0,1000.0,25.0,0.4,121.748499,0.02104,112.946032,121.771806,0.580889,0.151986,0.019144,0.056569
859.0,0.5,1000.0,1000.0,25.0,0.6,147.840363,0.03243,125.889206,147.918869,0.580001,0.151986,0.053102,0.084853
859.0,2.5,1000.0,1000.0,25.0,0.2,230.327656,0.0293,213.576746,230.328444,0.582889,0.151986,0.000342,0.063246
859.0,2.5,1000.0,1000.0,25.0,0.4,240.80145,0.0577,185.557686,240.752951,0.583001,0.151986,0.020141,0.126491
859.0,2.5,1000.0,1000.0,25.0,0.6,261.183576,0.09694,170.836028,258.926578,0.600001,0.151986,0.864142,0.189737
859.0,4.5,1000.0,1000.0,25.0,0.2,330.730643,0.04299,293.295263,330.932225,0.578889,0.151986,0.060951,0.084853
859.0,4.5,1000.0,1000.0,25.0,0.4,308.883313,0.08775,215.499587,307.27562,0.594889,0.151986,0.520485,0.169706
859.0,4.5,1000.0,1000.0,25.0,0.6,324.644526,0.16736,185.588659,317.808003,0.618889,0.151986,2.105849,0.254558
860.0,0.5,1000.0,1000.0,25.0,0.2,82.29804,0.01056,81.804494,82.28832,0.599001,0.150823,0.011811,0.028284
860.0,0.5,1000.0,1000.0,25.0,0.4,121.532607,0.02104,112.565416,121.5184,0.583889,0.150823,0.01169,0.056569
860.0,0.5,1000.0,1000.0,25.0,0.6,147.393349,0.03241,125.277604,147.482974,0.579889,0.150823,0.060807,0.084853
860.0,2.5,1000.0,1000.0,25.0,0.2,229.84373,0.0293,212.91643,229.90824,0.579889,0.150823,0.028067,0.063246
860.0,2.5,1000.0,1000.0,25.0,0.4,240.097143,0.05766,184.530509,240.02079,0.583889,0.150823,0.031801,0.126491
860.0,2.5,1000.0,1000.0,25.0,0.6,260.296065,0.09674,169.760549,258.135075,0.599001,0.150823,0.830205,0.189737
860.0,4.5,1000.0,1000.0,25.0,0.2,330.03704,0.04299,292.188144,330.231309,0.578889,0.150823,0.058863,0.084853
860.0,4.5,1000.0,1000.0,25.0,0.4,308.062985,0.08767,214.22123,306.372877,0.595001,0.150823,0.548624,0.169706
860.0,4.5,1000.0,1000.0,25.0,0.6,323.600744,0.16692,184.375562,316.930389,0.617889,0.150823,2.061292,0.254558
