H,T,S0,K,m,sigma,price_iter,accuracy,best_beta,Average Error,price,price_adj,H_log,error_percent,Product,q
178,4.4,200,200,50,0.25,54.13776,0.01308,0.5889,0.24183,44.27675,54.26868,0.11653382,0.24182752,0.07416198,0
178,4.4,200,200,50,0.3,51.85477,0.01537,0.5889,0.2801,40.05821,52.00002,0.11653382,0.28010924,0.08899438,0
178,4.4,200,200,50,0.35,50.56655,0.01792,0.5889,0.17076,36.9822,50.6529,0.11653382,0.17076506,0.10382678,0
178,4.4,200,200,50,0.4,49.94467,0.02082,0.589,0.01577,34.66929,49.93679,0.11653382,0.01577746,0.11865918,0
178,4.4,200,200,50,0.45,49.80422,0.02423,0.591,0.19459,32.88075,49.70731,0.11653382,0.1945819,0.13349157,0
178,4.4,200,200,50,0.5,49.91989,0.02816,0.5989,0.0844,31.46399,49.96203,0.11653382,0.08441525,0.14832397,0
178,4.4,200,200,50,0.55,50.32822,0.03297,0.601,0.03934,30.31861,50.30842,0.11653382,0.03934175,0.16315637,0
178,5.0,200,200,50,0.2,62.19835,0.01181,0.5889,0.15157,53.4381,62.29262,0.11653382,0.15156351,0.06324555,0
178,5.0,200,200,50,0.25,57.75213,0.0142,0.5889,0.25845,46.55451,57.90139,0.11653382,0.25844934,0.07905694,0
178,5.0,200,200,50,0.3,54.99502,0.01673,0.5889,0.24143,41.7336,55.1278,0.11653382,0.24144004,0.09486833,0
178,5.0,200,200,50,0.35,53.42687,0.01961,0.5889,0.03738,38.2559,53.44684,0.11653382,0.0373782,0.11067972,0
178,5.0,200,200,50,0.4,52.54747,0.02292,0.5909,0.01206,35.66318,52.55381,0.11653382,0.01206528,0.12649111,0
178,5.0,200,200,50,0.45,52.32145,0.02694,0.5989,0.04635,33.6723,52.34571,0.11653382,0.04636722,0.14230249,0
178,5.0,200,200,50,0.5,52.39838,0.03159,0.601,0.07333,32.10462,52.35996,0.11653382,0.07332288,0.15811388,0
178,5.0,200,200,50,0.55,52.78434,0.03745,0.6089,0.09083,30.84376,52.83228,0.11653382,0.09082239,0.17392527,0
179,0.2,200,200,50,0.2,9.19184,0.00159,0.4889,0.00341,9.17716,9.19215,0.11093156,0.00337256,0.01264911,0
179,0.2,200,200,50,0.25,10.81039,0.00197,0.5889,0.00463,10.73027,10.8109,0.11093156,0.00471768,0.01581139,0
179,0.2,200,200,50,0.3,12.28759,0.00236,0.5889,0.03337,12.0871,12.29169,0.11093156,0.033367,0.01897367,0
179,0.2,200,200,50,0.35,13.61158,0.00276,0.5889,0.03165,13.23233,13.61589,0.11093156,0.03166422,0.02213594,0
179,0.2,200,200,50,0.4,14.78808,0.00316,0.5889,0.02716,14.1866,14.7921,0.11093156,0.02718406,0.02529822,0
179,0.2,200,200,50,0.45,15.83432,0.00356,0.5889,0.03557,14.98087,15.83996,0.11093156,0.03561883,0.0284605,0
179,0.2,200,200,50,0.5,16.76889,0.00397,0.5889,0.06977,15.6451,16.78059,0.11093156,0.06977206,0.03162278,0
179,0.2,200,200,50,0.55,17.61531,0.00437,0.5889,0.10004,16.20462,17.63294,0.11093156,0.10008339,0.03478505,0
179,0.8,200,200,50,0.2,21.09202,0.00366,0.5889,0.01203,20.34162,21.09456,0.11093156,0.01204247,0.02529822,0
179,0.8,200,200,50,0.25,22.478,0.00449,0.5889,0.06837,21.10013,22.49337,0.11093156,0.06837797,0.03162278,0
179,0.8,200,200,50,0.3,23.59511,0.00532,0.5889,0.097,21.52865,23.618,0.11093156,0.09701163,0.03794733,0
179,0.8,200,200,50,0.35,24.54846,0.00614,0.5889,0.10666,21.77063,24.57464,0.11093156,0.1066462,0.04427189,0
179,0.8,200,200,50,0.4,25.40101,0.00697,0.5889,0.10527,21.90595,25.42775,0.11093156,0.1052714,0.05059644,0
179,0.8,200,200,50,0.45,26.16113,0.00781,0.5889,0.20688,21.97874,26.21525,0.11093156,0.2068718,0.056921,0
179,0.8,200,200,50,0.5,26.90276,0.00867,0.5889,0.21203,22.01395,26.9598,0.11093156,0.21202286,0.06324555,0
179,0.8,200,200,50,0.55,27.6035,0.00956,0.5889,0.26007,22.02612,27.67528,0.11093156,0.26003949,0.06957011,0
179,1.4,200,200,50,0.2,29.17815,0.00521,0.5889,0.09992,27.34034,29.2073,0.11093156,0.09990352,0.0334664,0
179,1.4,200,200,50,0.25,29.72289,0.00633,0.5889,0.13764,26.82392,29.7638,0.11093156,0.13763803,0.041833,0
179,1.4,200,200,50,0.3,30.22395,0.00744,0.5889,0.14856,26.27647,30.26885,0.11093156,0.14855768,0.0501996,0
179,1.4,200,200,50,0.35,30.7408,0.00856,0.5889,0.14201,25.77301,30.78445,0.11093156,0.1419937,0.0585662,0
179,1.4,200,200,50,0.4,31.24817,0.00971,0.5889,0.26026,25.3303,31.32949,0.11093156,0.26023924,0.0669328,0
179,1.4,200,200,50,0.45,31.82594,0.01091,0.5889,0.25446,24.94628,31.90693,0.11093156,0.25447795,0.0752994,0
179,1.4,200,200,50,0.5,32.4504,0.01217,0.5889,0.19675,24.61371,32.51425,0.11093156,0.19676183,0.083666,0
179,1.4,200,200,50,0.55,33.05516,0.01352,0.5889,0.27912,24.32474,33.14743,0.11093156,0.27913947,0.0920326,0
179,2.0,200,200,50,0.2,35.88188,0.00655,0.5889,0.11924,32.85185,35.92467,0.11093156,0.11925239,0.04,0
179,2.0,200,200,50,0.25,35.55045,0.0079,0.5889,0.13123,31.11419,35.5971,0.11093156,0.13122197,0.05,0
179,2.0,200,200,50,0.3,35.42276,0.00925,0.5889,0.22014,29.70492,35.50074,0.11093156,0.22014095,0.06,0
179,2.0,200,200,50,0.35,35.53438,0.01065,0.5889,0.20795,28.57811,35.60827,0.11093156,0.20793947,0.07,0
179,2.0,200,200,50,0.4,35.79368,0.01211,0.5889,0.23193,27.67065,35.8767,0.11093156,0.23194039,0.08,0
179,2.0,200,200,50,0.45,36.18432,0.01367,0.5889,0.23323,26.93022,36.26872,0.11093156,0.2332502,0.09,0
179,2.0,200,200,50,0.5,36.68149,0.01536,0.5889,0.20185,26.31752,36.75553,0.11093156,0.20184567,0.1,0
179,2.0,200,200,50,0.55,37.32991,0.01724,0.5899,0.00866,25.80371,37.33314,0.11093156,0.00865258,0.11,0
179,2.6,200,200,50,0.2,41.80468,0.00775,0.5889,0.10723,37.53755,41.84951,0.11093156,0.1072368,0.04560702,0
179,2.6,200,200,50,0.25,40.57295,0.00932,0.5889,0.18614,34.64898,40.64847,0.11093156,0.18613387,0.05700877,0
179,2.6,200,200,50,0.3,39.87875,0.0109,0.5889,0.24159,32.45963,39.9751,0.11093156,0.24160737,0.06841053,0
179,2.6,200,200,50,0.35,39.5833,0.01255,0.5889,0.28942,30.78492,39.69786,0.11093156,0.28941498,0.07981228,0
179,2.6,200,200,50,0.4,39.62996,0.01434,0.5889,0.19609,29.47817,39.70767,0.11093156,0.19608902,0.09121403,0
179,2.6,200,200,50,0.45,39.88437,0.0163,0.5889,0.1054,28.43712,39.92641,0.11093156,0.1054047,0.10261579,0
179,2.6,200,200,50,0.5,40.30047,0.01847,0.5889,0.00234,27.59179,40.29953,0.11093156,0.00233248,0.11401754,0
179,2.6,200,200,50,0.55,40.88069,0.02091,0.591,0.11631,26.89378,40.83314,0.11093156,0.11631408,0.1254193,0
179,3.2,200,200,50,0.2,47.16079,0.00885,0.5889,0.14368,41.66623,47.22855,0.11093156,0.14367868,0.05059644,0
179,3.2,200,200,50,0.25,45.08943,0.01063,0.5889,0.19389,37.69205,45.17685,0.11093156,0.19388136,0.06324555,0
179,3.2,200,200,50,0.3,43.84416,0.01243,0.5889,0.24013,34.78549,43.94944,0.11093156,0.2401232,0.07589466,0
179,3.2,200,200,50,0.35,43.22078,0.01436,0.5889,0.19648,32.61703,43.3057,0.11093156,0.19647956,0.08854377,0
179,3.2,200,200,50,0.4,43.00223,0.01647,0.5889,0.15718,30.95624,43.06982,0.11093156,0.1571779,0.10119289,0
179,3.2,200,200,50,0.45,43.09423,0.01886,0.5889,0.06785,29.6523,43.12347,0.11093156,0.06785131,0.113842,0
179,3.2,200,200,50,0.5,43.4926,0.02157,0.591,0.13413,28.60597,43.43427,0.11093156,0.13411477,0.12649111,0
179,3.2,200,200,50,0.55,44.05318,0.0247,0.599,0.00118,27.75052,44.05266,0.11093156,0.00118039,0.13914022,0
179,3.8,200,200,50,0.2,52.12835,0.00989,0.5889,0.11677,45.37696,52.18922,0.11093156,0.11676947,0.0551362,0
179,3.8,200,200,50,0.25,49.1903,0.01185,0.5889,0.25197,40.37696,49.31425,0.11093156,0.25198057,0.06892024,0
179,3.8,200,200,50,0.3,47.42877,0.01388,0.5889,0.26527,36.80499,47.55458,0.11093156,0.26526094,0.08270429,0
179,3.8,200,200,50,0.35,46.47635,0.0161,0.5889,0.18029,34.18528,46.56014,0.11093156,0.18028524,0.09648834,0
179,3.8,200,200,50,0.4,46.07201,0.01859,0.5889,0.03761,32.20507,46.08933,0.11093156,0.03759332,0.11027239,0
179,3.8,200,200,50,0.45,46.04749,0.02141,0.591,0.03101,30.66656,46.03321,0.11093156,0.03101146,0.12405644,0
179,3.8,200,200,50,0.5,46.38385,0.02475,0.5989,0.0239,29.44268,46.39494,0.11093156,0.02390918,0.13784049,0
179,3.8,200,200,50,0.55,46.87834,0.02863,0.601,0.11649,28.44944,46.82373,0.11093156,0.11649303,0.15162454,0
179,4.4,200,200,50,0.2,56.70388,0.01086,0.5889,0.18278,48.753,56.80752,0.11093156,0.18277409,0.05932959,0
179,4.4,200,200,50,0.25,53.00449,0.01301,0.5889,0.25342,42.78255,53.13882,0.11093156,0.25343136,0.07416198,0
179,4.4,200,200,50,0.3,50.74567,0.01528,0.5889,0.24086,38.58976,50.86789,0.11093156,0.24084814,0.08899438,0
179,4.4,200,200,50,0.35,49.51159,0.01781,0.5889,0.0519,35.55411,49.53729,0.11093156,0.05190704,0.10382678,0
179,4.4,200,200,50,0.4,48.89144,0.02067,0.591,0.00227,33.28254,48.89034,0.11093156,0.00224988,0.11865918,0
179,4.4,200,200,50,0.45,48.77264,0.02403,0.5989,0.14,31.53212,48.84092,0.11093156,0.13999652,0.13349157,0
179,4.4,200,200,50,0.5,49.01148,0.02797,0.601,0.0701,30.14924,48.97713,0.11093156,0.07008562,0.14832397,0
179,4.4,200,200,50,0.55,49.47254,0.03274,0.6089,0.10215,29.03361,49.52307,0.11093156,0.10213747,0.16315637,0
179,5.0,200,200,50,0.2,61.00121,0.01178,0.5889,0.21687,51.84945,61.1335,0.11093156,0.21686455,0.06324555,0
179,5.0,200,200,50,0.25,56.5583,0.01413,0.5889,0.25357,44.96031,56.70171,0.11093156,0.25356137,0.07905694,0
179,5.0,200,200,50,0.3,53.82722,0.01663,0.5889,0.20955,40.18623,53.94001,0.11093156,0.20954082,0.09486833,0
179,5.0,200,200,50,0.35,52.26615,0.01945,0.5889,0.03986,36.76498,52.28699,0.11093156,0.03987284,0.11067972,0
179,5.0,200,200,50,0.4,51.49117,0.02278,0.591,0.12106,34.22577,51.42884,0.11093156,0.12104988,0.12649111,0
179,5.0,200,200,50,0.45,51.28578,0.02671,0.6,0.00551,32.28229,51.28296,0.11093156,0.0054986,0.14230249,0
179,5.0,200,200,50,0.5,51.39531,0.03151,0.601,0.19461,30.75569,51.2953,0.11093156,0.19458974,0.15811388,0
179,5.0,200,200,50,0.55,51.85565,0.03731,0.6109,0.01046,29.53025,51.86108,0.11093156,0.01047138,0.17392527,0
180,0.2,200,200,50,0.2,9.18307,0.00159,0.61,9e-05,9.15756,9.18306,0.10536052,0.0001089,0.01264911,0
180,0.2,200,200,50,0.25,10.76719,0.00197,0.591,0.00194,10.664,10.76698,0.10536052,0.00195037,0.01581139,0
180,0.2,200,200,50,0.3,12.19885,0.00236,0.5889,0.0008,11.95448,12.19895,0.10536052,0.00081975,0.01897367,0
180,0.2,200,200,50,0.35,13.46855,0.00276,0.5909,0.00019,13.02675,13.46857,0.10536052,0.00014849,0.02213594,0
180,0.2,200,200,50,0.4,14.57387,0.00316,0.5889,0.09013,13.90965,14.58701,0.10536052,0.09016136,0.02529822,0
180,0.2,200,200,50,0.45,15.57143,0.00356,0.5889,0.06299,14.63797,15.58124,0.10536052,0.06299999,0.0284605,0
180,0.2,200,200,50,0.5,16.46508,0.00396,0.5889,0.04569,15.24286,16.47261,0.10536052,0.04573315,0.03162278,0
180,0.2,200,200,50,0.55,17.26901,0.00435,0.5889,0.06612,15.74968,17.28043,0.10536052,0.06613002,0.03478505,0
180,0.8,200,200,50,0.2,20.83211,0.00366,0.5889,0.044,19.99237,20.84128,0.10536052,0.04401858,0.02529822,0
180,0.8,200,200,50,0.25,22.10744,0.00449,0.5889,0.04801,20.60066,22.11805,0.10536052,0.04799289,0.03162278,0
180,0.8,200,200,50,0.3,23.11786,0.0053,0.5889,0.13025,20.91769,23.14797,0.10536052,0.13024562,0.03794733,0
180,0.8,200,200,50,0.35,24.00831,0.00611,0.5889,0.10194,21.07793,24.03278,0.10536052,0.10192304,0.04427189,0
180,0.8,200,200,50,0.4,24.79605,0.00692,0.5889,0.14126,21.15257,24.83108,0.10536052,0.1412725,0.05059644,0
180,0.8,200,200,50,0.45,25.52661,0.00775,0.5889,0.19406,21.17941,25.57615,0.10536052,0.19407199,0.056921,0
180,0.8,200,200,50,0.5,26.23858,0.00861,0.5889,0.18581,21.17913,26.28733,0.10536052,0.18579512,0.06324555,0
180,0.8,200,200,50,0.55,26.92043,0.00948,0.5889,0.20706,21.16339,26.97617,0.10536052,0.20705464,0.06957011,0
180,1.4,200,200,50,0.2,28.70593,0.00521,0.5889,0.10242,26.7046,28.73533,0.10536052,0.10241786,0.0334664,0
180,1.4,200,200,50,0.25,29.1276,0.00631,0.5889,0.13574,26.04354,29.16714,0.10536052,0.13574754,0.041833,0
180,1.4,200,200,50,0.3,29.54841,0.0074,0.5889,0.14555,25.40767,29.59142,0.10536052,0.14555775,0.0501996,0
180,1.4,200,200,50,0.35,29.9917,0.0085,0.5889,0.20633,24.84865,30.05358,0.10536052,0.20632375,0.0585662,0
180,1.4,200,200,50,0.4,30.50489,0.00964,0.5889,0.18796,24.36983,30.56223,0.10536052,0.18796986,0.0669328,0
180,1.4,200,200,50,0.45,31.04587,0.01082,0.5889,0.22006,23.96164,31.11419,0.10536052,0.22006148,0.0752994,0
180,1.4,200,200,50,0.5,31.615,0.01207,0.5889,0.27929,23.61249,31.7033,0.10536052,0.2792978,0.083666,0
180,1.4,200,200,50,0.55,32.24281,0.0134,0.5889,0.24944,23.31194,32.32324,0.10536052,0.24945096,0.0920326,0
180,2.0,200,200,50,0.2,35.24744,0.00654,0.5889,0.08614,31.98508,35.2778,0.10536052,0.08613391,0.04,0
180,2.0,200,200,50,0.25,34.78948,0.00787,0.5889,0.14081,30.12545,34.83847,0.10536052,0.14081843,0.05,0
180,2.0,200,200,50,0.3,34.60969,0.0092,0.5889,0.20359,28.65503,34.68016,0.10536052,0.2036135,0.06,0
180,2.0,200,200,50,0.35,34.68352,0.01057,0.5889,0.19882,27.49734,34.75248,0.10536052,0.19882642,0.07,0
180,2.0,200,200,50,0.4,34.9141,0.01201,0.5889,0.24758,26.57464,35.00054,0.10536052,0.24757906,0.08,0
180,2.0,200,200,50,0.45,35.32723,0.01356,0.5889,0.15163,25.82736,35.3808,0.10536052,0.1516394,0.09,0
180,2.0,200,200,50,0.5,35.82613,0.01524,0.5889,0.09758,25.21248,35.86109,0.10536052,0.09758241,0.1,0
180,2.0,200,200,50,0.55,36.42541,0.01707,0.589,0.01573,24.69911,36.41968,0.10536052,0.01573078,0.11,0
180,2.6,200,200,50,0.2,41.01192,0.00774,0.5889,0.10992,36.47474,41.057,0.10536052,0.10991926,0.04560702,0
180,2.6,200,200,50,0.25,39.69406,0.00928,0.5889,0.16889,33.49124,39.7611,0.10536052,0.16889177,0.05700877,0
180,2.6,200,200,50,0.3,38.95217,0.01083,0.5889,0.23723,31.26751,39.04458,0.10536052,0.23723967,0.06841053,0
180,2.6,200,200,50,0.35,38.61621,0.01245,0.5889,0.34322,29.58437,38.74875,0.10536052,0.34322374,0.07981228,0
180,2.6,200,200,50,0.4,38.68412,0.01422,0.5889,0.17574,28.28049,38.7521,0.10536052,0.17573102,0.09121403,0
180,2.6,200,200,50,0.45,38.93448,0.01615,0.5889,0.09281,27.2472,38.97061,0.10536052,0.09279692,0.10261579,0
180,2.6,200,200,50,0.5,39.41234,0.01831,0.591,0.06144,26.41153,39.38812,0.10536052,0.06145283,0.11401754,0
180,2.6,200,200,50,0.55,40.00634,0.02076,0.5989,0.12309,25.72368,40.05559,0.10536052,0.12310549,0.1254193,0
180,3.2,200,200,50,0.2,46.24604,0.00884,0.5889,0.14077,40.43161,46.31114,0.10536052,0.14076881,0.05059644,0
180,3.2,200,200,50,0.25,44.08547,0.01057,0.5889,0.21996,36.39065,44.18244,0.10536052,0.21995909,0.06324555,0
180,3.2,200,200,50,0.3,42.82619,0.01234,0.5889,0.24183,33.47528,42.92975,0.10536052,0.24181465,0.07589466,0
180,3.2,200,200,50,0.35,42.20446,0.01425,0.5889,0.18492,31.31891,42.2825,0.10536052,0.18490937,0.08854377,0
180,3.2,200,200,50,0.4,42.03968,0.01635,0.5889,0.03038,29.67713,42.05245,0.10536052,0.03037606,0.10119289,0
180,3.2,200,200,50,0.45,42.21144,0.01875,0.591,0.12302,28.39367,42.15951,0.10536052,0.12302352,0.113842,0
180,3.2,200,200,50,0.5,42.54979,0.02141,0.5989,0.16161,27.36716,42.61855,0.10536052,0.16159892,0.12649111,0
180,3.2,200,200,50,0.55,43.09557,0.02449,0.6,0.00197,26.53009,43.09642,0.10536052,0.00197236,0.13914022,0
180,3.8,200,200,50,0.2,51.08069,0.00986,0.5889,0.16047,43.98869,51.16266,0.10536052,0.1604716,0.0551362,0
180,3.8,200,200,50,0.25,48.10107,0.01179,0.5889,0.26473,38.95003,48.2284,0.10536052,0.26471345,0.06892024,0
180,3.8,200,200,50,0.3,46.33477,0.01378,0.5889,0.2707,35.39349,46.4602,0.10536052,0.27070384,0.08270429,0
180,3.8,200,200,50,0.35,45.42649,0.01598,0.5889,0.10903,32.80481,45.47602,0.10536052,0.1090333,0.09648834,0
180,3.8,200,200,50,0.4,45.03678,0.01844,0.5899,0.01468,30.85818,45.04338,0.10536052,0.01465469,0.11027239,0
180,3.8,200,200,50,0.45,45.06101,0.02125,0.591,0.16781,29.35147,44.98539,0.10536052,0.16781692,0.12405644,0
180,3.8,200,200,50,0.5,45.44177,0.02458,0.601,0.04262,28.15634,45.4224,0.10536052,0.04262598,0.13784049,0
180,3.8,200,200,50,0.55,45.95631,0.02842,0.6089,0.16832,27.18862,46.03366,0.10536052,0.16831203,0.15162454,0
180,4.4,200,200,50,0.2,55.57208,0.01083,0.5889,0.20204,47.22555,55.68436,0.10536052,0.2020439,0.05932959,0
180,4.4,200,200,50,0.25,51.834,0.01294,0.5889,0.26913,41.244,51.9735,0.10536052,0.26912837,0.07416198,0
180,4.4,200,200,50,0.3,49.58628,0.01516,0.5889,0.24886,37.08959,49.70968,0.10536052,0.24885916,0.08899438,0
180,4.4,200,200,50,0.35,48.39379,0.01766,0.5889,0.01683,34.10251,48.40193,0.10536052,0.01682034,0.10382678,0
180,4.4,200,200,50,0.4,47.85223,0.02053,0.591,0.14526,31.87785,47.78272,0.10536052,0.14525969,0.11865918,0
180,4.4,200,200,50,0.45,47.79654,0.02386,0.6,0.00989,30.16944,47.79181,0.10536052,0.00989611,0.13349157,0
180,4.4,200,200,50,0.5,48.04336,0.02782,0.6089,0.21675,28.82327,48.14749,0.10536052,0.21674171,0.14832397,0
180,4.4,200,200,50,0.55,48.61047,0.0325,0.611,0.1036,27.73947,48.56011,0.10536052,0.10359908,0.16315637,0
180,5.0,200,200,50,0.2,59.78138,0.01174,0.5889,0.23879,50.19478,59.92413,0.10536052,0.23878673,0.06324555,0
180,5.0,200,200,50,0.25,55.3461,0.01406,0.5889,0.21755,43.32129,55.46651,0.10536052,0.21755824,0.07905694,0
180,5.0,200,200,50,0.3,52.61683,0.0165,0.5889,0.20841,38.60732,52.72649,0.10536052,0.2084124,0.09486833,0
180,5.0,200,200,50,0.35,51.12781,0.0193,0.5899,0.00738,35.25099,51.13159,0.10536052,0.00739324,0.11067972,0
180,5.0,200,200,50,0.4,50.39869,0.02258,0.5989,0.18719,32.77092,50.49303,0.10536052,0.18718741,0.12649111,0
180,5.0,200,200,50,0.45,50.2669,0.02653,0.601,0.11965,30.87875,50.20675,0.10536052,0.11966125,0.14230249,0
180,5.0,200,200,50,0.5,50.38482,0.03112,0.6089,0.15608,29.39603,50.46346,0.10536052,0.15607876,0.15811388,0
180,5.0,200,200,50,0.55,50.84148,0.03682,0.611,0.03888,28.20806,50.82171,0.10536052,0.03888557,0.17392527,0
181,0.2,200,200,50,0.2,9.16351,0.00159,0.5889,0.01689,9.13017,9.16505,0.09982034,0.01680579,0.01264911,0
181,0.2,200,200,50,0.25,10.71089,0.00197,0.5909,0.00012,10.58104,10.7109,0.09982034,9.336e-05,0.01581139,0
181,0.2,200,200,50,0.3,12.08615,0.00236,0.5889,0.01909,11.7983,12.08846,0.09982034,0.01911279,0.01897367,0
181,0.2,200,200,50,0.35,13.29513,0.00276,0.5889,0.01513,12.79358,13.29714,0.09982034,0.01511832,0.02213594,0
181,0.2,200,200,50,0.4,14.35453,0.00315,0.5889,0.02609,13.60336,14.35828,0.09982034,0.02612416,0.02529822,0
181,0.2,200,200,50,0.45,15.28764,0.00354,0.5889,0.06824,14.2654,15.29808,0.09982034,0.06829046,0.0284605,0
181,0.2,200,200,50,0.5,16.12478,0.00394,0.5889,0.09549,14.8115,16.14018,0.09982034,0.09550518,0.03162278,0
181,0.2,200,200,50,0.55,16.88529,0.00433,0.5889,0.11061,15.26664,16.90397,0.09982034,0.11062884,0.03478505,0
181,0.8,200,200,50,0.2,20.54498,0.00366,0.5889,0.05685,19.60287,20.55666,0.09982034,0.05685087,0.02529822,0
181,0.8,200,200,50,0.25,21.69311,0.00448,0.5889,0.08131,20.06183,21.71075,0.09982034,0.08131614,0.03162278,0
181,0.8,200,200,50,0.3,22.62077,0.00527,0.5889,0.12104,20.27113,22.64815,0.09982034,0.1210392,0.03794733,0
181,0.8,200,200,50,0.35,23.43309,0.00607,0.5889,0.13211,20.35386,23.46405,0.09982034,0.13212086,0.04427189,0
181,0.8,200,200,50,0.4,24.16228,0.00688,0.5889,0.19932,20.3717,24.21044,0.09982034,0.19931894,0.05059644,0
181,0.8,200,200,50,0.45,24.85056,0.00769,0.5889,0.26221,20.35597,24.91572,0.09982034,0.26220737,0.056921,0
181,0.8,200,200,50,0.5,25.52807,0.00853,0.5889,0.26546,20.32309,25.59584,0.09982034,0.26547248,0.06324555,0
181,0.8,200,200,50,0.55,26.19846,0.0094,0.5889,0.23502,20.28187,26.26004,0.09982034,0.23505198,0.06957011,0
181,1.4,200,200,50,0.2,28.20442,0.00521,0.5889,0.06913,26.01922,28.22391,0.09982034,0.06910264,0.0334664,0
181,1.4,200,200,50,0.25,28.5017,0.00629,0.5889,0.11951,25.22107,28.53576,0.09982034,0.11950164,0.041833,0
181,1.4,200,200,50,0.3,28.83255,0.00736,0.5889,0.18026,24.5041,28.88453,0.09982034,0.18028235,0.0501996,0
181,1.4,200,200,50,0.35,29.22879,0.00844,0.5889,0.2362,23.89551,29.29783,0.09982034,0.23620547,0.0585662,0
181,1.4,200,200,50,0.4,29.6913,0.00955,0.5889,0.27795,23.38534,29.77383,0.09982034,0.27796021,0.0669328,0
181,1.4,200,200,50,0.45,30.22603,0.01072,0.5889,0.25586,22.95672,30.30337,0.09982034,0.25587217,0.0752994,0
181,1.4,200,200,50,0.5,30.81365,0.01196,0.5889,0.20471,22.59398,30.87673,0.09982034,0.20471447,0.083666,0
181,1.4,200,200,50,0.55,31.46687,0.01329,0.5889,0.05908,22.28423,31.48546,0.09982034,0.05907801,0.0920326,0
181,2.0,200,200,50,0.2,34.54969,0.00653,0.5889,0.10953,31.0637,34.58753,0.09982034,0.10952341,0.04,0
181,2.0,200,200,50,0.25,33.98683,0.00784,0.5889,0.16926,29.09368,34.04436,0.09982034,0.16927145,0.05,0
181,2.0,200,200,50,0.3,33.74981,0.00914,0.5889,0.24044,27.57131,33.83095,0.09982034,0.24041617,0.06,0
181,2.0,200,200,50,0.35,33.77567,0.01048,0.5889,0.28932,26.38959,33.87339,0.09982034,0.28932069,0.07,0
181,2.0,200,200,50,0.4,34.01503,0.0119,0.5889,0.26493,25.45673,34.10515,0.09982034,0.2649417,0.08,0
181,2.0,200,200,50,0.45,34.41179,0.01344,0.5889,0.18895,24.70645,34.47681,0.09982034,0.18894687,0.09,0
181,2.0,200,200,50,0.5,34.94915,0.0151,0.5889,0.01113,24.09234,34.95304,0.09982034,0.01113046,0.1,0
181,2.0,200,200,50,0.55,35.59972,0.01694,0.591,0.14862,23.58174,35.54681,0.09982034,0.14862476,0.11,0
181,2.6,200,200,50,0.2,40.14182,0.00772,0.5889,0.19107,35.35375,40.21852,0.09982034,0.19107255,0.04560702,0
181,2.6,200,200,50,0.25,38.74679,0.00923,0.5889,0.23529,32.28986,38.83796,0.09982034,0.23529691,0.05700877,0
181,2.6,200,200,50,0.3,37.97874,0.01075,0.5889,0.28287,30.04226,38.08617,0.09982034,0.28286878,0.06841053,0
181,2.6,200,200,50,0.35,37.68387,0.01236,0.5889,0.24851,28.35807,37.77752,0.09982034,0.24851482,0.07981228,0
181,2.6,200,200,50,0.4,37.72,0.0141,0.5889,0.15553,27.06237,37.77866,0.09982034,0.15551432,0.09121403,0
181,2.6,200,200,50,0.45,37.9995,0.01601,0.5889,0.0017,26.04071,38.00015,0.09982034,0.00171055,0.10261579,0
181,2.6,200,200,50,0.5,38.48099,0.01815,0.591,0.14827,25.21763,38.42394,0.09982034,0.14825502,0.11401754,0
181,2.6,200,200,50,0.55,39.14289,0.02057,0.6009,0.00407,24.54219,39.14448,0.09982034,0.00406204,0.1254193,0
181,3.2,200,200,50,0.2,45.27488,0.00881,0.5889,0.15674,39.13588,45.34584,0.09982034,0.1567315,0.05059644,0
181,3.2,200,200,50,0.25,43.05162,0.01051,0.5889,0.2334,35.04509,43.15211,0.09982034,0.23341746,0.06324555,0
181,3.2,200,200,50,0.3,41.76303,0.01225,0.5889,0.28671,32.13242,41.88277,0.09982034,0.28671291,0.07589466,0
181,3.2,200,200,50,0.35,41.15825,0.01413,0.5889,0.19401,29.99595,41.2381,0.09982034,0.19400728,0.08854377,0
181,3.2,200,200,50,0.4,41.01319,0.01621,0.5889,0.01234,28.37862,41.01825,0.09982034,0.01233749,0.10119289,0
181,3.2,200,200,50,0.45,41.24141,0.01857,0.5989,0.15679,27.11954,41.30607,0.09982034,0.15678416,0.113842,0
181,3.2,200,200,50,0.5,41.61443,0.02123,0.5989,0.00099,26.11574,41.61484,0.09982034,0.00098524,0.12649111,0
181,3.2,200,200,50,0.55,42.16901,0.02428,0.601,0.08879,25.29925,42.13157,0.09982034,0.08878558,0.13914022,0
181,3.8,200,200,50,0.2,49.99541,0.00983,0.5889,0.18255,42.53679,50.08668,0.09982034,0.18255676,0.0551362,0
181,3.8,200,200,50,0.25,46.98428,0.01172,0.5889,0.2602,37.47847,47.10653,0.09982034,0.26019341,0.06892024,0
181,3.8,200,200,50,0.3,45.25804,0.01369,0.5889,0.17899,33.94971,45.33905,0.09982034,0.17899582,0.08270429,0
181,3.8,200,200,50,0.35,44.31783,0.01585,0.5889,0.12097,31.40019,44.37144,0.09982034,0.12096711,0.09648834,0
181,3.8,200,200,50,0.4,44.00383,0.01828,0.591,0.04403,29.4927,43.98445,0.09982034,0.04404162,0.11027239,0
