S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj
100,100,0.1,50,4.6,95,0.45,250,13.223,7.945,18.268
100,100,0.1,50,4.6,95,0.5,250,12.585,7.523,18.485
100,100,0.1,50,4.6,95,0.55,250,13.128,7.19,18.792
100,100,0.1,50,4.6,95,0.6,250,12.709,6.921,19.165
100,100,0.1,50,4.7,95,0.2,250,19.171,14.399,21.47
100,100,0.1,50,4.7,95,0.25,250,17.045,11.896,19.748
100,100,0.1,50,4.7,95,0.3,250,16.239,10.331,18.867
100,100,0.1,50,4.7,95,0.35,250,14.739,9.278,18.466
100,100,0.1,50,4.7,95,0.4,250,15.077,8.529,18.359
100,100,0.1,50,4.7,95,0.45,250,13.186,7.972,18.443
100,100,0.1,50,4.7,95,0.5,250,12.713,7.545,18.657
100,100,0.1,50,4.7,95,0.55,250,13.254,7.208,18.963
100,100,0.1,50,4.7,95,0.6,250,12.824,6.936,19.336
100,100,0.1,50,4.8,95,0.2,250,19.436,14.53,21.745
100,100,0.1,50,4.8,95,0.25,250,17.265,11.983,19.979
100,100,0.1,50,4.8,95,0.3,250,16.436,10.393,19.072
100,100,0.1,50,4.8,95,0.35,250,14.91,9.324,18.655
100,100,0.1,50,4.8,95,0.4,250,15.244,8.563,18.539
100,100,0.1,50,4.8,95,0.45,250,13.325,7.999,18.617
100,100,0.1,50,4.8,95,0.5,250,12.796,7.566,18.828
100,100,0.1,50,4.8,95,0.55,250,12.395,7.225,19.132
100,100,0.1,50,4.8,95,0.6,250,12.936,6.95,19.505
100,100,0.1,50,4.9,95,0.2,250,19.699,14.659,22.017
100,100,0.1,50,4.9,95,0.25,250,17.482,12.069,20.207
100,100,0.1,50,4.9,95,0.3,250,16.631,10.453,19.275
100,100,0.1,50,4.9,95,0.35,250,15.079,9.368,18.842
100,100,0.1,50,4.9,95,0.4,250,15.408,8.597,18.716
100,100,0.1,50,4.9,95,0.45,250,13.461,8.026,18.789
100,100,0.1,50,4.9,95,0.5,250,12.92,7.588,18.996
100,100,0.1,50,4.9,95,0.55,250,12.509,7.242,19.299
100,100,0.1,50,4.9,95,0.6,250,13.046,6.964,19.671
100,100,0.1,50,5.0,95,0.2,250,19.958,14.787,22.287
100,100,0.1,50,5.0,95,0.25,250,17.697,12.153,20.434
100,100,0.1,50,5.0,95,0.3,250,16.633,10.512,19.476
100,100,0.1,50,5.0,95,0.35,250,15.246,9.412,19.028
100,100,0.1,50,5.0,95,0.4,250,15.379,8.631,18.892
100,100,0.1,50,5.0,95,0.45,250,13.595,8.052,18.959
100,100,0.1,50,5.0,95,0.5,250,13.041,7.608,19.163
100,100,0.1,50,5.0,95,0.55,250,12.62,7.259,19.464
100,100,0.1,50,5.0,95,0.6,250,13.153,6.978,19.836
100,100,0.1,50,0.2,96,0.2,250,3.017,3.56,3.85
100,100,0.1,50,0.2,96,0.25,250,3.269,3.704,4.164
100,100,0.1,50,0.2,96,0.3,250,3.424,3.792,4.428
100,100,0.1,50,0.2,96,0.35,250,3.619,3.85,4.661
100,100,0.1,50,0.2,96,0.4,250,3.669,3.889,4.877
100,100,0.1,50,0.2,96,0.45,250,3.928,3.917,5.08
100,100,0.1,50,0.2,96,0.5,250,4.274,3.938,5.276
100,100,0.1,50,0.2,96,0.55,250,4.018,3.953,5.466
100,100,0.1,50,0.2,96,0.6,250,4.142,3.966,5.652
100,100,0.1,50,0.3,96,0.2,250,3.727,4.124,4.606
100,100,0.1,50,0.3,96,0.25,250,3.844,4.165,4.872
100,100,0.1,50,0.3,96,0.3,250,3.972,4.178,5.11
100,100,0.1,50,0.3,96,0.35,250,4.104,4.18,5.333
100,100,0.1,50,0.3,96,0.4,250,4.432,4.176,5.548
100,100,0.1,50,0.3,96,0.45,250,4.366,4.17,5.759
100,100,0.1,50,0.3,96,0.5,250,4.378,4.163,5.968
100,100,0.1,50,0.3,96,0.55,250,4.756,4.157,6.175
100,100,0.1,50,0.3,96,0.6,250,4.815,4.15,6.381
100,100,0.1,50,0.4,96,0.2,250,4.193,4.566,5.235
100,100,0.1,50,0.4,96,0.25,250,4.311,4.518,5.457
100,100,0.1,50,0.4,96,0.3,250,4.463,4.469,5.672
100,100,0.1,50,0.4,96,0.35,250,4.667,4.425,5.886
100,100,0.1,50,0.4,96,0.4,250,4.573,4.387,6.103
100,100,0.1,50,0.4,96,0.45,250,4.688,4.355,6.321
100,100,0.1,50,0.4,96,0.5,250,5.12,4.327,6.541
100,100,0.1,50,0.4,96,0.55,250,5.031,4.303,6.763
100,100,0.1,50,0.4,96,0.6,250,5.432,4.282,6.987
100,100,0.1,50,0.5,96,0.2,250,4.565,4.941,5.794
100,100,0.1,50,0.5,96,0.25,250,4.856,4.812,5.973
100,100,0.1,50,0.5,96,0.3,250,4.965,4.708,6.166
100,100,0.1,50,0.5,96,0.35,250,5.099,4.625,6.373
100,100,0.1,50,0.5,96,0.4,250,4.938,4.558,6.589
100,100,0.1,50,0.5,96,0.45,250,5.307,4.503,6.814
100,100,0.1,50,0.5,96,0.5,250,5.391,4.457,7.045
100,100,0.1,50,0.5,96,0.55,250,5.681,4.419,7.28
100,100,0.1,50,0.5,96,0.6,250,5.819,4.386,7.52
100,100,0.1,50,0.6,96,0.2,250,5.117,5.272,6.305
100,100,0.1,50,0.6,96,0.25,250,5.267,5.068,6.443
100,100,0.1,50,0.6,96,0.3,250,5.253,4.914,6.616
100,100,0.1,50,0.6,96,0.35,250,5.196,4.796,6.814
100,100,0.1,50,0.6,96,0.4,250,5.353,4.703,7.031
100,100,0.1,50,0.6,96,0.45,250,5.777,4.628,7.261
100,100,0.1,50,0.6,96,0.5,250,5.79,4.567,7.501
100,100,0.1,50,0.6,96,0.55,250,5.959,4.516,7.749
100,100,0.1,50,0.6,96,0.6,250,6.32,4.473,8.002
100,100,0.1,50,0.7,96,0.2,250,5.55,5.573,6.783
100,100,0.1,50,0.7,96,0.25,250,5.659,5.297,6.88
100,100,0.1,50,0.7,96,0.3,250,5.546,5.097,7.032
100,100,0.1,50,0.7,96,0.35,250,5.576,4.947,7.223
100,100,0.1,50,0.7,96,0.4,250,5.847,4.83,7.44
100,100,0.1,50,0.7,96,0.45,250,6.1,4.738,7.674
100,100,0.1,50,0.7,96,0.5,250,6.077,4.662,7.923
100,100,0.1,50,0.7,96,0.55,250,6.389,4.6,8.181
100,100,0.1,50,0.7,96,0.6,250,6.838,4.547,8.446
100,100,0.1,50,0.8,96,0.2,250,5.851,5.85,7.236
100,100,0.1,50,0.8,96,0.25,250,6.002,5.507,7.292
100,100,0.1,50,0.8,96,0.3,250,5.676,5.263,7.425
100,100,0.1,50,0.8,96,0.35,250,5.861,5.083,7.607
100,100,0.1,50,0.8,96,0.4,250,6.313,4.945,7.823
100,100,0.1,50,0.8,96,0.45,250,6.43,4.835,8.061
100,100,0.1,50,0.8,96,0.5,250,6.546,4.747,8.317
100,100,0.1,50,0.8,96,0.55,250,6.863,4.674,8.585
100,100,0.1,50,0.8,96,0.6,250,6.624,4.613,8.862
100,100,0.1,50,0.9,96,0.2,250,6.333,6.109,7.669
100,100,0.1,50,0.9,96,0.25,250,6.387,5.701,7.685
100,100,0.1,50,0.9,96,0.3,250,5.984,5.416,7.797
100,100,0.1,50,0.9,96,0.35,250,6.284,5.208,7.971
100,100,0.1,50,0.9,96,0.4,250,6.433,5.049,8.185
100,100,0.1,50,0.9,96,0.45,250,6.63,4.924,8.427
100,100,0.1,50,0.9,96,0.5,250,6.885,4.824,8.689
100,100,0.1,50,0.9,96,0.55,250,7.282,4.741,8.966
100,100,0.1,50,0.9,96,0.6,250,6.269,4.673,9.253
100,100,0.1,50,1.0,96,0.2,250,6.801,6.353,8.086
100,100,0.1,50,1.0,96,0.25,250,6.805,5.883,8.061
100,100,0.1,50,1.0,96,0.3,250,6.386,5.559,8.154
100,100,0.1,50,1.0,96,0.35,250,6.69,5.323,8.319
100,100,0.1,50,1.0,96,0.4,250,6.838,5.145,8.531
100,100,0.1,50,1.0,96,0.45,250,7.037,5.005,8.776
100,100,0.1,50,1.0,96,0.5,250,7.302,4.894,9.043
100,100,0.1,50,1.0,96,0.55,250,7.454,4.803,9.328
100,100,0.1,50,1.0,96,0.6,250,6.605,4.727,9.625
100,100,0.1,50,1.1,96,0.2,250,7.185,6.586,8.49
100,100,0.1,50,1.1,96,0.25,250,6.991,6.055,8.425
100,100,0.1,50,1.1,96,0.3,250,6.588,5.692,8.497
100,100,0.1,50,1.1,96,0.35,250,7.08,5.431,8.653
100,100,0.1,50,1.1,96,0.4,250,7.225,5.234,8.863
100,100,0.1,50,1.1,96,0.45,250,7.194,5.081,9.11
100,100,0.1,50,1.1,96,0.5,250,7.542,4.959,9.382
100,100,0.1,50,1.1,96,0.55,250,7.143,4.859,9.674
100,100,0.1,50,1.1,96,0.6,250,6.885,4.776,9.979
100,100,0.1,50,1.2,96,0.2,250,7.5,6.807,8.882
100,100,0.1,50,1.2,96,0.25,250,7.022,6.218,8.777
100,100,0.1,50,1.2,96,0.3,250,6.953,5.818,8.828
100,100,0.1,50,1.2,96,0.35,250,7.457,5.532,8.975
100,100,0.1,50,1.2,96,0.4,250,7.579,5.317,9.182
100,100,0.1,50,1.2,96,0.45,250,7.456,5.151,9.43
100,100,0.1,50,1.2,96,0.5,250,7.92,5.019,9.707
100,100,0.1,50,1.2,96,0.55,250,6.826,4.911,10.005
100,100,0.1,50,1.2,96,0.6,250,7.129,4.822,10.319
100,100,0.1,50,1.3,96,0.2,250,7.779,7.02,9.264
100,100,0.1,50,1.3,96,0.25,250,7.453,6.373,9.119
100,100,0.1,50,1.3,96,0.3,250,7.308,5.938,9.15
100,100,0.1,50,1.3,96,0.35,250,7.822,5.627,9.286
100,100,0.1,50,1.3,96,0.4,250,7.669,5.396,9.49
100,100,0.1,50,1.3,96,0.45,250,7.804,5.217,9.74
100,100,0.1,50,1.3,96,0.5,250,8.283,5.075,10.021
100,100,0.1,50,1.3,96,0.55,250,7.127,4.96,10.325
100,100,0.1,50,1.3,96,0.6,250,7.441,4.864,10.646
100,100,0.1,50,1.4,96,0.2,250,8.185,7.225,9.638
100,100,0.1,50,1.4,96,0.25,250,7.822,6.522,9.452
100,100,0.1,50,1.4,96,0.3,250,7.652,6.052,9.462
100,100,0.1,50,1.4,96,0.35,250,7.841,5.718,9.589
100,100,0.1,50,1.4,96,0.4,250,7.881,5.47,9.789
100,100,0.1,50,1.4,96,0.45,250,8.08,5.279,10.039
100,100,0.1,50,1.4,96,0.5,250,8.34,5.128,10.324
100,100,0.1,50,1.4,96,0.55,250,7.416,5.005,10.633
100,100,0.1,50,1.4,96,0.6,250,7.741,4.904,10.961
100,100,0.1,50,1.5,96,0.2,250,8.583,7.423,10.004
100,100,0.1,50,1.5,96,0.25,250,8.039,6.664,9.777
100,100,0.1,50,1.5,96,0.3,250,7.987,6.161,9.766
100,100,0.1,50,1.5,96,0.35,250,8.171,5.805,9.883
100,100,0.1,50,1.5,96,0.4,250,8.204,5.541,10.079
100,100,0.1,50,1.5,96,0.45,250,8.397,5.338,10.33
100,100,0.1,50,1.5,96,0.5,250,7.766,5.178,10.617
100,100,0.1,50,1.5,96,0.55,250,7.695,5.048,10.932
100,100,0.1,50,1.5,96,0.6,250,7.96,4.941,11.266
100,100,0.1,50,1.6,96,0.2,250,8.974,7.614,10.362
100,100,0.1,50,1.6,96,0.25,250,8.385,6.802,10.096
100,100,0.1,50,1.6,96,0.3,250,8.314,6.265,10.064
100,100,0.1,50,1.6,96,0.35,250,8.493,5.887,10.169
100,100,0.1,50,1.6,96,0.4,250,8.517,5.608,10.362
100,100,0.1,50,1.6,96,0.45,250,8.711,5.394,10.612
100,100,0.1,50,1.6,96,0.5,250,8.047,5.225,10.902
100,100,0.1,50,1.6,96,0.55,250,7.87,5.089,11.221
100,100,0.1,50,1.6,96,0.6,250,8.238,4.976,11.561
100,100,0.1,50,1.7,96,0.2,250,9.357,7.8,10.715
100,100,0.1,50,1.7,96,0.25,250,8.724,6.935,10.408
100,100,0.1,50,1.7,96,0.3,250,8.396,6.366,10.354
100,100,0.1,50,1.7,96,0.35,250,8.807,5.966,10.449
100,100,0.1,50,1.7,96,0.4,250,8.821,5.672,10.637
100,100,0.1,50,1.7,96,0.45,250,9.016,5.447,10.887
100,100,0.1,50,1.7,96,0.5,250,8.298,5.27,11.18
100,100,0.1,50,1.7,96,0.55,250,8.02,5.127,11.503
100,100,0.1,50,1.7,96,0.6,250,8.506,5.009,11.848
100,100,0.1,50,1.8,96,0.2,250,9.734,7.98,11.061
100,100,0.1,50,1.8,96,0.25,250,9.057,7.063,10.714
100,100,0.1,50,1.8,96,0.3,250,8.701,6.462,10.639
100,100,0.1,50,1.8,96,0.35,250,9.114,6.043,10.723
100,100,0.1,50,1.8,96,0.4,250,8.924,5.734,10.906
100,100,0.1,50,1.8,96,0.45,250,9.313,5.498,11.155
100,100,0.1,50,1.8,96,0.5,250,8.562,5.313,11.45
100,100,0.1,50,1.8,96,0.55,250,8.27,5.164,11.777
100,100,0.1,50,1.8,96,0.6,250,8.765,5.041,12.128
100,100,0.1,50,1.9,96,0.2,250,9.978,8.156,11.403
100,100,0.1,50,1.9,96,0.25,250,9.382,7.187,11.014
100,100,0.1,50,1.9,96,0.3,250,9.0,6.556,10.918
100,100,0.1,50,1.9,96,0.35,250,9.157,6.116,10.991
100,100,0.1,50,1.9,96,0.4,250,9.111,5.793,11.169
100,100,0.1,50,1.9,96,0.45,250,9.603,5.547,11.417
100,100,0.1,50,1.9,96,0.5,250,8.819,5.354,11.713
100,100,0.1,50,1.9,96,0.55,250,8.513,5.198,12.044
100,100,0.1,50,1.9,96,0.6,250,9.016,5.071,12.399
100,100,0.1,50,2.0,96,0.2,250,10.337,8.327,11.739
100,100,0.1,50,2.0,96,0.25,250,9.702,7.308,11.31
100,100,0.1,50,2.0,96,0.3,250,9.292,6.647,11.192
100,100,0.1,50,2.0,96,0.35,250,8.965,6.186,11.253
100,100,0.1,50,2.0,96,0.4,250,9.386,5.85,11.427
100,100,0.1,50,2.0,96,0.45,250,9.753,5.594,11.673
100,100,0.1,50,2.0,96,0.5,250,8.276,5.393,11.971
100,100,0.1,50,2.0,96,0.55,250,8.748,5.232,12.304
100,100,0.1,50,2.0,96,0.6,250,9.259,5.099,12.664
100,100,0.1,50,2.1,96,0.2,250,10.551,8.495,12.071
100,100,0.1,50,2.1,96,0.25,250,10.015,7.426,11.601
100,100,0.1,50,2.1,96,0.3,250,9.578,6.734,11.461
100,100,0.1,50,2.1,96,0.35,250,9.231,6.255,11.511
100,100,0.1,50,2.1,96,0.4,250,9.633,5.905,11.679
100,100,0.1,50,2.1,96,0.45,250,10.025,5.639,11.924
100,100,0.1,50,2.1,96,0.5,250,8.498,5.431,12.222
100,100,0.1,50,2.1,96,0.55,250,8.977,5.263,12.559
100,100,0.1,50,2.1,96,0.6,250,9.495,5.127,12.923
100,100,0.1,50,2.2,96,0.2,250,10.694,8.658,12.398
100,100,0.1,50,2.2,96,0.25,250,10.324,7.54,11.888
100,100,0.1,50,2.2,96,0.3,250,9.859,6.819,11.726
100,100,0.1,50,2.2,96,0.35,250,9.451,6.321,11.764
100,100,0.1,50,2.2,96,0.4,250,9.895,5.958,11.926
100,100,0.1,50,2.2,96,0.45,250,10.291,5.682,12.17
100,100,0.1,50,2.2,96,0.5,250,8.713,5.467,12.469
100,100,0.1,50,2.2,96,0.55,250,9.2,5.294,12.808
100,100,0.1,50,2.2,96,0.6,250,9.724,5.153,13.176
100,100,0.1,50,2.3,96,0.2,250,11.028,8.818,12.722
100,100,0.1,50,2.3,96,0.25,250,10.629,7.652,12.171
100,100,0.1,50,2.3,96,0.3,250,10.135,6.902,11.986
100,100,0.1,50,2.3,96,0.35,250,9.705,6.385,12.013
100,100,0.1,50,2.3,96,0.4,250,10.151,6.009,12.169
100,100,0.1,50,2.3,96,0.45,250,10.2,5.724,12.41
100,100,0.1,50,2.3,96,0.5,250,8.923,5.501,12.71
100,100,0.1,50,2.3,96,0.55,250,9.416,5.323,13.052
100,100,0.1,50,2.3,96,0.6,250,9.946,5.178,13.423
100,100,0.1,50,2.4,96,0.2,250,11.357,8.974,13.041
100,100,0.1,50,2.4,96,0.25,250,10.929,7.76,12.449
100,100,0.1,50,2.4,96,0.3,250,10.405,6.982,12.243
100,100,0.1,50,2.4,96,0.35,250,9.955,6.447,12.257
100,100,0.1,50,2.4,96,0.4,250,10.402,6.058,12.407
100,100,0.1,50,2.4,96,0.45,250,9.495,5.764,12.647
100,100,0.1,50,2.4,96,0.5,250,9.128,5.535,12.947
100,100,0.1,50,2.4,96,0.55,250,9.627,5.351,13.29
100,100,0.1,50,2.4,96,0.6,250,10.161,5.202,13.666
100,100,0.1,50,2.5,96,0.2,250,11.393,9.127,13.357
100,100,0.1,50,2.5,96,0.25,250,11.224,7.866,12.724
100,100,0.1,50,2.5,96,0.3,250,10.54,7.061,12.496
100,100,0.1,50,2.5,96,0.35,250,10.2,6.507,12.498
100,100,0.1,50,2.5,96,0.4,250,10.648,6.106,12.642
100,100,0.1,50,2.5,96,0.45,250,9.71,5.803,12.879
100,100,0.1,50,2.5,96,0.5,250,9.328,5.567,13.179
100,100,0.1,50,2.5,96,0.55,250,9.832,5.378,13.524
100,100,0.1,50,2.5,96,0.6,250,9.589,5.225,13.903
100,100,0.1,50,2.6,96,0.2,250,11.355,9.277,13.669
100,100,0.1,50,2.6,96,0.25,250,11.514,7.97,12.996
100,100,0.1,50,2.6,96,0.3,250,10.506,7.137,12.745
100,100,0.1,50,2.6,96,0.35,250,10.399,6.566,12.735
100,100,0.1,50,2.6,96,0.4,250,10.888,6.152,12.872
100,100,0.1,50,2.6,96,0.45,250,9.92,5.841,13.107
100,100,0.1,50,2.6,96,0.5,250,9.523,5.598,13.407
100,100,0.1,50,2.6,96,0.55,250,9.951,5.405,13.754
100,100,0.1,50,2.6,96,0.6,250,9.778,5.247,14.135
100,100,0.1,50,2.7,96,0.2,250,11.654,9.424,13.978
100,100,0.1,50,2.7,96,0.25,250,11.8,8.071,13.264
100,100,0.1,50,2.7,96,0.3,250,10.587,7.211,12.991
100,100,0.1,50,2.7,96,0.35,250,10.535,6.623,12.968
100,100,0.1,50,2.7,96,0.4,250,11.124,6.197,13.099
100,100,0.1,50,2.7,96,0.45,250,10.0,5.877,13.331
100,100,0.1,50,2.7,96,0.5,250,9.714,5.628,13.631
100,100,0.1,50,2.7,96,0.55,250,10.146,5.43,13.98
100,100,0.1,50,2.7,96,0.6,250,9.962,5.268,14.364
100,100,0.1,50,2.8,96,0.2,250,11.949,9.569,14.284
100,100,0.1,50,2.8,96,0.25,250,12.081,8.171,13.529
100,100,0.1,50,2.8,96,0.3,250,10.827,7.284,13.233
100,100,0.1,50,2.8,96,0.35,250,10.764,6.678,13.198
100,100,0.1,50,2.8,96,0.4,250,11.356,6.241,13.323
100,100,0.1,50,2.8,96,0.45,250,10.201,5.913,13.551
100,100,0.1,50,2.8,96,0.5,250,9.901,5.657,13.851
100,100,0.1,50,2.8,96,0.55,250,10.337,5.454,14.201
100,100,0.1,50,2.8,96,0.6,250,10.141,5.288,14.588
100,100,0.1,50,2.9,96,0.2,250,12.318,9.711,14.587
100,100,0.1,50,2.9,96,0.25,250,12.358,8.268,13.791
100,100,0.1,50,2.9,96,0.3,250,11.064,7.354,13.473
100,100,0.1,50,2.9,96,0.35,250,10.989,6.732,13.425
100,100,0.1,50,2.9,96,0.4,250,11.583,6.284,13.543
100,100,0.1,50,2.9,96,0.45,250,10.397,5.947,13.768
100,100,0.1,50,2.9,96,0.5,250,10.083,5.686,14.067
100,100,0.1,50,2.9,96,0.55,250,10.523,5.478,14.419
100,100,0.1,50,2.9,96,0.6,250,10.315,5.308,14.808
100,100,0.1,50,3.0,96,0.2,250,12.607,9.85,14.887
100,100,0.1,50,3.0,96,0.25,250,12.74,8.363,14.05
100,100,0.1,50,3.0,96,0.3,250,11.297,7.424,13.709
100,100,0.1,50,3.0,96,0.35,250,11.21,6.785,13.649
100,100,0.1,50,3.0,96,0.4,250,11.647,6.325,13.76
100,100,0.1,50,3.0,96,0.45,250,10.589,5.98,13.982
100,100,0.1,50,3.0,96,0.5,250,10.262,5.713,14.28
100,100,0.1,50,3.0,96,0.55,250,10.705,5.5,14.633
100,100,0.1,50,3.0,96,0.6,250,10.485,5.327,15.024
100,100,0.1,50,3.1,96,0.2,250,12.95,9.987,15.184
100,100,0.1,50,3.1,96,0.25,250,13.014,8.456,14.307
100,100,0.1,50,3.1,96,0.3,250,11.527,7.491,13.943
100,100,0.1,50,3.1,96,0.35,250,11.428,6.836,13.869
100,100,0.1,50,3.1,96,0.4,250,11.864,6.365,13.973
100,100,0.1,50,3.1,96,0.45,250,10.616,6.013,14.192
100,100,0.1,50,3.1,96,0.5,250,10.437,5.739,14.49
100,100,0.1,50,3.1,96,0.55,250,10.883,5.522,14.843
100,100,0.1,50,3.1,96,0.6,250,10.651,5.346,15.236
100,100,0.1,50,3.2,96,0.2,250,13.233,10.122,15.478
100,100,0.1,50,3.2,96,0.25,250,13.283,8.547,14.56
100,100,0.1,50,3.2,96,0.3,250,11.753,7.557,14.174
100,100,0.1,50,3.2,96,0.35,250,11.642,6.886,14.087
100,100,0.1,50,3.2,96,0.4,250,12.077,6.405,14.184
100,100,0.1,50,3.2,96,0.45,250,10.799,6.044,14.4
100,100,0.1,50,3.2,96,0.5,250,10.608,5.765,14.696
100,100,0.1,50,3.2,96,0.55,250,11.056,5.544,15.05
100,100,0.1,50,3.2,96,0.6,250,10.813,5.364,15.446
100,100,0.1,50,3.3,96,0.2,250,13.525,10.254,15.769
100,100,0.1,50,3.3,96,0.25,250,13.549,8.637,14.811
100,100,0.1,50,3.3,96,0.3,250,11.975,7.622,14.402
100,100,0.1,50,3.3,96,0.35,250,11.852,6.935,14.303
100,100,0.1,50,3.3,96,0.4,250,12.287,6.443,14.392
100,100,0.1,50,3.3,96,0.45,250,10.979,6.075,14.604
100,100,0.1,50,3.3,96,0.5,250,10.776,5.79,14.9
100,100,0.1,50,3.3,96,0.55,250,11.226,5.564,15.254
100,100,0.1,50,3.3,96,0.6,250,10.971,5.381,15.651
100,100,0.1,50,3.4,96,0.2,250,13.802,10.384,16.058
100,100,0.1,50,3.4,96,0.25,250,13.811,8.725,15.06
100,100,0.1,50,3.4,96,0.3,250,12.321,7.685,14.628
100,100,0.1,50,3.4,96,0.35,250,12.059,6.983,14.515
100,100,0.1,50,3.4,96,0.4,250,12.493,6.48,14.597
100,100,0.1,50,3.4,96,0.45,250,11.156,6.104,14.806
100,100,0.1,50,3.4,96,0.5,250,10.846,5.814,15.1
100,100,0.1,50,3.4,96,0.55,250,10.543,5.584,15.455
100,100,0.1,50,3.4,96,0.6,250,11.125,5.398,15.854
100,100,0.1,50,3.5,96,0.2,250,14.206,10.512,16.345
100,100,0.1,50,3.5,96,0.25,250,14.07,8.811,15.306
100,100,0.1,50,3.5,96,0.3,250,12.631,7.748,14.851
100,100,0.1,50,3.5,96,0.35,250,12.263,7.03,14.725
100,100,0.1,50,3.5,96,0.4,250,12.695,6.516,14.8
100,100,0.1,50,3.5,96,0.45,250,11.329,6.133,15.005
100,100,0.1,50,3.5,96,0.5,250,11.007,5.838,15.298
100,100,0.1,50,3.5,96,0.55,250,10.693,5.604,15.653
100,100,0.1,50,3.5,96,0.6,250,11.255,5.414,16.053
100,100,0.1,50,3.6,96,0.2,250,14.254,10.639,16.629
100,100,0.1,50,3.6,96,0.25,250,14.325,8.896,15.549
100,100,0.1,50,3.6,96,0.3,250,12.919,7.808,15.072
100,100,0.1,50,3.6,96,0.35,250,12.464,7.075,14.933
100,100,0.1,50,3.6,96,0.4,250,12.895,6.552,15.0
100,100,0.1,50,3.6,96,0.45,250,11.499,6.162,15.201
100,100,0.1,50,3.6,96,0.5,250,11.165,5.861,15.492
100,100,0.1,50,3.6,96,0.55,250,10.841,5.622,15.848
100,100,0.1,50,3.6,96,0.6,250,11.403,5.43,16.25
100,100,0.1,50,3.7,96,0.2,250,14.521,10.763,16.91
100,100,0.1,50,3.7,96,0.25,250,14.576,8.979,15.79
100,100,0.1,50,3.7,96,0.3,250,13.134,7.868,15.29
100,100,0.1,50,3.7,96,0.35,250,12.662,7.12,15.138
100,100,0.1,50,3.7,96,0.4,250,13.091,6.587,15.198
100,100,0.1,50,3.7,96,0.45,250,11.666,6.189,15.395
100,100,0.1,50,3.7,96,0.5,250,11.319,5.883,15.685
100,100,0.1,50,3.7,96,0.55,250,10.986,5.641,16.04
100,100,0.1,50,3.7,96,0.6,250,11.547,5.445,16.443
100,100,0.1,50,3.8,96,0.2,250,14.784,10.885,17.19
100,100,0.1,50,3.8,96,0.25,250,14.484,9.061,16.03
100,100,0.1,50,3.8,96,0.3,250,13.345,7.927,15.506
100,100,0.1,50,3.8,96,0.35,250,12.857,7.164,15.341
100,100,0.1,50,3.8,96,0.4,250,13.283,6.62,15.393
100,100,0.1,50,3.8,96,0.45,250,11.83,6.216,15.586
100,100,0.1,50,3.8,96,0.5,250,11.471,5.905,15.874
100,100,0.1,50,3.8,96,0.55,250,11.127,5.659,16.23
100,100,0.1,50,3.8,96,0.6,250,11.689,5.46,16.634
100,100,0.1,50,3.9,96,0.2,250,15.476,11.006,17.467
100,100,0.1,50,3.9,96,0.25,250,14.836,9.141,16.266
100,100,0.1,50,3.9,96,0.3,250,13.481,7.984,15.72
100,100,0.1,50,3.9,96,0.35,250,13.049,7.207,15.542
100,100,0.1,50,3.9,96,0.4,250,13.473,6.654,15.586
100,100,0.1,50,3.9,96,0.45,250,11.991,6.242,15.775
100,100,0.1,50,3.9,96,0.5,250,11.62,5.926,16.061
100,100,0.1,50,3.9,96,0.55,250,11.266,5.676,16.417
100,100,0.1,50,3.9,96,0.6,250,11.827,5.474,16.822
100,100,0.1,50,4.0,96,0.2,250,15.741,11.124,17.741
100,100,0.1,50,4.0,96,0.25,250,15.075,9.221,16.501
100,100,0.1,50,4.0,96,0.3,250,13.27,8.04,15.932
100,100,0.1,50,4.0,96,0.35,250,13.238,7.249,15.74
100,100,0.1,50,4.0,96,0.4,250,13.505,6.686,15.777
100,100,0.1,50,4.0,96,0.45,250,12.15,6.268,15.961
100,100,0.1,50,4.0,96,0.5,250,11.765,5.947,16.246
100,100,0.1,50,4.0,96,0.55,250,11.402,5.693,16.601
100,100,0.1,50,4.0,96,0.6,250,11.961,5.488,17.007
100,100,0.1,50,4.1,96,0.2,250,16.002,11.241,18.014
100,100,0.1,50,4.1,96,0.25,250,15.31,9.298,16.734
100,100,0.1,50,4.1,96,0.3,250,13.466,8.096,16.142
100,100,0.1,50,4.1,96,0.35,250,13.424,7.29,15.937
100,100,0.1,50,4.1,96,0.4,250,13.688,6.718,15.966
100,100,0.1,50,4.1,96,0.45,250,12.305,6.293,16.146
100,100,0.1,50,4.1,96,0.5,250,11.908,5.967,16.428
100,100,0.1,50,4.1,96,0.55,250,11.535,5.709,16.783
100,100,0.1,50,4.1,96,0.6,250,12.093,5.502,17.19
100,100,0.1,50,4.2,96,0.2,250,16.26,11.357,18.284
100,100,0.1,50,4.2,96,0.25,250,15.542,9.375,16.964
100,100,0.1,50,4.2,96,0.3,250,13.66,8.15,16.35
100,100,0.1,50,4.2,96,0.35,250,13.608,7.33,16.131
100,100,0.1,50,4.2,96,0.4,250,13.868,6.749,16.152
100,100,0.1,50,4.2,96,0.45,250,12.458,6.317,16.328
100,100,0.1,50,4.2,96,0.5,250,12.005,5.986,16.608
100,100,0.1,50,4.2,96,0.55,250,11.665,5.725,16.963
100,100,0.1,50,4.2,96,0.6,250,12.222,5.515,17.371
100,100,0.1,50,4.3,96,0.2,250,16.566,11.471,18.553
