S0,K,r,m,T,H,sigma,trading_days,price_iter,price,price_adj,H_percent
110,100,0.1,50,4.2,134,0.4,250,0.18421685301871168,0.0808,0.2002,-21.8182
110,100,0.1,50,4.2,134,0.5,250,0.11218656679104683,0.0416,0.1258,-21.8182
110,100,0.1,50,4.2,134,0.6,250,0.07410382976105184,0.0234,0.0855,-21.8182
110,100,0.1,50,4.6,134,0.2,250,0.5959633330353367,0.3745,0.619,-21.8182
110,100,0.1,50,4.6,134,0.3,250,0.29220751878835766,0.1491,0.3094,-21.8182
110,100,0.1,50,4.6,134,0.4,250,0.160435095545268,0.068,0.1753,-21.8182
110,100,0.1,50,4.6,134,0.5,250,0.09729963353705763,0.0349,0.1108,-21.8182
110,100,0.1,50,4.6,134,0.6,250,0.0646023890787123,0.0195,0.0755,-21.8182
110,100,0.1,50,5.0,134,0.2,250,0.5052110893795497,0.3114,0.5272,-21.8182
110,100,0.1,50,5.0,134,0.3,250,0.25239493150633846,0.1264,0.2704,-21.8182
110,100,0.1,50,5.0,134,0.4,250,0.14033755522918065,0.0578,0.1548,-21.8182
110,100,0.1,50,5.0,134,0.5,250,0.08593823529194364,0.0297,0.0983,-21.8182
110,100,0.1,50,5.0,134,0.6,250,0.05706533281351194,0.0165,0.0671,-21.8182
110,100,0.1,50,0.2,135,0.2,250,11.43701961909033,11.2689,11.4556,-22.7273
110,100,0.1,50,0.2,135,0.3,250,8.956514474051103,8.4327,8.9942,-22.7273
110,100,0.1,50,0.2,135,0.4,250,6.399434611931896,5.6997,6.4399,-22.7273
110,100,0.1,50,0.2,135,0.5,250,4.513150920044702,3.7982,4.5546,-22.7273
110,100,0.1,50,0.2,135,0.6,250,3.232481471879285,2.5751,3.275,-22.7273
110,100,0.1,50,0.6,135,0.2,250,8.079075162116174,7.3398,8.1324,-22.7273
110,100,0.1,50,0.6,135,0.3,250,4.249228617944769,3.5129,4.2971,-22.7273
110,100,0.1,50,0.6,135,0.4,250,2.415601453213341,1.8191,2.4548,-22.7273
110,100,0.1,50,0.6,135,0.5,250,1.4927046106937871,1.0295,1.5268,-22.7273
110,100,0.1,50,0.6,135,0.6,250,0.9907976950900067,0.628,1.0197,-22.7273
110,100,0.1,50,1.0,135,0.2,250,5.425327060238545,4.6258,5.4822,-22.7273
110,100,0.1,50,1.0,135,0.3,250,2.5223632287350157,1.9157,2.5699,-22.7273
110,100,0.1,50,1.0,135,0.4,250,1.3618650773335754,0.9217,1.3941,-22.7273
110,100,0.1,50,1.0,135,0.5,250,0.8181932142565582,0.5001,0.8483,-22.7273
110,100,0.1,50,1.0,135,0.6,250,0.537234757069131,0.2968,0.5619,-22.7273
110,100,0.1,50,1.4,135,0.2,250,3.8473838519845613,3.1166,3.899,-22.7273
110,100,0.1,50,1.4,135,0.3,250,1.7093710705311385,1.2131,1.7487,-22.7273
110,100,0.1,50,1.4,135,0.4,250,0.9046449818119489,0.5654,0.9342,-22.7273
110,100,0.1,50,1.4,135,0.5,250,0.5408334570783193,0.301,0.5663,-22.7273
110,100,0.1,50,1.4,135,0.6,250,0.3541534458301142,0.1761,0.3754,-22.7273
110,100,0.1,50,1.8,135,0.2,250,2.8527273411155627,2.2147,2.9006,-22.7273
110,100,0.1,50,1.8,135,0.3,250,1.2502407587710205,0.8383,1.2834,-22.7273
110,100,0.1,50,1.8,135,0.4,250,0.6569502609881853,0.3846,0.684,-22.7273
110,100,0.1,50,1.8,135,0.5,250,0.39244478594192106,0.2024,0.4154,-22.7273
110,100,0.1,50,1.8,135,0.6,250,0.25637113642241327,0.1174,0.2763,-22.7273
110,100,0.1,50,2.2,135,0.2,250,2.187903347967155,1.6373,2.232,-22.7273
110,100,0.1,50,2.2,135,0.3,250,0.9597769294777008,0.6133,0.9894,-22.7273
110,100,0.1,50,2.2,135,0.4,250,0.5037996453780457,0.279,0.5291,-22.7273
110,100,0.1,50,2.2,135,0.5,250,0.3009487961759341,0.1458,0.3227,-22.7273
110,100,0.1,50,2.2,135,0.6,250,0.19717509593976207,0.084,0.2153,-22.7273
110,100,0.1,50,2.6,135,0.2,250,1.7226583268578537,1.2471,1.7621,-22.7273
110,100,0.1,50,2.6,135,0.3,250,0.7600861310765278,0.4669,0.7894,-22.7273
110,100,0.1,50,2.6,135,0.4,250,0.4011809479897711,0.2116,0.4249,-22.7273
110,100,0.1,50,2.6,135,0.5,250,0.23992014947585133,0.11,0.2604,-22.7273
110,100,0.1,50,2.6,135,0.6,250,0.1572634219327101,0.063,0.1744,-22.7273
110,100,0.1,50,3.0,135,0.2,250,1.384228620773556,0.9721,1.4193,-22.7273
110,100,0.1,50,3.0,135,0.3,250,0.6216123183252069,0.3661,0.6459,-22.7273
110,100,0.1,50,3.0,135,0.4,250,0.3293954828533024,0.1657,0.3505,-22.7273
110,100,0.1,50,3.0,135,0.5,250,0.19816445967456323,0.0858,0.2159,-22.7273
110,100,0.1,50,3.0,135,0.6,250,0.1307854481299529,0.0489,0.1451,-22.7273
110,100,0.1,50,3.4,135,0.2,250,1.1287688714901871,0.7719,1.1614,-22.7273
110,100,0.1,50,3.4,135,0.3,250,0.5128705418008043,0.2937,0.5388,-22.7273
110,100,0.1,50,3.4,135,0.4,250,0.27591700103040523,0.1329,0.295,-22.7273
110,100,0.1,50,3.4,135,0.5,250,0.16636861496511582,0.0687,0.1827,-22.7273
110,100,0.1,50,3.4,135,0.6,250,0.10906775620149219,0.0389,0.1231,-22.7273
110,100,0.1,50,3.8,135,0.2,250,0.9331441221501272,0.6222,0.9628,-22.7273
110,100,0.1,50,3.8,135,0.3,250,0.43371575724070854,0.2399,0.4564,-22.7273
110,100,0.1,50,3.8,135,0.4,250,0.23422631577274744,0.1087,0.2523,-22.7273
110,100,0.1,50,3.8,135,0.5,250,0.14173456071451082,0.0561,0.1571,-22.7273
110,100,0.1,50,3.8,135,0.6,250,0.09276032110536511,0.0316,0.1062,-22.7273
110,100,0.1,50,4.2,135,0.2,250,0.7785536485015662,0.5078,0.8067,-22.7273
110,100,0.1,50,4.2,135,0.3,250,0.3712450370445937,0.1988,0.3914,-22.7273
110,100,0.1,50,4.2,135,0.4,250,0.20166971906275272,0.0903,0.2185,-22.7273
110,100,0.1,50,4.2,135,0.5,250,0.1220678167185542,0.0465,0.1368,-22.7273
110,100,0.1,50,4.2,135,0.6,250,0.08043845813154352,0.0261,0.0927,-22.7273
110,100,0.1,50,4.6,135,0.2,250,0.6573820918704256,0.4188,0.682,-22.7273
110,100,0.1,50,4.6,135,0.3,250,0.3197900361698466,0.1668,0.3391,-22.7273
110,100,0.1,50,4.6,135,0.4,250,0.17443332213481974,0.076,0.1912,-22.7273
110,100,0.1,50,4.6,135,0.5,250,0.10670815099762007,0.0391,0.1203,-22.7273
110,100,0.1,50,4.6,135,0.6,250,0.07036169781610858,0.0219,0.0817,-22.7273
110,100,0.1,50,5.0,135,0.2,250,0.5581335092545917,0.3486,0.5811,-22.7273
110,100,0.1,50,5.0,135,0.3,250,0.2789985755022544,0.1413,0.2963,-22.7273
110,100,0.1,50,5.0,135,0.4,250,0.15453834708738706,0.0646,0.1688,-22.7273
110,100,0.1,50,5.0,135,0.5,250,0.09425723950976846,0.0332,0.1067,-22.7273
110,100,0.1,50,5.0,135,0.6,250,0.06204043724236514,0.0185,0.0726,-22.7273
110,100,0.1,50,0.2,136,0.2,250,11.604739488578696,11.4559,11.6174,-23.6364
110,100,0.1,50,0.2,136,0.3,250,9.318903757050736,8.8113,9.3498,-23.6364
110,100,0.1,50,0.2,136,0.4,250,6.769246097898001,6.0701,6.8099,-23.6364
110,100,0.1,50,0.2,136,0.5,250,4.824766761015832,4.0958,4.869,-23.6364
110,100,0.1,50,0.2,136,0.6,250,3.4837016231272386,2.7999,3.5254,-23.6364
110,100,0.1,50,0.6,136,0.2,250,8.533099624424207,7.7988,8.5867,-23.6364
110,100,0.1,50,0.6,136,0.3,250,4.567944542657575,3.8074,4.6157,-23.6364
110,100,0.1,50,0.6,136,0.4,250,2.615758560829462,1.992,2.6582,-23.6364
110,100,0.1,50,0.6,136,0.5,250,1.6218070020453288,1.1337,1.6594,-23.6364
110,100,0.1,50,0.6,136,0.6,250,1.0793566567813477,0.6939,1.1099,-23.6364
110,100,0.1,50,1.0,136,0.2,250,5.82517562131173,5.0027,5.8818,-23.6364
110,100,0.1,50,1.0,136,0.3,250,2.743382716530148,2.0997,2.7862,-23.6364
110,100,0.1,50,1.0,136,0.4,250,1.482244755928633,1.0168,1.5173,-23.6364
110,100,0.1,50,1.0,136,0.5,250,0.897140092295303,0.5536,0.9242,-23.6364
110,100,0.1,50,1.0,136,0.6,250,0.5849179936989976,0.3292,0.612,-23.6364
110,100,0.1,50,1.4,136,0.2,250,4.163840664703542,3.4023,4.2178,-23.6364
110,100,0.1,50,1.4,136,0.3,250,1.8650271019424323,1.3367,1.9034,-23.6364
110,100,0.1,50,1.4,136,0.4,250,0.9867145941060351,0.6259,1.0184,-23.6364
110,100,0.1,50,1.4,136,0.5,250,0.5899098546971147,0.3339,0.6171,-23.6364
110,100,0.1,50,1.4,136,0.6,250,0.3856292497882285,0.1956,0.4086,-23.6364
110,100,0.1,50,1.8,136,0.2,250,3.1035032255229473,2.4318,3.1532,-23.6364
110,100,0.1,50,1.8,136,0.3,250,1.3657846075225493,0.9267,1.3998,-23.6364
110,100,0.1,50,1.8,136,0.4,250,0.7174683087704021,0.4265,0.746,-23.6364
110,100,0.1,50,1.8,136,0.5,250,0.4276607598666866,0.2249,0.4525,-23.6364
110,100,0.1,50,1.8,136,0.6,250,0.27989904986256187,0.1305,0.3003,-23.6364
110,100,0.1,50,2.2,136,0.2,250,2.3868379531102253,1.8048,2.4341,-23.6364
110,100,0.1,50,2.2,136,0.3,250,1.0508359211613896,0.6794,1.0802,-23.6364
110,100,0.1,50,2.2,136,0.4,250,0.549888427359749,0.3098,0.5771,-23.6364
110,100,0.1,50,2.2,136,0.5,250,0.3298519929673145,0.1621,0.3512,-23.6364
110,100,0.1,50,2.2,136,0.6,250,0.21465552720423817,0.0934,0.2338,-23.6364
110,100,0.1,50,2.6,136,0.2,250,1.883420235837683,1.3786,1.926,-23.6364
110,100,0.1,50,2.6,136,0.3,250,0.8337109630214535,0.518,0.8623,-23.6364
110,100,0.1,50,2.6,136,0.4,250,0.44026790693007384,0.2351,0.4633,-23.6364
110,100,0.1,50,2.6,136,0.5,250,0.26323280778637714,0.1224,0.2832,-23.6364
110,100,0.1,50,2.6,136,0.6,250,0.17247364405355345,0.0701,0.1892,-23.6364
110,100,0.1,50,3.0,136,0.2,250,1.5139398624815166,1.077,1.5537,-23.6364
110,100,0.1,50,3.0,136,0.3,250,0.6783908393616258,0.4066,0.7058,-23.6364
110,100,0.1,50,3.0,136,0.4,250,0.3595653945744519,0.1842,0.382,-23.6364
110,100,0.1,50,3.0,136,0.5,250,0.21606329111926695,0.0955,0.2347,-23.6364
110,100,0.1,50,3.0,136,0.6,250,0.1406041555470469,0.0544,0.1572,-23.6364
110,100,0.1,50,3.4,136,0.2,250,1.2380241239754441,0.8567,1.2729,-23.6364
110,100,0.1,50,3.4,136,0.3,250,0.5625281519277614,0.3265,0.5888,-23.6364
110,100,0.1,50,3.4,136,0.4,250,0.3006688096405721,0.1479,0.3214,-23.6364
110,100,0.1,50,3.4,136,0.5,250,0.18034656919902542,0.0765,0.1984,-23.6364
110,100,0.1,50,3.4,136,0.6,250,0.11834000785563283,0.0433,0.1333,-23.6364
110,100,0.1,50,3.8,136,0.2,250,1.025182812339671,0.6915,1.0561,-23.6364
110,100,0.1,50,3.8,136,0.3,250,0.47522381400833047,0.2668,0.4988,-23.6364
110,100,0.1,50,3.8,136,0.4,250,0.2552212727399902,0.121,0.2748,-23.6364
110,100,0.1,50,3.8,136,0.5,250,0.15408778059119185,0.0624,0.1705,-23.6364
110,100,0.1,50,3.8,136,0.6,250,0.10110917875803252,0.0352,0.1148,-23.6364
110,100,0.1,50,4.2,136,0.2,250,0.8575247093898078,0.565,0.8855,-23.6364
110,100,0.1,50,4.2,136,0.3,250,0.40500046551656865,0.2213,0.4277,-23.6364
110,100,0.1,50,4.2,136,0.4,250,0.22001853802123744,0.1006,0.2379,-23.6364
110,100,0.1,50,4.2,136,0.5,250,0.13307409868698034,0.0518,0.1483,-23.6364
110,100,0.1,50,4.2,136,0.6,250,0.08747108030698349,0.0291,0.1001,-23.6364
110,100,0.1,50,4.6,136,0.2,250,0.723785446979519,0.4664,0.749,-23.6364
110,100,0.1,50,4.6,136,0.3,250,0.3503678788916974,0.1857,0.3704,-23.6364
110,100,0.1,50,4.6,136,0.4,250,0.19239361648369388,0.0847,0.2081,-23.6364
110,100,0.1,50,4.6,136,0.5,250,0.1159165281918201,0.0435,0.1304,-23.6364
110,100,0.1,50,4.6,136,0.6,250,0.07571769104376093,0.0244,0.0882,-23.6364
110,100,0.1,50,5.0,136,0.2,250,0.6136989919629326,0.3885,0.6383,-23.6364
110,100,0.1,50,5.0,136,0.3,250,0.3039954744051463,0.1574,0.3236,-23.6364
110,100,0.1,50,5.0,136,0.4,250,0.16796356991857286,0.072,0.1836,-23.6364
110,100,0.1,50,5.0,136,0.5,250,0.10237322409717003,0.037,0.1156,-23.6364
110,100,0.1,50,5.0,136,0.6,250,0.06741691364844295,0.0206,0.0783,-23.6364
110,100,0.1,50,0.2,137,0.2,250,11.73922279070195,11.6165,11.7552,-24.5455
110,100,0.1,50,0.2,137,0.3,250,9.648551079786781,9.1722,9.6864,-24.5455
110,100,0.1,50,0.2,137,0.4,250,7.131887635848583,6.4383,7.175,-24.5455
110,100,0.1,50,0.2,137,0.5,250,5.1379855846300355,4.3985,5.1863,-24.5455
110,100,0.1,50,0.2,137,0.6,250,3.73596252237277,3.032,3.7815,-24.5455
110,100,0.1,50,0.6,137,0.2,250,8.983302360209763,8.2524,9.0324,-24.5455
110,100,0.1,50,0.6,137,0.3,250,4.8898373407953395,4.1095,4.94,-24.5455
110,100,0.1,50,0.6,137,0.4,250,2.825974384609179,2.1724,2.8685,-24.5455
110,100,0.1,50,0.6,137,0.5,250,1.7625940605181214,1.2435,1.7976,-24.5455
110,100,0.1,50,0.6,137,0.6,250,1.1718044882593206,0.7638,1.2044,-24.5455
110,100,0.1,50,1.0,137,0.2,250,6.23323227522344,5.3876,6.287,-24.5455
110,100,0.1,50,1.0,137,0.3,250,2.9631338708856183,2.2919,3.01,-24.5455
110,100,0.1,50,1.0,137,0.4,250,1.6097789816585502,1.1171,1.646,-24.5455
110,100,0.1,50,1.0,137,0.5,250,0.9724254840165876,0.6104,1.0038,-24.5455
110,100,0.1,50,1.0,137,0.6,250,0.6365589610989886,0.3637,0.6646,-24.5455
110,100,0.1,50,1.4,137,0.2,250,4.490982656669054,3.6985,4.5459,-24.5455
110,100,0.1,50,1.4,137,0.3,250,2.02454731824136,1.4671,2.0648,-24.5455
110,100,0.1,50,1.4,137,0.4,250,1.073498472492721,0.69,1.1067,-24.5455
110,100,0.1,50,1.4,137,0.5,250,0.6425423270552549,0.369,0.6705,-24.5455
110,100,0.1,50,1.4,137,0.6,250,0.4191038403631238,0.2165,0.4435,-24.5455
110,100,0.1,50,1.8,137,0.2,250,3.360634617092047,2.659,3.4155,-24.5455
110,100,0.1,50,1.8,137,0.3,250,1.4823073864845213,1.0204,1.5217,-24.5455
110,100,0.1,50,1.8,137,0.4,250,0.7831936170160542,0.4712,0.8112,-24.5455
110,100,0.1,50,1.8,137,0.5,250,0.4669103762111825,0.2489,0.4915,-24.5455
110,100,0.1,50,1.8,137,0.6,250,0.3042610551352216,0.1446,0.3257,-24.5455
110,100,0.1,50,2.2,137,0.2,250,2.5974211225056094,1.9814,2.6453,-24.5455
110,100,0.1,50,2.2,137,0.3,250,1.1399845775629678,0.7496,1.1757,-24.5455
110,100,0.1,50,2.2,137,0.4,250,0.601095285147309,0.3427,0.6276,-24.5455
110,100,0.1,50,2.2,137,0.5,250,0.35892527165809657,0.1796,0.3813,-24.5455
110,100,0.1,50,2.2,137,0.6,250,0.23356162128007119,0.1035,0.2533,-24.5455
110,100,0.1,50,2.6,137,0.2,250,2.0525846103296304,1.5179,2.0978,-24.5455
110,100,0.1,50,2.6,137,0.3,250,0.9053264967870278,0.5724,0.9392,-24.5455
110,100,0.1,50,2.6,137,0.4,250,0.48022863378963526,0.2603,0.5037,-24.5455
110,100,0.1,50,2.6,137,0.5,250,0.28715590289056686,0.1356,0.3072,-24.5455
110,100,0.1,50,2.6,137,0.6,250,0.18685313347725935,0.0777,0.2047,-24.5455
110,100,0.1,50,3.0,137,0.2,250,1.6550131373911177,1.1884,1.695,-24.5455
110,100,0.1,50,3.0,137,0.3,250,0.740365128158038,0.4499,0.7689,-24.5455
110,100,0.1,50,3.0,137,0.4,250,0.3933035838097853,0.2041,0.4152,-24.5455
110,100,0.1,50,3.0,137,0.5,250,0.23448779562883526,0.1059,0.2544,-24.5455
110,100,0.1,50,3.0,137,0.6,250,0.1537886572494273,0.0604,0.17,-24.5455
110,100,0.1,50,3.4,137,0.2,250,1.3531883987547768,0.9469,1.3903,-24.5455
110,100,0.1,50,3.4,137,0.3,250,0.6144900534590472,0.3615,0.6416,-24.5455
110,100,0.1,50,3.4,137,0.4,250,0.32771317560059193,0.164,0.3492,-24.5455
110,100,0.1,50,3.4,137,0.5,250,0.19639236918523376,0.0848,0.215,-24.5455
110,100,0.1,50,3.4,137,0.6,250,0.12831633800862824,0.0481,0.144,-24.5455
110,100,0.1,50,3.8,137,0.2,250,1.1215837451066342,0.7654,1.1546,-24.5455
110,100,0.1,50,3.8,137,0.3,250,0.518922996529933,0.2957,0.5435,-24.5455
110,100,0.1,50,3.8,137,0.4,250,0.2779189373016082,0.1342,0.2984,-24.5455
110,100,0.1,50,3.8,137,0.5,250,0.16770746358329358,0.0692,0.1846,-24.5455
110,100,0.1,50,3.8,137,0.6,250,0.10940352529048952,0.0391,0.1239,-24.5455
110,100,0.1,50,4.2,137,0.2,250,0.9392814292033076,0.6261,0.9687,-24.5455
110,100,0.1,50,4.2,137,0.3,250,0.44330593726946954,0.2453,0.466,-24.5455
110,100,0.1,50,4.2,137,0.4,250,0.2385687097996839,0.1116,0.2582,-24.5455
110,100,0.1,50,4.2,137,0.5,250,0.144676437369516,0.0574,0.1605,-24.5455
110,100,0.1,50,4.2,137,0.6,250,0.0946902676758684,0.0323,0.108,-24.5455
110,100,0.1,50,4.6,137,0.2,250,0.7930199401769453,0.5174,0.8198,-24.5455
110,100,0.1,50,4.6,137,0.3,250,0.38163726825846384,0.206,0.4036,-24.5455
110,100,0.1,50,4.6,137,0.4,250,0.20823015529924516,0.0939,0.2258,-24.5455
110,100,0.1,50,4.6,137,0.5,250,0.12608548011972556,0.0483,0.141,-24.5455
110,100,0.1,50,4.6,137,0.6,250,0.0826401964827851,0.027,0.095,-24.5455
110,100,0.1,50,5.0,137,0.2,250,0.6721313465118169,0.4313,0.699,-24.5455
110,100,0.1,50,5.0,137,0.3,250,0.3315528468596357,0.1747,0.3525,-24.5455
110,100,0.1,50,5.0,137,0.4,250,0.18264778743038382,0.0799,0.1991,-24.5455
110,100,0.1,50,5.0,137,0.5,250,0.11116996594845723,0.041,0.1249,-24.5455
110,100,0.1,50,5.0,137,0.6,250,0.07264159105789805,0.0229,0.0843,-24.5455
110,100,0.1,50,0.2,138,0.2,250,11.866440988219983,11.7535,11.8719,-25.4545
110,100,0.1,50,0.2,138,0.3,250,9.972176526384253,9.5147,10.0038,-25.4545
110,100,0.1,50,0.2,138,0.4,250,7.494214591927512,6.8029,7.5341,-25.4545
110,100,0.1,50,0.2,138,0.5,250,5.465663848660484,4.7054,5.5055,-25.4545
110,100,0.1,50,0.2,138,0.6,250,3.9974012657588043,3.2707,4.0428,-25.4545
110,100,0.1,50,0.6,138,0.2,250,9.412665184373592,8.6988,9.4684,-25.4545
110,100,0.1,50,0.6,138,0.3,250,5.21768142688489,4.4184,5.269,-25.4545
110,100,0.1,50,0.6,138,0.4,250,3.0384461087158816,2.3601,3.0854,-25.4545
110,100,0.1,50,0.6,138,0.5,250,1.9012248140115813,1.3589,1.9414,-25.4545
110,100,0.1,50,0.6,138,0.6,250,1.2683711552987849,0.8375,1.3031,-25.4545
110,100,0.1,50,1.0,138,0.2,250,6.634067006457346,5.7792,6.6963,-25.4545
110,100,0.1,50,1.0,138,0.3,250,3.19033193266152,2.4921,3.2413,-25.4545
110,100,0.1,50,1.0,138,0.4,250,1.7409057283183578,1.2229,1.7802,-25.4545
110,100,0.1,50,1.0,138,0.5,250,1.0543335321211051,0.6705,1.0872,-25.4545
110,100,0.1,50,1.0,138,0.6,250,0.6911616027012449,0.4003,0.7199,-25.4545
110,100,0.1,50,1.4,138,0.2,250,4.824761338764245,4.0049,4.8826,-25.4545
110,100,0.1,50,1.4,138,0.3,250,2.190311619824383,1.6041,2.2329,-25.4545
110,100,0.1,50,1.4,138,0.4,250,1.1644028782013611,0.758,1.1993,-25.4545
110,100,0.1,50,1.4,138,0.5,250,0.6982846778554058,0.4063,0.7266,-25.4545
110,100,0.1,50,1.4,138,0.6,250,0.45480249939272477,0.2387,0.4801,-25.4545
110,100,0.1,50,1.8,138,0.2,250,3.629644335052733,2.8962,3.6871,-25.4545
110,100,0.1,50,1.8,138,0.3,250,1.6081755157085937,1.1194,1.6493,-25.4545
110,100,0.1,50,1.8,138,0.4,250,0.8465019490756724,0.5186,0.8797,-25.4545
110,100,0.1,50,1.8,138,0.5,250,0.5076602863831506,0.2744,0.5325,-25.4545
110,100,0.1,50,1.8,138,0.6,250,0.3290766883154125,0.1596,0.3523,-25.4545
110,100,0.1,50,2.2,138,0.2,250,2.8124148961497992,2.1669,2.8652,-25.4545
110,100,0.1,50,2.2,138,0.3,250,1.240914363537763,0.8241,1.2759,-25.4545
110,100,0.1,50,2.2,138,0.4,250,0.6504881977958387,0.3777,0.6806,-25.4545
110,100,0.1,50,2.2,138,0.5,250,0.38974034169672195,0.1982,0.4129,-25.4545
110,100,0.1,50,2.2,138,0.6,250,0.25284195754471056,0.1143,0.2738,-25.4545
110,100,0.1,50,2.6,138,0.2,250,2.233963248012778,1.6648,2.2775,-25.4545
110,100,0.1,50,2.6,138,0.3,250,0.9861543969084589,0.6303,1.0199,-25.4545
110,100,0.1,50,2.6,138,0.4,250,0.5203316912949255,0.2872,0.5463,-25.4545
110,100,0.1,50,2.6,138,0.5,250,0.3096846106735104,0.1498,0.3325,-25.4545
110,100,0.1,50,2.6,138,0.6,250,0.20280110928658043,0.0859,0.221,-25.4545
110,100,0.1,50,3.0,138,0.2,250,1.7988540368319108,1.3064,1.8433,-25.4545
110,100,0.1,50,3.0,138,0.3,250,0.8069502983589062,0.4959,0.8354,-25.4545
110,100,0.1,50,3.0,138,0.4,250,0.424716501126837,0.2253,0.4502,-25.4545
110,100,0.1,50,3.0,138,0.5,250,0.2541237754616171,0.117,0.2751,-25.4545
110,100,0.1,50,3.0,138,0.6,250,0.1657122433922774,0.0667,0.1834,-25.4545
110,100,0.1,50,3.4,138,0.2,250,1.4741524801644965,1.0427,1.5139,-25.4545
110,100,0.1,50,3.4,138,0.3,250,0.6685381580317741,0.3989,0.6972,-25.4545
110,100,0.1,50,3.4,138,0.4,250,0.3541212119134998,0.1811,0.3785,-25.4545
110,100,0.1,50,3.4,138,0.5,250,0.21274921124474425,0.0937,0.2324,-25.4545
110,100,0.1,50,3.4,138,0.6,250,0.13990106661215204,0.0532,0.1552,-25.4545
110,100,0.1,50,3.8,138,0.2,250,1.2231284297899534,0.844,1.2584,-25.4545
110,100,0.1,50,3.8,138,0.3,250,0.5650348822057579,0.3264,0.5906,-25.4545
110,100,0.1,50,3.8,138,0.4,250,0.3026817094720107,0.1483,0.3233,-25.4545
110,100,0.1,50,3.8,138,0.5,250,0.18100293883528767,0.0765,0.1994,-25.4545
110,100,0.1,50,3.8,138,0.6,250,0.1182324292249263,0.0432,0.1335,-25.4545
110,100,0.1,50,4.2,138,0.2,250,1.0246060930620031,0.6913,1.0566,-25.4545
110,100,0.1,50,4.2,138,0.3,250,0.48115845654707523,0.271,0.5064,-25.4545
110,100,0.1,50,4.2,138,0.4,250,0.26093862703727416,0.1233,0.2797,-25.4545
110,100,0.1,50,4.2,138,0.5,250,0.15682188645324147,0.0635,0.1732,-25.4545
110,100,0.1,50,4.2,138,0.6,250,0.10152878672530379,0.0357,0.1162,-25.4545
110,100,0.1,50,4.6,138,0.2,250,0.8665903232086721,0.5718,0.8947,-25.4545
110,100,0.1,50,4.6,138,0.3,250,0.4157995441276458,0.2277,0.4385,-25.4545
110,100,0.1,50,4.6,138,0.4,250,0.22611156057577064,0.1039,0.2444,-25.4545
110,100,0.1,50,4.6,138,0.5,250,0.1372806692975061,0.0534,0.1521,-25.4545
110,100,0.1,50,4.6,138,0.6,250,0.08920544652847542,0.0299,0.1022,-25.4545
110,100,0.1,50,5.0,138,0.2,250,0.7373388926416932,0.477,0.7632,-25.4545
110,100,0.1,50,5.0,138,0.3,250,0.3623094394490757,0.1932,0.383,-25.4545
110,100,0.1,50,5.0,138,0.4,250,0.19831369312673378,0.0884,0.2155,-25.4545
110,100,0.1,50,5.0,138,0.5,250,0.11947380132971855,0.0454,0.1346,-25.4545
110,100,0.1,50,5.0,138,0.6,250,0.07761743716492106,0.0253,0.0906,-25.4545
110,100,0.1,50,0.2,139,0.2,250,11.965039090256802,11.8697,11.9701,-26.3636
110,100,0.1,50,0.2,139,0.3,250,10.263485568876826,9.8386,10.302,-26.3636
110,100,0.1,50,0.2,139,0.4,250,7.842141670484732,7.1628,7.8863,-26.3636
110,100,0.1,50,0.2,139,0.5,250,5.7758526638173375,5.0155,5.8257,-26.3636
110,100,0.1,50,0.2,139,0.6,250,4.260749988352612,3.5154,4.3086,-26.3636
110,100,0.1,50,0.6,139,0.2,250,9.8416170119726,9.1367,9.8933,-26.3636
110,100,0.1,50,0.6,139,0.3,250,5.549080385351483,4.7332,5.6019,-26.3636
110,100,0.1,50,0.6,139,0.4,250,3.262021400018217,2.5549,3.3085,-26.3636
110,100,0.1,50,0.6,139,0.5,250,2.052085642409187,1.4798,2.0905,-26.3636
110,100,0.1,50,0.6,139,0.6,250,1.3680545011326681,0.9153,1.4059,-26.3636
110,100,0.1,50,1.0,139,0.2,250,7.047372125304218,6.1764,7.1088,-26.3636
110,100,0.1,50,1.0,139,0.3,250,3.431027982912787,2.7001,3.4795,-26.3636
110,100,0.1,50,1.0,139,0.4,250,1.8812033871867362,1.3339,1.9197,-26.3636
110,100,0.1,50,1.0,139,0.5,250,1.1412116670313892,0.734,1.1743,-26.3636
110,100,0.1,50,1.0,139,0.6,250,0.7483274919094798,0.4392,0.7777,-26.3636
110,100,0.1,50,1.4,139,0.2,250,5.163502157620843,4.3206,5.2271,-26.3636
110,100,0.1,50,1.4,139,0.3,250,2.3639190625041664,1.7477,2.4075,-26.3636
110,100,0.1,50,1.4,139,0.4,250,1.2601567517041552,0.8297,1.2959,-26.3636
110,100,0.1,50,1.4,139,0.5,250,0.7539612914059075,0.4459,0.7853,-26.3636
110,100,0.1,50,1.4,139,0.6,250,0.49103004981437204,0.2624,0.5185,-26.3636
110,100,0.1,50,1.8,139,0.2,250,3.9097422911410704,3.1431,3.9675,-26.3636
110,100,0.1,50,1.8,139,0.3,250,1.7372800593645197,1.2236,1.7823,-26.3636
110,100,0.1,50,1.8,139,0.4,250,0.9206464508962022,0.5689,0.9513,-26.3636
110,100,0.1,50,1.8,139,0.5,250,0.5478646028922307,0.3015,0.5755,-26.3636
110,100,0.1,50,1.8,139,0.6,250,0.35457045191488384,0.1755,0.3802,-26.3636
110,100,0.1,50,2.2,139,0.2,250,3.043710627563792,2.3611,3.0936,-26.3636
