S0,K,r,m,T,H,sigma,trading_days,price_iter,price,price_adj,H_percent,best_beta,error_percent,q
110,100,0.1,50,1.4,135,0.2,250,3.8474,3.1166,3.899,-22.7273,0.5489,1.3416,0
110,100,0.1,50,1.4,135,0.3,250,1.7094,1.2131,1.7487,-22.7273,0.541,2.3008,0
110,100,0.1,50,1.4,135,0.4,250,0.9046,0.5654,0.9342,-22.7273,0.541,3.267,0
110,100,0.1,50,1.4,135,0.5,250,0.5408,0.301,0.5663,-22.7273,0.5389,4.7088,0
110,100,0.1,50,1.4,135,0.6,250,0.3542,0.1761,0.3754,-22.7273,0.531,5.9993,0
110,100,0.1,50,1.8,135,0.2,250,2.8527,2.2147,2.9006,-22.7273,0.541,1.6781,0
110,100,0.1,50,1.8,135,0.3,250,1.2502,0.8383,1.2834,-22.7273,0.541,2.6522,0
110,100,0.1,50,1.8,135,0.4,250,0.657,0.3846,0.684,-22.7273,0.5389,4.1175,0
110,100,0.1,50,1.8,135,0.5,250,0.3924,0.2024,0.4154,-22.7273,0.531,5.8493,0
110,100,0.1,50,1.8,135,0.6,250,0.2564,0.1174,0.2763,-22.7273,0.5289,7.7734,0
110,100,0.1,50,2.2,135,0.2,250,2.1879,1.6373,2.232,-22.7273,0.541,2.0155,0
110,100,0.1,50,2.2,135,0.3,250,0.9598,0.6133,0.9894,-22.7273,0.541,3.0865,0
110,100,0.1,50,2.2,135,0.4,250,0.5038,0.279,0.5291,-22.7273,0.531,5.0219,0
110,100,0.1,50,2.2,135,0.5,250,0.3009,0.1458,0.3227,-22.7273,0.5289,7.2275,0
110,100,0.1,50,2.2,135,0.6,250,0.1972,0.084,0.2153,-22.7273,0.521,9.1923,0
110,100,0.1,50,2.6,135,0.2,250,1.7227,1.2471,1.7621,-22.7273,0.541,2.2896,0
110,100,0.1,50,2.6,135,0.3,250,0.7601,0.4669,0.7894,-22.7273,0.5389,3.8567,0
110,100,0.1,50,2.6,135,0.4,250,0.4012,0.2116,0.4249,-22.7273,0.53,5.9123,0
110,100,0.1,50,2.6,135,0.5,250,0.2399,0.11,0.2604,-22.7273,0.521,8.5361,0
110,100,0.1,50,2.6,135,0.6,250,0.1573,0.063,0.1744,-22.7273,0.5189,10.8967,0
110,100,0.1,50,3.0,135,0.2,250,1.3842,0.9721,1.4193,-22.7273,0.541,2.5336,0
110,100,0.1,50,3.0,135,0.3,250,0.6216,0.3661,0.6459,-22.7273,0.54,3.9072,0
110,100,0.1,50,3.0,135,0.4,250,0.3294,0.1657,0.3505,-22.7273,0.5299,6.407,0
110,100,0.1,50,3.0,135,0.5,250,0.1982,0.0858,0.2159,-22.7273,0.521,8.9499,0
110,100,0.1,50,3.0,135,0.6,250,0.1308,0.0489,0.1451,-22.7273,0.519,10.9451,0
110,100,0.1,50,3.4,135,0.2,250,1.1288,0.7719,1.1614,-22.7273,0.539,2.8909,0
110,100,0.1,50,3.4,135,0.3,250,0.5129,0.2937,0.5388,-22.7273,0.531,5.0558,0
110,100,0.1,50,3.4,135,0.4,250,0.2759,0.1329,0.295,-22.7273,0.5289,6.9162,0
110,100,0.1,50,3.4,135,0.5,250,0.1664,0.0687,0.1827,-22.7273,0.5199,9.8164,0
110,100,0.1,50,3.4,135,0.6,250,0.1091,0.0389,0.1231,-22.7273,0.511,12.8656,0
110,100,0.1,50,3.8,135,0.2,250,0.9331,0.6222,0.9628,-22.7273,0.5389,3.1781,0
110,100,0.1,50,3.8,135,0.3,250,0.4337,0.2399,0.4564,-22.7273,0.531,5.2302,0
110,100,0.1,50,3.8,135,0.4,250,0.2342,0.1087,0.2523,-22.7273,0.5289,7.7163,0
110,100,0.1,50,3.8,135,0.5,250,0.1417,0.0561,0.1571,-22.7273,0.5189,10.841,0
110,100,0.1,50,3.8,135,0.6,250,0.0928,0.0316,0.1062,-22.7273,0.5089,14.4886,0
110,100,0.1,50,4.2,135,0.2,250,0.7786,0.5078,0.8067,-22.7273,0.531,3.6152,0
110,100,0.1,50,4.2,135,0.3,250,0.3712,0.1988,0.3914,-22.7273,0.531,5.429,0
110,100,0.1,50,4.2,135,0.4,250,0.2017,0.0903,0.2185,-22.7273,0.521,8.3455,0
110,100,0.1,50,4.2,135,0.5,250,0.1221,0.0465,0.1368,-22.7273,0.511,12.0689,0
110,100,0.1,50,4.2,135,0.6,250,0.0804,0.0261,0.0927,-22.7273,0.5089,15.2434,0
110,100,0.1,50,4.6,135,0.2,250,0.6574,0.4188,0.682,-22.7273,0.5389,3.7448,0
110,100,0.1,50,4.6,135,0.3,250,0.3198,0.1668,0.3391,-22.7273,0.53,6.0383,0
110,100,0.1,50,4.6,135,0.4,250,0.1744,0.076,0.1912,-22.7273,0.5189,9.6121,0
110,100,0.1,50,4.6,135,0.5,250,0.1067,0.0391,0.1203,-22.7273,0.511,12.7374,0
110,100,0.1,50,4.6,135,0.6,250,0.0704,0.0219,0.0817,-22.7273,0.5089,16.1143,0
110,100,0.1,50,5.0,135,0.2,250,0.5581,0.3486,0.5811,-22.7273,0.531,4.1149,0
110,100,0.1,50,5.0,135,0.3,250,0.279,0.1413,0.2963,-22.7273,0.5309,6.2013,0
110,100,0.1,50,5.0,135,0.4,250,0.1545,0.0646,0.1688,-22.7273,0.521,9.2286,0
110,100,0.1,50,5.0,135,0.5,250,0.0943,0.0332,0.1067,-22.7273,0.511,13.2009,0
110,100,0.1,50,5.0,135,0.6,250,0.062,0.0185,0.0726,-22.7273,0.501,17.0205,0
110,100,0.1,50,0.2,136,0.2,250,11.6047,11.4559,11.6174,-23.6364,0.531,0.1091,0
110,100,0.1,50,0.2,136,0.3,250,9.3189,8.8113,9.3498,-23.6364,0.5489,0.3315,0
110,100,0.1,50,0.2,136,0.4,250,6.7692,6.0701,6.8099,-23.6364,0.5509,0.6006,0
110,100,0.1,50,0.2,136,0.5,250,4.8248,4.0958,4.869,-23.6364,0.55,0.9168,0
110,100,0.1,50,0.2,136,0.6,250,3.4837,2.7999,3.5254,-23.6364,0.5509,1.197,0
110,100,0.1,50,0.6,136,0.2,250,8.5331,7.7988,8.5867,-23.6364,0.541,0.6281,0
110,100,0.1,50,0.6,136,0.3,250,4.5679,3.8074,4.6157,-23.6364,0.549,1.0454,0
110,100,0.1,50,0.6,136,0.4,250,2.6158,1.992,2.6582,-23.6364,0.5489,1.6225,0
110,100,0.1,50,0.6,136,0.5,250,1.6218,1.1337,1.6594,-23.6364,0.5489,2.318,0
110,100,0.1,50,0.6,136,0.6,250,1.0794,0.6939,1.1099,-23.6364,0.5489,2.8298,0
110,100,0.1,50,1.0,136,0.2,250,5.8252,5.0027,5.8818,-23.6364,0.5489,0.9721,0
110,100,0.1,50,1.0,136,0.3,250,2.7434,2.0997,2.7862,-23.6364,0.5489,1.5607,0
110,100,0.1,50,1.0,136,0.4,250,1.4822,1.0168,1.5173,-23.6364,0.5489,2.365,0
110,100,0.1,50,1.0,136,0.5,250,0.8971,0.5536,0.9242,-23.6364,0.5489,3.0162,0
110,100,0.1,50,1.0,136,0.6,250,0.5849,0.3292,0.612,-23.6364,0.5389,4.6301,0
110,100,0.1,50,1.4,136,0.2,250,4.1638,3.4023,4.2178,-23.6364,0.5489,1.2959,0
110,100,0.1,50,1.4,136,0.3,250,1.865,1.3367,1.9034,-23.6364,0.5489,2.0575,0
110,100,0.1,50,1.4,136,0.4,250,0.9867,0.6259,1.0184,-23.6364,0.541,3.2112,0
110,100,0.1,50,1.4,136,0.5,250,0.5899,0.3339,0.6171,-23.6364,0.5389,4.6092,0
110,100,0.1,50,1.4,136,0.6,250,0.3856,0.1956,0.4086,-23.6364,0.531,5.9567,0
110,100,0.1,50,1.8,136,0.2,250,3.1035,2.4318,3.1532,-23.6364,0.5489,1.6013,0
110,100,0.1,50,1.8,136,0.3,250,1.3658,0.9267,1.3998,-23.6364,0.5489,2.4905,0
110,100,0.1,50,1.8,136,0.4,250,0.7175,0.4265,0.746,-23.6364,0.5389,3.9767,0
110,100,0.1,50,1.8,136,0.5,250,0.4277,0.2249,0.4525,-23.6364,0.531,5.8082,0
110,100,0.1,50,1.8,136,0.6,250,0.2799,0.1305,0.3003,-23.6364,0.5289,7.2887,0
110,100,0.1,50,2.2,136,0.2,250,2.3868,1.8048,2.4341,-23.6364,0.541,1.9801,0
110,100,0.1,50,2.2,136,0.3,250,1.0508,0.6794,1.0802,-23.6364,0.5489,2.7944,0
110,100,0.1,50,2.2,136,0.4,250,0.5499,0.3098,0.5771,-23.6364,0.531,4.9486,0
110,100,0.1,50,2.2,136,0.5,250,0.3299,0.1621,0.3512,-23.6364,0.53,6.472,0
110,100,0.1,50,2.2,136,0.6,250,0.2147,0.0934,0.2338,-23.6364,0.521,8.9187,0
110,100,0.1,50,2.6,136,0.2,250,1.8834,1.3786,1.926,-23.6364,0.541,2.2608,0
110,100,0.1,50,2.6,136,0.3,250,0.8337,0.518,0.8623,-23.6364,0.541,3.4291,0
110,100,0.1,50,2.6,136,0.4,250,0.4403,0.2351,0.4633,-23.6364,0.531,5.2314,0
110,100,0.1,50,2.6,136,0.5,250,0.2632,0.1224,0.2832,-23.6364,0.5289,7.5854,0
110,100,0.1,50,2.6,136,0.6,250,0.1725,0.0701,0.1892,-23.6364,0.521,9.6979,0
110,100,0.1,50,3.0,136,0.2,250,1.5139,1.077,1.5537,-23.6364,0.539,2.6263,0
110,100,0.1,50,3.0,136,0.3,250,0.6784,0.4066,0.7058,-23.6364,0.5389,4.0403,0
110,100,0.1,50,3.0,136,0.4,250,0.3596,0.1842,0.382,-23.6364,0.529,6.2394,0
110,100,0.1,50,3.0,136,0.5,250,0.2161,0.0955,0.2347,-23.6364,0.521,8.6256,0
110,100,0.1,50,3.0,136,0.6,250,0.1406,0.0544,0.1572,-23.6364,0.511,11.8032,0
110,100,0.1,50,3.4,136,0.2,250,1.238,0.8567,1.2729,-23.6364,0.539,2.8171,0
110,100,0.1,50,3.4,136,0.3,250,0.5625,0.3265,0.5888,-23.6364,0.531,4.6703,0
110,100,0.1,50,3.4,136,0.4,250,0.3007,0.1479,0.3214,-23.6364,0.5289,6.895,0
110,100,0.1,50,3.4,136,0.5,250,0.1803,0.0765,0.1984,-23.6364,0.5189,10.0104,0
110,100,0.1,50,3.4,136,0.6,250,0.1183,0.0433,0.1333,-23.6364,0.511,12.6415,0
110,100,0.1,50,3.8,136,0.2,250,1.0252,0.6915,1.0561,-23.6364,0.539,3.0158,0
110,100,0.1,50,3.8,136,0.3,250,0.4752,0.2668,0.4988,-23.6364,0.531,4.9611,0
110,100,0.1,50,3.8,136,0.4,250,0.2552,0.121,0.2748,-23.6364,0.521,7.6713,0
110,100,0.1,50,3.8,136,0.5,250,0.1541,0.0624,0.1705,-23.6364,0.5189,10.6512,0
110,100,0.1,50,3.8,136,0.6,250,0.1011,0.0352,0.1148,-23.6364,0.5109,13.5406,0
110,100,0.1,50,4.2,136,0.2,250,0.8575,0.565,0.8855,-23.6364,0.5389,3.2623,0
110,100,0.1,50,4.2,136,0.3,250,0.405,0.2213,0.4277,-23.6364,0.53,5.6048,0
110,100,0.1,50,4.2,136,0.4,250,0.22,0.1006,0.2379,-23.6364,0.521,8.1273,0
110,100,0.1,50,4.2,136,0.5,250,0.1331,0.0518,0.1483,-23.6364,0.511,11.4417,0
110,100,0.1,50,4.2,136,0.6,250,0.0875,0.0291,0.1001,-23.6364,0.509,14.4378,0
110,100,0.1,50,4.6,136,0.2,250,0.7238,0.4664,0.749,-23.6364,0.5389,3.4837,0
110,100,0.1,50,4.6,136,0.3,250,0.3504,0.1857,0.3704,-23.6364,0.531,5.7175,0
110,100,0.1,50,4.6,136,0.4,250,0.1924,0.0847,0.2081,-23.6364,0.5289,8.1637,0
110,100,0.1,50,4.6,136,0.5,250,0.1159,0.0435,0.1304,-23.6364,0.511,12.4947,0
110,100,0.1,50,4.6,136,0.6,250,0.0757,0.0244,0.0882,-23.6364,0.501,16.4853,0
110,100,0.1,50,5.0,136,0.2,250,0.6137,0.3885,0.6383,-23.6364,0.531,4.0086,0
110,100,0.1,50,5.0,136,0.3,250,0.304,0.1574,0.3236,-23.6364,0.5289,6.449,0
110,100,0.1,50,5.0,136,0.4,250,0.168,0.072,0.1836,-23.6364,0.5209,9.3094,0
110,100,0.1,50,5.0,136,0.5,250,0.1024,0.037,0.1156,-23.6364,0.511,12.9202,0
110,100,0.1,50,5.0,136,0.6,250,0.0674,0.0206,0.0783,-23.6364,0.5089,16.143,0
110,100,0.1,50,0.2,137,0.2,250,11.7392,11.6165,11.7552,-24.5455,0.5109,0.1361,0
110,100,0.1,50,0.2,137,0.3,250,9.6486,9.1722,9.6864,-24.5455,0.5389,0.3923,0
110,100,0.1,50,0.2,137,0.4,250,7.1319,6.4383,7.175,-24.5455,0.5489,0.6045,0
110,100,0.1,50,0.2,137,0.5,250,5.138,4.3985,5.1863,-24.5455,0.5489,0.9403,0
110,100,0.1,50,0.2,137,0.6,250,3.736,3.032,3.7815,-24.5455,0.5489,1.2189,0
110,100,0.1,50,0.6,137,0.2,250,8.9833,8.2524,9.0324,-24.5455,0.5489,0.5465,0
110,100,0.1,50,0.6,137,0.3,250,4.8898,4.1095,4.94,-24.5455,0.5489,1.0259,0
110,100,0.1,50,0.6,137,0.4,250,2.826,2.1724,2.8685,-24.5455,0.549,1.5048,0
110,100,0.1,50,0.6,137,0.5,250,1.7626,1.2435,1.7976,-24.5455,0.549,1.986,0
110,100,0.1,50,0.6,137,0.6,250,1.1718,0.7638,1.2044,-24.5455,0.541,2.7817,0
110,100,0.1,50,1.0,137,0.2,250,6.2332,5.3876,6.287,-24.5455,0.5489,0.8626,0
110,100,0.1,50,1.0,137,0.3,250,2.9631,2.2919,3.01,-24.5455,0.5489,1.5816,0
110,100,0.1,50,1.0,137,0.4,250,1.6098,1.1171,1.646,-24.5455,0.5489,2.2501,0
110,100,0.1,50,1.0,137,0.5,250,0.9724,0.6104,1.0038,-24.5455,0.541,3.2264,0
110,100,0.1,50,1.0,137,0.6,250,0.6366,0.3637,0.6646,-24.5455,0.5389,4.4051,0
110,100,0.1,50,1.4,137,0.2,250,4.491,3.6985,4.5459,-24.5455,0.5489,1.2228,0
110,100,0.1,50,1.4,137,0.3,250,2.0245,1.4671,2.0648,-24.5455,0.5489,1.9882,0
110,100,0.1,50,1.4,137,0.4,250,1.0735,0.69,1.1067,-24.5455,0.541,3.0928,0
110,100,0.1,50,1.4,137,0.5,250,0.6425,0.369,0.6705,-24.5455,0.5389,4.3511,0
110,100,0.1,50,1.4,137,0.6,250,0.4191,0.2165,0.4435,-24.5455,0.531,5.821,0
110,100,0.1,50,1.8,137,0.2,250,3.3606,2.659,3.4155,-24.5455,0.541,1.6326,0
110,100,0.1,50,1.8,137,0.3,250,1.4823,1.0204,1.5217,-24.5455,0.541,2.6575,0
110,100,0.1,50,1.8,137,0.4,250,0.7832,0.4712,0.8112,-24.5455,0.541,3.5759,0
110,100,0.1,50,1.8,137,0.5,250,0.4669,0.2489,0.4915,-24.5455,0.531,5.2665,0
110,100,0.1,50,1.8,137,0.6,250,0.3043,0.1446,0.3257,-24.5455,0.5289,7.0462,0
110,100,0.1,50,2.2,137,0.2,250,2.5974,1.9814,2.6453,-24.5455,0.541,1.8433,0
110,100,0.1,50,2.2,137,0.3,250,1.14,0.7496,1.1757,-24.5455,0.5399,3.133,0
110,100,0.1,50,2.2,137,0.4,250,0.6011,0.3427,0.6276,-24.5455,0.5389,4.4094,0
110,100,0.1,50,2.2,137,0.5,250,0.3589,0.1796,0.3813,-24.5455,0.531,6.2338,0
110,100,0.1,50,2.2,137,0.6,250,0.2336,0.1035,0.2533,-24.5455,0.521,8.451,0
110,100,0.1,50,2.6,137,0.2,250,2.0526,1.5179,2.0978,-24.5455,0.541,2.2029,0
110,100,0.1,50,2.6,137,0.3,250,0.9053,0.5724,0.9392,-24.5455,0.5389,3.7416,0
110,100,0.1,50,2.6,137,0.4,250,0.4802,0.2603,0.5037,-24.5455,0.5389,4.8875,0
110,100,0.1,50,2.6,137,0.5,250,0.2872,0.1356,0.3072,-24.5455,0.529,6.9802,0
110,100,0.1,50,2.6,137,0.6,250,0.1869,0.0777,0.2047,-24.5455,0.5209,9.5513,0
110,100,0.1,50,3.0,137,0.2,250,1.655,1.1884,1.695,-24.5455,0.541,2.4161,0
110,100,0.1,50,3.0,137,0.3,250,0.7404,0.4499,0.7689,-24.5455,0.5389,3.8542,0
110,100,0.1,50,3.0,137,0.4,250,0.3933,0.2041,0.4152,-24.5455,0.531,5.5673,0
110,100,0.1,50,3.0,137,0.5,250,0.2345,0.1059,0.2544,-24.5455,0.521,8.4918,0
110,100,0.1,50,3.0,137,0.6,250,0.1538,0.0604,0.17,-24.5455,0.5189,10.5413,0
110,100,0.1,50,3.4,137,0.2,250,1.3532,0.9469,1.3903,-24.5455,0.539,2.7425,0
110,100,0.1,50,3.4,137,0.3,250,0.6145,0.3615,0.6416,-24.5455,0.5389,4.4118,0
110,100,0.1,50,3.4,137,0.4,250,0.3277,0.164,0.3492,-24.5455,0.5289,6.5566,0
110,100,0.1,50,3.4,137,0.5,250,0.1964,0.0848,0.215,-24.5455,0.519,9.4747,0
110,100,0.1,50,3.4,137,0.6,250,0.1283,0.0481,0.144,-24.5455,0.511,12.2227,0
110,100,0.1,50,3.8,137,0.2,250,1.1216,0.7654,1.1546,-24.5455,0.539,2.9437,0
110,100,0.1,50,3.8,137,0.3,250,0.5189,0.2957,0.5435,-24.5455,0.531,4.7362,0
110,100,0.1,50,3.8,137,0.4,250,0.2779,0.1342,0.2984,-24.5455,0.5289,7.3694,0
110,100,0.1,50,3.8,137,0.5,250,0.1677,0.0692,0.1846,-24.5455,0.5189,10.0726,0
110,100,0.1,50,3.8,137,0.6,250,0.1094,0.0391,0.1239,-24.5455,0.5109,13.2505,0
110,100,0.1,50,4.2,137,0.2,250,0.9393,0.6261,0.9687,-24.5455,0.5389,3.132,0
110,100,0.1,50,4.2,137,0.3,250,0.4433,0.2453,0.466,-24.5455,0.531,5.1193,0
110,100,0.1,50,4.2,137,0.4,250,0.2386,0.1116,0.2582,-24.5455,0.521,8.2288,0
110,100,0.1,50,4.2,137,0.5,250,0.1447,0.0574,0.1605,-24.5455,0.5189,10.9372,0
110,100,0.1,50,4.2,137,0.6,250,0.0947,0.0323,0.108,-24.5455,0.5099,14.0561,0
110,100,0.1,50,4.6,137,0.2,250,0.793,0.5174,0.8198,-24.5455,0.5389,3.377,0
110,100,0.1,50,4.6,137,0.3,250,0.3816,0.206,0.4036,-24.5455,0.5299,5.7549,0
110,100,0.1,50,4.6,137,0.4,250,0.2082,0.0939,0.2258,-24.5455,0.521,8.4377,0
110,100,0.1,50,4.6,137,0.5,250,0.1261,0.0483,0.141,-24.5455,0.511,11.8289,0
110,100,0.1,50,4.6,137,0.6,250,0.0826,0.027,0.095,-24.5455,0.5089,14.9562,0
110,100,0.1,50,5.0,137,0.2,250,0.6721,0.4313,0.699,-24.5455,0.531,3.9975,0
110,100,0.1,50,5.0,137,0.3,250,0.3316,0.1747,0.3525,-24.5455,0.5289,6.3179,0
110,100,0.1,50,5.0,137,0.4,250,0.1826,0.0799,0.1991,-24.5455,0.521,9.0076,0
110,100,0.1,50,5.0,137,0.5,250,0.1112,0.041,0.1249,-24.5455,0.511,12.3505,0
110,100,0.1,50,5.0,137,0.6,250,0.0726,0.0229,0.0843,-24.5455,0.5089,16.0492,0
110,100,0.1,50,0.2,138,0.2,250,11.8664,11.7535,11.8719,-25.4545,0.551,0.046,0
110,100,0.1,50,0.2,138,0.3,250,9.9722,9.5147,10.0038,-25.4545,0.541,0.3171,0
110,100,0.1,50,0.2,138,0.4,250,7.4942,6.8029,7.5341,-25.4545,0.5509,0.5322,0
110,100,0.1,50,0.2,138,0.5,250,5.4657,4.7054,5.5055,-25.4545,0.551,0.7288,0
110,100,0.1,50,0.2,138,0.6,250,3.9974,3.2707,4.0428,-25.4545,0.5499,1.1357,0
110,100,0.1,50,0.6,138,0.2,250,9.4127,8.6988,9.4684,-25.4545,0.5399,0.5921,0
110,100,0.1,50,0.6,138,0.3,250,5.2177,4.4184,5.269,-25.4545,0.5489,0.9836,0
110,100,0.1,50,0.6,138,0.4,250,3.0384,2.3601,3.0854,-25.4545,0.5489,1.5453,0
110,100,0.1,50,0.6,138,0.5,250,1.9012,1.3589,1.9414,-25.4545,0.5489,2.1131,0
110,100,0.1,50,0.6,138,0.6,250,1.2684,0.8375,1.3031,-25.4545,0.541,2.7381,0
110,100,0.1,50,1.0,138,0.2,250,6.6341,5.7792,6.6963,-25.4545,0.541,0.9381,0
110,100,0.1,50,1.0,138,0.3,250,3.1903,2.4921,3.2413,-25.4545,0.5489,1.5976,0
110,100,0.1,50,1.0,138,0.4,250,1.7409,1.2229,1.7802,-25.4545,0.5489,2.2571,0
110,100,0.1,50,1.0,138,0.5,250,1.0543,0.6705,1.0872,-25.4545,0.541,3.1173,0
110,100,0.1,50,1.0,138,0.6,250,0.6912,0.4003,0.7199,-25.4545,0.5389,4.158,0
110,100,0.1,50,1.4,138,0.2,250,4.8248,4.0049,4.8826,-25.4545,0.5489,1.1988,0
110,100,0.1,50,1.4,138,0.3,250,2.1903,1.6041,2.2329,-25.4545,0.5489,1.9444,0
110,100,0.1,50,1.4,138,0.4,250,1.1644,0.758,1.1993,-25.4545,0.541,2.997,0
110,100,0.1,50,1.4,138,0.5,250,0.6983,0.4063,0.7266,-25.4545,0.539,4.055,0
110,100,0.1,50,1.4,138,0.6,250,0.4548,0.2387,0.4801,-25.4545,0.531,5.5623,0
110,100,0.1,50,1.8,138,0.2,250,3.6296,2.8962,3.6871,-25.4545,0.541,1.583,0
110,100,0.1,50,1.8,138,0.3,250,1.6082,1.1194,1.6493,-25.4545,0.541,2.5572,0
110,100,0.1,50,1.8,138,0.4,250,0.8465,0.5186,0.8797,-25.4545,0.5389,3.9218,0
110,100,0.1,50,1.8,138,0.5,250,0.5077,0.2744,0.5325,-25.4545,0.5389,4.893,0
110,100,0.1,50,1.8,138,0.6,250,0.3291,0.1596,0.3523,-25.4545,0.5289,7.0571,0
110,100,0.1,50,2.2,138,0.2,250,2.8124,2.1669,2.8652,-25.4545,0.541,1.8769,0
110,100,0.1,50,2.2,138,0.3,250,1.2409,0.8241,1.2759,-25.4545,0.541,2.8193,0
110,100,0.1,50,2.2,138,0.4,250,0.6505,0.3777,0.6806,-25.4545,0.531,4.6291,0
110,100,0.1,50,2.2,138,0.5,250,0.3897,0.1982,0.4129,-25.4545,0.531,5.9423,0
110,100,0.1,50,2.2,138,0.6,250,0.2528,0.1143,0.2738,-25.4545,0.521,8.289,0
110,100,0.1,50,2.6,138,0.2,250,2.234,1.6648,2.2775,-25.4545,0.541,1.9489,0
110,100,0.1,50,2.6,138,0.3,250,0.9862,0.6303,1.0199,-25.4545,0.5389,3.4219,0
110,100,0.1,50,2.6,138,0.4,250,0.5203,0.2872,0.5463,-25.4545,0.531,4.9907,0
110,100,0.1,50,2.6,138,0.5,250,0.3097,0.1498,0.3325,-25.4545,0.5289,7.3673,0
110,100,0.1,50,2.6,138,0.6,250,0.2028,0.0859,0.221,-25.4545,0.521,8.9738,0
110,100,0.1,50,3.0,138,0.2,250,1.7989,1.3064,1.8433,-25.4545,0.5389,2.4708,0
110,100,0.1,50,3.0,138,0.3,250,0.807,0.4959,0.8354,-25.4545,0.5409,3.5256,0
110,100,0.1,50,3.0,138,0.4,250,0.4247,0.2253,0.4502,-25.4545,0.5289,6.0001,0
110,100,0.1,50,3.0,138,0.5,250,0.2541,0.117,0.2751,-25.4545,0.521,8.2543,0
110,100,0.1,50,3.0,138,0.6,250,0.1657,0.0667,0.1834,-25.4545,0.5189,10.6738,0
110,100,0.1,50,3.4,138,0.2,250,1.4742,1.0427,1.5139,-25.4545,0.5389,2.6963,0
110,100,0.1,50,3.4,138,0.3,250,0.6685,0.3989,0.6972,-25.4545,0.5389,4.2872,0
110,100,0.1,50,3.4,138,0.4,250,0.3541,0.1811,0.3785,-25.4545,0.521,6.8843,0
110,100,0.1,50,3.4,138,0.5,250,0.2127,0.0937,0.2324,-25.4545,0.519,9.2366,0
110,100,0.1,50,3.4,138,0.6,250,0.1399,0.0532,0.1552,-25.4545,0.5189,10.9355,0
110,100,0.1,50,3.8,138,0.2,250,1.2231,0.844,1.2584,-25.4545,0.5389,2.8837,0
110,100,0.1,50,3.8,138,0.3,250,0.565,0.3264,0.5906,-25.4545,0.5389,4.5245,0
110,100,0.1,50,3.8,138,0.4,250,0.3027,0.1483,0.3233,-25.4545,0.5289,6.8119,0
110,100,0.1,50,3.8,138,0.5,250,0.181,0.0765,0.1994,-25.4545,0.5189,10.164,0
110,100,0.1,50,3.8,138,0.6,250,0.1182,0.0432,0.1335,-25.4545,0.511,12.9132,0
110,100,0.1,50,4.2,138,0.2,250,1.0246,0.6913,1.0566,-25.4545,0.5389,3.1226,0
110,100,0.1,50,4.2,138,0.3,250,0.4812,0.271,0.5064,-25.4545,0.5309,5.246,0
110,100,0.1,50,4.2,138,0.4,250,0.2609,0.1233,0.2797,-25.4545,0.5289,7.19,0
110,100,0.1,50,4.2,138,0.5,250,0.1568,0.0635,0.1732,-25.4545,0.5189,10.4438,0
110,100,0.1,50,4.2,138,0.6,250,0.1015,0.0357,0.1162,-25.4545,0.5089,14.4503,0
110,100,0.1,50,4.6,138,0.2,250,0.8666,0.5718,0.8947,-25.4545,0.5389,3.2437,0
110,100,0.1,50,4.6,138,0.3,250,0.4158,0.2277,0.4385,-25.4545,0.531,5.4595,0
110,100,0.1,50,4.6,138,0.4,250,0.2261,0.1039,0.2444,-25.4545,0.521,8.0882,0
110,100,0.1,50,4.6,138,0.5,250,0.1373,0.0534,0.1521,-25.4545,0.5189,10.7949,0
110,100,0.1,50,4.6,138,0.6,250,0.0892,0.0299,0.1022,-25.4545,0.5089,14.567,0
110,100,0.1,50,5.0,138,0.2,250,0.7373,0.477,0.7632,-25.4545,0.5389,3.5074,0
110,100,0.1,50,5.0,138,0.3,250,0.3623,0.1932,0.383,-25.4545,0.531,5.7107,0
110,100,0.1,50,5.0,138,0.4,250,0.1983,0.0884,0.2155,-25.4545,0.521,8.6662,0
110,100,0.1,50,5.0,138,0.5,250,0.1195,0.0454,0.1346,-25.4545,0.51,12.6607,0
110,100,0.1,50,5.0,138,0.6,250,0.0776,0.0253,0.0906,-25.4545,0.501,16.7263,0
110,100,0.1,50,0.2,139,0.2,250,11.965,11.8697,11.9701,-26.3636,0.5509,0.0423,0
110,100,0.1,50,0.2,139,0.3,250,10.2635,9.8386,10.302,-26.3636,0.531,0.3753,0
110,100,0.1,50,0.2,139,0.4,250,7.8421,7.1628,7.8863,-26.3636,0.5489,0.5631,0
110,100,0.1,50,0.2,139,0.5,250,5.7759,5.0155,5.8257,-26.3636,0.5489,0.863,0
110,100,0.1,50,0.2,139,0.6,250,4.2607,3.5154,4.3086,-26.3636,0.5489,1.123,0
110,100,0.1,50,0.6,139,0.2,250,9.8416,9.1367,9.8933,-26.3636,0.541,0.5251,0
110,100,0.1,50,0.6,139,0.3,250,5.5491,4.7332,5.6019,-26.3636,0.5489,0.9519,0
110,100,0.1,50,0.6,139,0.4,250,3.262,2.5549,3.3085,-26.3636,0.5489,1.4248,0
110,100,0.1,50,0.6,139,0.5,250,2.0521,1.4798,2.0905,-26.3636,0.549,1.872,0
110,100,0.1,50,0.6,139,0.6,250,1.3681,0.9153,1.4059,-26.3636,0.541,2.7664,0
110,100,0.1,50,1.0,139,0.2,250,7.0474,6.1764,7.1088,-26.3636,0.541,0.8716,0
110,100,0.1,50,1.0,139,0.3,250,3.431,2.7001,3.4795,-26.3636,0.5489,1.4128,0
